"EG15_003 [e:\temp\TUFLOW_Example_Model_Dataset\TUFLOW\runs\EG15_003.tcf]","Time (h)","H FC01.1_R.1 [EG15_003]","H FC01.1_R.2 [EG15_003]","H FC01.2_R.1 [EG15_003]","H FC01.2_R.2 [EG15_003]","H FC04.1_C.1 [EG15_003]","H FC04.1_C.2 [EG15_003]","H Pipe16.2 [EG15_003]","H Pit1 [EG15_003]","H Pit1.1 [EG15_003]","H Pit10 [EG15_003]","H Pit10.1 [EG15_003]","H Pit11 [EG15_003]","H Pit11.1 [EG15_003]","H Pit12 [EG15_003]","H Pit12.1 [EG15_003]","H Pit13 [EG15_003]","H Pit13.1 [EG15_003]","H Pit14 [EG15_003]","H Pit14.1 [EG15_003]","H Pit15 [EG15_003]","H Pit15.1 [EG15_003]","H Pit16 [EG15_003]","H Pit16.1 [EG15_003]","H Pit17 [EG15_003]","H Pit17.1 [EG15_003]","H Pit18 [EG15_003]","H Pit18.1 [EG15_003]","H Pit19 [EG15_003]","H Pit19.1 [EG15_003]","H Pit2 [EG15_003]","H Pit2.1 [EG15_003]","H Pit3 [EG15_003]","H Pit3.1 [EG15_003]","H Pit4 [EG15_003]","H Pit4.1 [EG15_003]","H Pit5 [EG15_003]","H Pit5.1 [EG15_003]","H Pit6 [EG15_003]","H Pit6.1 [EG15_003]","H Pit7 [EG15_003]","H Pit7.1 [EG15_003]","H Pit8 [EG15_003]","H Pit8.1 [EG15_003]","H Pit9 [EG15_003]","H Pit9.1 [EG15_003]"
     139,          2.300000,     46.6935,     45.5713,     39.4616,     39.3495,     43.4440,     42.8394,     43.5708,     43.5712,     43.5713,     43.5713,     43.5713,     43.5713,     43.5713,     43.5713,     43.5713,     43.5713,     43.5713,     43.5713,     43.5713,     43.5713,     43.5713,     43.5713,     43.5713,     43.5712,     43.5712,     43.5715,     43.5715,     43.5714,     43.5714,     43.5712,     43.5712,     43.5713,     43.5713,     43.5712,     43.5712,     43.5713,     43.5713,     43.5712,     43.5712,     43.5713,     43.5713,     43.5713,     43.5713,     43.5713,     43.5713
     140,          2.316667,     46.6766,     45.5563,     39.4270,     39.3213,     43.4426,     42.8390,     43.5711,     43.5715,     43.5715,     43.5716,     43.5716,     43.5716,     43.5716,     43.5716,     43.5716,     43.5716,     43.5716,     43.5716,     43.5716,     43.5716,     43.5716,     43.5716,     43.5716,     43.5715,     43.5715,     43.5717,     43.5717,     43.5717,     43.5717,     43.5715,     43.5715,     43.5716,     43.5716,     43.5715,     43.5715,     43.5715,     43.5715,     43.5715,     43.5715,     43.5715,     43.5715,     43.5716,     43.5716,     43.5716,     43.5716
     141,          2.333333,     46.6596,     45.5415,     39.3955,     39.2953,     43.4412,     42.8375,     43.5713,     43.5717,     43.5717,     43.5718,     43.5718,     43.5718,     43.5718,     43.5718,     43.5718,     43.5718,     43.5718,     43.5718,     43.5718,     43.5718,     43.5718,     43.5718,     43.5718,     43.5717,     43.5717,     43.5720,     43.5720,     43.5719,     43.5719,     43.5717,     43.5717,     43.5718,     43.5718,     43.5717,     43.5717,     43.5717,     43.5717,     43.5717,     43.5717,     43.5718,     43.5718,     43.5718,     43.5718,     43.5718,     43.5718
     142,          2.350000,     46.6422,     45.5266,     39.3656,     39.2706,     43.4397,     42.8361,     43.5715,     43.5719,     43.5719,     43.5720,     43.5720,     43.5720,     43.5720,     43.5720,     43.5720,     43.5720,     43.5720,     43.5720,     43.5720,     43.5720,     43.5720,     43.5720,     43.5720,     43.5719,     43.5719,     43.5722,     43.5722,     43.5721,     43.5721,     43.5720,     43.5720,     43.5720,     43.5720,     43.5719,     43.5719,     43.5719,     43.5719,     43.5719,     43.5719,     43.5720,     43.5720,     43.5720,     43.5720,     43.5720,     43.5720
     143,          2.366667,     46.6258,     45.5121,     39.3372,     39.2464,     43.4381,     42.8346,     43.5717,     43.5722,     43.5721,     43.5722,     43.5722,     43.5722,     43.5722,     43.5722,     43.5722,     43.5722,     43.5722,     43.5722,     43.5722,     43.5722,     43.5722,     43.5722,     43.5722,     43.5721,     43.5721,     43.5724,     43.5724,     43.5723,     43.5723,     43.5721,     43.5721,     43.5722,     43.5722,     43.5721,     43.5721,     43.5721,     43.5721,     43.5721,     43.5721,     43.5722,     43.5722,     43.5722,     43.5722,     43.5722,     43.5722
     144,          2.383333,     46.6099,     45.4981,     39.3098,     39.2237,     43.4365,     42.8337,     43.5719,     43.5723,     43.5723,     43.5724,     43.5724,     43.5724,     43.5724,     43.5724,     43.5724,     43.5724,     43.5724,     43.5724,     43.5724,     43.5724,     43.5724,     43.5724,     43.5724,     43.5723,     43.5723,     43.5725,     43.5726,     43.5725,     43.5725,     43.5723,     43.5723,     43.5724,     43.5724,     43.5723,     43.5723,     43.5723,     43.5723,     43.5723,     43.5723,     43.5724,     43.5724,     43.5724,     43.5724,     43.5724,     43.5724
     145,          2.400000,     46.5954,     45.4848,     39.2841,     39.2020,     43.4348,     42.8324,     43.5721,     43.5725,     43.5725,     43.5726,     43.5726,     43.5726,     43.5726,     43.5726,     43.5726,     43.5726,     43.5726,     43.5726,     43.5726,     43.5726,     43.5726,     43.5726,     43.5726,     43.5725,     43.5725,     43.5728,     43.5728,     43.5727,     43.5727,     43.5725,     43.5725,     43.5726,     43.5726,     43.5726,     43.5726,     43.5725,     43.5725,     43.5725,     43.5725,     43.5726,     43.5726,     43.5726,     43.5726,     43.5726,     43.5726
     146,          2.416667,     46.5815,     45.4719,     39.2596,     39.1812,     43.4332,     42.8312,     43.5722,     43.5727,     43.5727,     43.5727,     43.5727,     43.5727,     43.5727,     43.5727,     43.5727,     43.5727,     43.5727,     43.5727,     43.5727,     43.5728,     43.5728,     43.5728,     43.5728,     43.5727,     43.5726,     43.5729,     43.5729,     43.5728,     43.5728,     43.5727,     43.5727,     43.5727,     43.5727,     43.5727,     43.5727,     43.5727,     43.5727,     43.5727,     43.5727,     43.5727,     43.5727,     43.5727,     43.5727,     43.5727,     43.5727
     147,          2.433333,     46.5682,     45.4601,     39.2367,     39.1618,     43.4315,     42.8288,     43.5724,     43.5728,     43.5728,     43.5729,     43.5729,     43.5729,     43.5729,     43.5729,     43.5729,     43.5729,     43.5729,     43.5729,     43.5729,     43.5729,     43.5729,     43.5729,     43.5729,     43.5728,     43.5728,     43.5730,     43.5730,     43.5730,     43.5730,     43.5728,     43.5728,     43.5729,     43.5728,     43.5728,     43.5728,     43.5728,     43.5728,     43.5728,     43.5728,     43.5729,     43.5729,     43.5729,     43.5729,     43.5729,     43.5729
     148,          2.450000,     46.5549,     45.4476,     39.2136,     39.1419,     43.4296,     42.8278,     43.5725,     43.5729,     43.5729,     43.5730,     43.5730,     43.5730,     43.5730,     43.5730,     43.5730,     43.5730,     43.5730,     43.5730,     43.5730,     43.5730,     43.5730,     43.5730,     43.5730,     43.5729,     43.5729,     43.5732,     43.5732,     43.5731,     43.5731,     43.5730,     43.5730,     43.5730,     43.5730,     43.5730,     43.5730,     43.5729,     43.5729,     43.5729,     43.5729,     43.5730,     43.5730,     43.5730,     43.5730,     43.5730,     43.5730
     149,          2.466667,     46.5398,     45.4353,     39.1914,     39.1228,     43.4277,     42.8256,     43.5726,     43.5731,     43.5731,     43.5731,     43.5731,     43.5731,     43.5731,     43.5731,     43.5731,     43.5731,     43.5731,     43.5731,     43.5731,     43.5731,     43.5731,     43.5731,     43.5731,     43.5730,     43.5730,     43.5733,     43.5733,     43.5733,     43.5733,     43.5731,     43.5731,     43.5731,     43.5731,     43.5731,     43.5731,     43.5731,     43.5731,     43.5730,     43.5730,     43.5731,     43.5731,     43.5731,     43.5731,     43.5731,     43.5731
     150,          2.483333,     46.5234,     45.4218,     39.1699,     39.1041,     43.4259,     42.8235,     43.5727,     43.5732,     43.5732,     43.5732,     43.5732,     43.5732,     43.5732,     43.5732,     43.5732,     43.5732,     43.5732,     43.5732,     43.5732,     43.5732,     43.5732,     43.5732,     43.5732,     43.5732,     43.5732,     43.5734,     43.5734,     43.5734,     43.5734,     43.5732,     43.5732,     43.5732,     43.5732,     43.5732,     43.5732,     43.5732,     43.5732,     43.5732,     43.5732,     43.5732,     43.5732,     43.5732,     43.5732,     43.5732,     43.5732
     151,          2.500000,     46.5069,     45.4075,     39.1496,     39.0865,     43.4241,     42.8225,     43.5729,     43.5733,     43.5733,     43.5734,     43.5734,     43.5733,     43.5733,     43.5734,     43.5734,     43.5734,     43.5734,     43.5733,     43.5733,     43.5733,     43.5733,     43.5734,     43.5734,     43.5733,     43.5733,     43.5735,     43.5735,     43.5734,     43.5734,     43.5733,     43.5733,     43.5734,     43.5734,     43.5733,     43.5733,     43.5733,     43.5733,     43.5733,     43.5733,     43.5733,     43.5733,     43.5733,     43.5733,     43.5734,     43.5734
     152,          2.516667,     46.4902,     45.3926,     39.1307,     39.0702,     43.4225,     42.8209,     43.5730,     43.5734,     43.5734,     43.5734,     43.5735,     43.5735,     43.5735,     43.5735,     43.5735,     43.5735,     43.5735,     43.5735,     43.5735,     43.5735,     43.5735,     43.5734,     43.5734,     43.5734,     43.5733,     43.5736,     43.5736,     43.5735,     43.5735,     43.5734,     43.5734,     43.5734,     43.5734,     43.5734,     43.5734,     43.5733,     43.5733,     43.5734,     43.5734,     43.5734,     43.5734,     43.5735,     43.5735,     43.5734,     43.5734
     153,          2.533334,     46.4724,     45.3774,     39.1128,     39.0543,     43.4209,     42.8193,     43.5730,     43.5735,     43.5735,     43.5735,     43.5735,     43.5735,     43.5735,     43.5735,     43.5735,     43.5735,     43.5735,     43.5735,     43.5735,     43.5735,     43.5735,     43.5735,     43.5735,     43.5735,     43.5735,     43.5737,     43.5737,     43.5736,     43.5736,     43.5735,     43.5735,     43.5735,     43.5735,     43.5735,     43.5735,     43.5735,     43.5735,     43.5735,     43.5735,     43.5735,     43.5735,     43.5735,     43.5735,     43.5735,     43.5735
     154,          2.550000,     46.4538,     45.3618,     39.0956,     39.0393,     43.4193,     42.8187,     43.5731,     43.5736,     43.5736,     43.5736,     43.5736,     43.5736,     43.5736,     43.5736,     43.5736,     43.5736,     43.5736,     43.5736,     43.5736,     43.5736,     43.5736,     43.5736,     43.5736,     43.5736,     43.5736,     43.5738,     43.5738,     43.5737,     43.5737,     43.5736,     43.5736,     43.5736,     43.5736,     43.5736,     43.5736,     43.5736,     43.5736,     43.5735,     43.5735,     43.5736,     43.5736,     43.5736,     43.5736,     43.5736,     43.5736
     155,          2.566667,     46.4355,     45.3457,     39.0777,     39.0232,     43.4177,     42.8183,     43.5732,     43.5737,     43.5737,     43.5737,     43.5737,     43.5737,     43.5737,     43.5737,     43.5737,     43.5737,     43.5737,     43.5737,     43.5737,     43.5737,     43.5737,     43.5737,     43.5737,     43.5736,     43.5737,     43.5738,     43.5738,     43.5738,     43.5738,     43.5737,     43.5737,     43.5737,     43.5737,     43.5736,     43.5736,     43.5736,     43.5736,     43.5736,     43.5736,     43.5737,     43.5737,     43.5737,     43.5737,     43.5737,     43.5737
     156,          2.583333,     46.4161,     45.3290,     39.0579,     39.0054,     43.4162,     42.8178,     43.5733,     43.5737,     43.5737,     43.5738,     43.5738,     43.5738,     43.5738,     43.5738,     43.5738,     43.5738,     43.5738,     43.5738,     43.5738,     43.5738,     43.5738,     43.5738,     43.5738,     43.5737,     43.5737,     43.5739,     43.5739,     43.5738,     43.5738,     43.5737,     43.5737,     43.5737,     43.5737,     43.5737,     43.5737,     43.5737,     43.5737,     43.5737,     43.5737,     43.5738,     43.5738,     43.5738,     43.5738,     43.5738,     43.5738
     157,          2.600000,     46.3975,     45.3123,     39.0407,     38.9902,     43.4148,     42.8173,     43.5734,     43.5737,     43.5737,     43.5738,     43.5738,     43.5738,     43.5738,     43.5738,     43.5738,     43.5739,     43.5739,     43.5738,     43.5738,     43.5738,     43.5738,     43.5738,     43.5738,     43.5737,     43.5737,     43.5740,     43.5740,     43.5739,     43.5739,     43.5738,     43.5738,     43.5738,     43.5738,     43.5738,     43.5738,     43.5738,     43.5738,     43.5738,     43.5738,     43.5738,     43.5738,     43.5738,     43.5738,     43.5738,     43.5738
     158,          2.616667,     46.3797,     45.2947,     39.0236,     38.9747,     43.4134,     42.8169,     43.5734,     43.5739,     43.5739,     43.5739,     43.5739,     43.5739,     43.5739,     43.5739,     43.5739,     43.5739,     43.5739,     43.5739,     43.5739,     43.5739,     43.5739,     43.5739,     43.5739,     43.5738,     43.5738,     43.5741,     43.5741,     43.5740,     43.5740,     43.5739,     43.5739,     43.5739,     43.5739,     43.5739,     43.5739,     43.5738,     43.5738,     43.5738,     43.5738,     43.5739,     43.5739,     43.5739,     43.5739,     43.5739,     43.5739
     159,          2.633333,     46.3623,     45.2775,     39.0040,     38.9572,     43.4121,     42.8166,     43.5735,     43.5739,     43.5739,     43.5739,     43.5739,     43.5739,     43.5740,     43.5740,     43.5740,     43.5739,     43.5739,     43.5740,     43.5740,     43.5740,     43.5740,     43.5740,     43.5740,     43.5739,     43.5739,     43.5741,     43.5741,     43.5740,     43.5740,     43.5739,     43.5739,     43.5739,     43.5739,     43.5739,     43.5739,     43.5739,     43.5739,     43.5739,     43.5739,     43.5739,     43.5739,     43.5740,     43.5740,     43.5740,     43.5740
     160,          2.650000,     46.3461,     45.2618,     38.9843,     38.9394,     43.4108,     42.8164,     43.5735,     43.5739,     43.5739,     43.5740,     43.5740,     43.5740,     43.5740,     43.5740,     43.5740,     43.5740,     43.5740,     43.5740,     43.5740,     43.5740,     43.5740,     43.5740,     43.5740,     43.5739,     43.5739,     43.5741,     43.5741,     43.5741,     43.5740,     43.5740,     43.5740,     43.5740,     43.5740,     43.5739,     43.5739,     43.5739,     43.5739,     43.5739,     43.5739,     43.5740,     43.5740,     43.5740,     43.5740,     43.5740,     43.5740
     161,          2.666667,     46.3308,     45.2458,     38.9633,     38.9201,     43.4096,     42.8159,     43.5735,     43.5740,     43.5740,     43.5740,     43.5740,     43.5740,     43.5740,     43.5740,     43.5740,     43.5740,     43.5740,     43.5741,     43.5741,     43.5741,     43.5741,     43.5740,     43.5741,     43.5740,     43.5740,     43.5742,     43.5742,     43.5741,     43.5741,     43.5740,     43.5740,     43.5740,     43.5740,     43.5740,     43.5740,     43.5740,     43.5740,     43.5740,     43.5740,     43.5740,     43.5740,     43.5740,     43.5740,     43.5740,     43.5740
     162,          2.683333,     46.3158,     45.2310,     38.9421,     38.9011,     43.4083,     42.8157,     43.5736,     43.5740,     43.5741,     43.5741,     43.5741,     43.5741,     43.5741,     43.5741,     43.5741,     43.5741,     43.5741,     43.5741,     43.5741,     43.5741,     43.5741,     43.5741,     43.5741,     43.5740,     43.5740,     43.5742,     43.5742,     43.5742,     43.5742,     43.5741,     43.5741,     43.5740,     43.5741,     43.5740,     43.5740,     43.5740,     43.5740,     43.5740,     43.5740,     43.5741,     43.5741,     43.5741,     43.5741,     43.5741,     43.5741
     163,          2.700000,     46.3005,     45.2164,     38.9212,     38.8821,     43.4071,     42.8151,     43.5736,     43.5740,     43.5740,     43.5741,     43.5741,     43.5741,     43.5741,     43.5741,     43.5741,     43.5741,     43.5741,     43.5741,     43.5741,     43.5741,     43.5741,     43.5741,     43.5741,     43.5740,     43.5740,     43.5742,     43.5742,     43.5742,     43.5742,     43.5741,     43.5741,     43.5741,     43.5741,     43.5741,     43.5741,     43.5741,     43.5741,     43.5740,     43.5741,     43.5741,     43.5741,     43.5741,     43.5741,     43.5741,     43.5741
     164,          2.716667,     46.2844,     45.2011,     38.9001,     38.8626,     43.4059,     42.8147,     43.5736,     43.5741,     43.5741,     43.5741,     43.5741,     43.5741,     43.5741,     43.5741,     43.5741,     43.5741,     43.5741,     43.5741,     43.5741,     43.5741,     43.5741,     43.5742,     43.5741,     43.5741,     43.5741,     43.5742,     43.5742,     43.5742,     43.5742,     43.5741,     43.5741,     43.5741,     43.5741,     43.5741,     43.5741,     43.5741,     43.5741,     43.5740,     43.5740,     43.5741,     43.5741,     43.5741,     43.5741,     43.5741,     43.5741
     165,          2.733334,     46.2679,     45.1865,     38.8802,     38.8448,     43.4048,     42.8147,     43.5737,     43.5741,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5741,     43.5741,     43.5743,     43.5743,     43.5742,     43.5742,     43.5741,     43.5741,     43.5741,     43.5741,     43.5741,     43.5741,     43.5741,     43.5741,     43.5741,     43.5741,     43.5741,     43.5741,     43.5742,     43.5742,     43.5742,     43.5742
     166,          2.750000,     46.2496,     45.1703,     38.8611,     38.8272,     43.4037,     42.8144,     43.5737,     43.5741,     43.5741,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5741,     43.5741,     43.5743,     43.5743,     43.5743,     43.5743,     43.5742,     43.5742,     43.5741,     43.5741,     43.5741,     43.5741,     43.5741,     43.5741,     43.5741,     43.5741,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742
     167,          2.766667,     46.2312,     45.1544,     38.8410,     38.8087,     43.4026,     42.8142,     43.5737,     43.5741,     43.5741,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5744,     43.5744,     43.5743,     43.5743,     43.5742,     43.5741,     43.5742,     43.5742,     43.5742,     43.5742,     43.5741,     43.5741,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742
     168,          2.783334,     46.2113,     45.1373,     38.8207,     38.7907,     43.4016,     42.8139,     43.5737,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5741,     43.5741,     43.5743,     43.5743,     43.5743,     43.5743,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5741,     43.5741,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742
     169,          2.800000,     46.1904,     45.1186,     38.7999,     38.7713,     43.4006,     42.8134,     43.5737,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5744,     43.5744,     43.5743,     43.5743,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742
     170,          2.816667,     46.1683,     45.0964,     38.7795,     38.7522,     43.3996,     42.8133,     43.5737,     43.5741,     43.5741,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5744,     43.5744,     43.5743,     43.5743,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742
     171,          2.833333,     46.1446,     45.0731,     38.7606,     38.7344,     43.3986,     42.8131,     43.5738,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5743,     43.5743,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5744,     43.5744,     43.5744,     43.5744,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742
     172,          2.850000,     46.1217,     45.0470,     38.7399,     38.7150,     43.3977,     42.8128,     43.5738,     43.5742,     43.5742,     43.5743,     43.5743,     43.5743,     43.5742,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5742,     43.5742,     43.5744,     43.5744,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5743,     43.5743,     43.5743,     43.5743
     173,          2.866667,     46.0986,     45.0202,     38.7202,     38.6961,     43.3968,     42.8129,     43.5738,     43.5743,     43.5742,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5742,     43.5742,     43.5744,     43.5744,     43.5743,     43.5743,     43.5743,     43.5743,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743
     174,          2.883333,     46.0760,     44.9889,     38.7001,     38.6765,     43.3959,     42.8127,     43.5738,     43.5742,     43.5742,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5742,     43.5742,     43.5744,     43.5744,     43.5744,     43.5744,     43.5743,     43.5743,     43.5742,     43.5742,     43.5743,     43.5743,     43.5743,     43.5743,     43.5742,     43.5742,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743
     175,          2.900000,     46.0512,     44.9554,     38.6785,     38.6554,     43.3951,     42.8123,     43.5738,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5742,     43.5742,     43.5745,     43.5745,     43.5744,     43.5744,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743
     176,          2.916667,     46.0280,     44.9246,     38.6582,     38.6354,     43.3942,     42.8121,     43.5738,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5744,     43.5744,     43.5744,     43.5744,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743
     177,          2.933333,     46.0052,     44.8917,     38.6368,     38.6143,     43.3934,     42.8118,     43.5738,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5742,     43.5742,     43.5745,     43.5745,     43.5744,     43.5744,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743
     178,          2.950000,     45.9821,     44.8599,     38.6115,     38.5894,     43.3926,     42.8116,     43.5738,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5745,     43.5745,     43.5744,     43.5744,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5744,     43.5744
     179,          2.966667,     45.9599,     44.8262,     38.5896,     38.5676,     43.3918,     42.8113,     43.5739,     43.5743,     43.5743,     43.5743,     43.5743,     43.5744,     43.5744,     43.5744,     43.5744,     43.5743,     43.5743,     43.5744,     43.5743,     43.5744,     43.5744,     43.5743,     43.5743,     43.5743,     43.5743,     43.5745,     43.5745,     43.5744,     43.5744,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5744,     43.5743,     43.5744,     43.5744,     43.5744,     43.5744
     180,          2.983334,     45.9391,     44.7896,     38.5662,     38.5445,     43.3910,     42.8111,     43.5739,     43.5743,     43.5743,     43.5744,     43.5744,     43.5744,     43.5744,     43.5744,     43.5744,     43.5744,     43.5744,     43.5744,     43.5744,     43.5744,     43.5744,     43.5744,     43.5744,     43.5743,     43.5743,     43.5745,     43.5745,     43.5744,     43.5744,     43.5743,     43.5743,     43.5743,     43.5744,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5744,     43.5744,     43.5744,     43.5744,     43.5744,     43.5744
     181,          3.000000,     45.9196,     44.7640,     38.5421,     38.5207,     43.3902,     42.8109,     43.5739,     43.5743,     43.5743,     43.5744,     43.5744,     43.5744,     43.5744,     43.5744,     43.5744,     43.5744,     43.5744,     43.5744,     43.5744,     43.5744,     43.5744,     43.5744,     43.5744,     43.5744,     43.5744,     43.5745,     43.5745,     43.5744,     43.5744,     43.5744,     43.5744,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5744,     43.5744,     43.5744,     43.5744,     43.5744,     43.5744
