"EG15_000 [e:\temp\TUFLOW_Example_Model_Dataset\TUFLOW\runs\EG15_000.tcf]","Time (h)","H FC01.1_R.1 [EG15_000]","H FC01.1_R.2 [EG15_000]","H FC01.2_R.1 [EG15_000]","H FC01.2_R.2 [EG15_000]","H FC04.1_C.1 [EG15_000]","H FC04.1_C.2 [EG15_000]","H Pipe16.2 [EG15_000]","H Pit1 [EG15_000]","H Pit1.1 [EG15_000]","H Pit10 [EG15_000]","H Pit10.1 [EG15_000]","H Pit11 [EG15_000]","H Pit11.1 [EG15_000]","H Pit12 [EG15_000]","H Pit12.1 [EG15_000]","H Pit13 [EG15_000]","H Pit13.1 [EG15_000]","H Pit14 [EG15_000]","H Pit14.1 [EG15_000]","H Pit15 [EG15_000]","H Pit15.1 [EG15_000]","H Pit16 [EG15_000]","H Pit16.1 [EG15_000]","H Pit17 [EG15_000]","H Pit17.1 [EG15_000]","H Pit18 [EG15_000]","H Pit18.1 [EG15_000]","H Pit19 [EG15_000]","H Pit19.1 [EG15_000]","H Pit2 [EG15_000]","H Pit2.1 [EG15_000]","H Pit3 [EG15_000]","H Pit3.1 [EG15_000]","H Pit4 [EG15_000]","H Pit4.1 [EG15_000]","H Pit5 [EG15_000]","H Pit5.1 [EG15_000]","H Pit6 [EG15_000]","H Pit6.1 [EG15_000]","H Pit7 [EG15_000]","H Pit7.1 [EG15_000]","H Pit8 [EG15_000]","H Pit8.1 [EG15_000]","H Pit9 [EG15_000]","H Pit9.1 [EG15_000]"
     139,          2.300000,     46.6944,     45.5908,     39.4444,     39.3357,     43.3490,     42.7490,     43.5973,     43.5979,     43.5979,     43.5978,     43.5978,     43.5978,     43.5978,     43.5978,     43.5978,     43.5978,     43.5978,     43.5978,     43.5978,     43.5978,     43.5978,     43.5978,     43.5978,     43.5980,     43.5980,     43.5980,     43.5980,     43.5979,     43.5979,     43.5979,     43.5979,     43.5978,     43.5978,     43.5979,     43.5979,     43.5980,     43.5980,     43.5980,     43.5980,     43.5980,     43.5979,     43.5979,     43.5979,     43.5978,     43.5978
     140,          2.316667,     46.6786,     45.5769,     39.4124,     39.3095,     43.3490,     42.7490,     43.5975,     43.5980,     43.5980,     43.5980,     43.5980,     43.5980,     43.5980,     43.5980,     43.5980,     43.5980,     43.5980,     43.5980,     43.5980,     43.5980,     43.5980,     43.5980,     43.5980,     43.5978,     43.5978,     43.5978,     43.5978,     43.5978,     43.5978,     43.5980,     43.5980,     43.5980,     43.5979,     43.5979,     43.5979,     43.5979,     43.5978,     43.5978,     43.5978,     43.5979,     43.5979,     43.5979,     43.5979,     43.5980,     43.5980
     141,          2.333333,     46.6610,     45.5626,     39.3815,     39.2841,     43.3490,     42.7490,     43.5976,     43.5980,     43.5980,     43.5981,     43.5981,     43.5980,     43.5980,     43.5981,     43.5980,     43.5981,     43.5981,     43.5981,     43.5980,     43.5981,     43.5981,     43.5980,     43.5980,     43.5979,     43.5979,     43.5977,     43.5977,     43.5977,     43.5976,     43.5980,     43.5980,     43.5980,     43.5980,     43.5981,     43.5981,     43.5980,     43.5980,     43.5979,     43.5979,     43.5980,     43.5980,     43.5981,     43.5981,     43.5981,     43.5981
     142,          2.350000,     46.6427,     45.5477,     39.3517,     39.2594,     43.3490,     42.7490,     43.5976,     43.5981,     43.5981,     43.5981,     43.5981,     43.5981,     43.5981,     43.5981,     43.5981,     43.5981,     43.5981,     43.5981,     43.5981,     43.5981,     43.5981,     43.5981,     43.5981,     43.5981,     43.5981,     43.5982,     43.5981,     43.5982,     43.5982,     43.5981,     43.5981,     43.5981,     43.5981,     43.5980,     43.5980,     43.5980,     43.5980,     43.5981,     43.5980,     43.5981,     43.5980,     43.5981,     43.5981,     43.5981,     43.5981
     143,          2.366667,     46.6275,     45.5340,     39.3246,     39.2364,     43.3490,     42.7490,     43.5976,     43.5981,     43.5981,     43.5981,     43.5981,     43.5981,     43.5981,     43.5981,     43.5981,     43.5981,     43.5981,     43.5981,     43.5981,     43.5981,     43.5981,     43.5981,     43.5981,     43.5982,     43.5982,     43.5982,     43.5982,     43.5981,     43.5981,     43.5981,     43.5981,     43.5981,     43.5981,     43.5982,     43.5982,     43.5983,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5981,     43.5981,     43.5981,     43.5981
     144,          2.383333,     46.6098,     45.5187,     39.2979,     39.2140,     43.3490,     42.7490,     43.5977,     43.5983,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5981,     43.5981,     43.5982,     43.5981,     43.5981,     43.5981,     43.5982,     43.5982,     43.5982,     43.5982,     43.5981,     43.5981,     43.5981,     43.5981,     43.5981,     43.5981,     43.5981,     43.5981,     43.5981,     43.5981,     43.5982,     43.5982
     145,          2.400000,     46.5944,     45.5036,     39.2737,     39.1934,     43.3490,     42.7490,     43.5978,     43.5981,     43.5981,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5981,     43.5981,     43.5980,     43.5980,     43.5980,     43.5980,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5981,     43.5981,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982
     146,          2.416667,     46.5787,     45.4878,     39.2493,     39.1728,     43.3490,     42.7490,     43.5978,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5983,     43.5983,     43.5983,     43.5983,     43.5983,     43.5983,     43.5982,     43.5982,     43.5982,     43.5982,     43.5983,     43.5983,     43.5982,     43.5982,     43.5983,     43.5983,     43.5983,     43.5983,     43.5982,     43.5982,     43.5982,     43.5982
     147,          2.433333,     46.5649,     45.4740,     39.2257,     39.1527,     43.3490,     42.7490,     43.5978,     43.5983,     43.5983,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5983,     43.5983,     43.5982,     43.5983,     43.5983,     43.5983,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982
     148,          2.450000,     46.5528,     45.4621,     39.2030,     39.1332,     43.3490,     42.7490,     43.5978,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5981,     43.5981,     43.5980,     43.5980,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982
     149,          2.466667,     46.5408,     45.4504,     39.1816,     39.1147,     43.3490,     42.7490,     43.5978,     43.5983,     43.5983,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5983,     43.5983,     43.5983,     43.5983,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5983,     43.5983,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982
     150,          2.483333,     46.5253,     45.4373,     39.1602,     39.0958,     43.3490,     42.7490,     43.5978,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5983,     43.5983,     43.5983,     43.5983,     43.5983,     43.5983,     43.5982,     43.5982,     43.5983,     43.5983,     43.5982,     43.5982
     151,          2.500000,     46.5079,     45.4227,     39.1401,     39.0783,     43.3490,     42.7490,     43.5978,     43.5983,     43.5983,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5983,     43.5983,     43.5983,     43.5983,     43.5983,     43.5983,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5983,     43.5983,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982
     152,          2.516667,     46.4903,     45.4073,     39.1209,     39.0614,     43.3490,     42.7490,     43.5978,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5981,     43.5981,     43.5981,     43.5981,     43.5982,     43.5982,     43.5983,     43.5983,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982
     153,          2.533334,     46.4722,     45.3916,     39.1024,     39.0451,     43.3490,     42.7490,     43.5978,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5983,     43.5983,     43.5983,     43.5983,     43.5983,     43.5983,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5983,     43.5983,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982
     154,          2.550000,     46.4557,     45.3760,     39.0843,     39.0291,     43.3490,     42.7490,     43.5978,     43.5982,     43.5983,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5983,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5983,     43.5983,     43.5983,     43.5983,     43.5983,     43.5983,     43.5982,     43.5982,     43.5982,     43.5982
     155,          2.566667,     46.4385,     45.3607,     39.0668,     39.0136,     43.3490,     42.7490,     43.5978,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5981,     43.5983,     43.5983,     43.5983,     43.5983,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982
     156,          2.583333,     46.4193,     45.3441,     39.0490,     38.9977,     43.3490,     42.7490,     43.5978,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982
     157,          2.600000,     46.3986,     45.3261,     39.0327,     38.9831,     43.3490,     42.7490,     43.5978,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5983,     43.5983,     43.5983,     43.5983,     43.5983,     43.5983,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5983,     43.5983,     43.5983,     43.5983,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982
     158,          2.616667,     46.3792,     45.3085,     39.0103,     38.9626,     43.3490,     42.7490,     43.5978,     43.5983,     43.5983,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5983,     43.5983,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982
     159,          2.633333,     46.3619,     45.2916,     38.9908,     38.9451,     43.3490,     42.7490,     43.5978,     43.5983,     43.5983,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5981,     43.5981,     43.5983,     43.5983,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982
     160,          2.650000,     46.3478,     45.2760,     38.9718,     38.9280,     43.3490,     42.7490,     43.5978,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5983,     43.5983,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5983,     43.5983,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982
     161,          2.666667,     46.3310,     45.2608,     38.9525,     38.9106,     43.3490,     42.7490,     43.5978,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5983,     43.5983,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5983,     43.5983,     43.5983,     43.5983,     43.5983,     43.5983,     43.5982,     43.5982,     43.5982,     43.5982
     162,          2.683333,     46.3149,     45.2458,     38.9335,     38.8933,     43.3490,     42.7490,     43.5978,     43.5983,     43.5983,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5983,     43.5983,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982
     163,          2.700000,     46.2996,     45.2308,     38.9138,     38.8754,     43.3490,     42.7490,     43.5978,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5981,     43.5981,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982
     164,          2.716667,     46.2831,     45.2155,     38.8934,     38.8569,     43.3490,     42.7490,     43.5978,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5983,     43.5983,     43.5983,     43.5983,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982
     165,          2.733334,     46.2655,     45.1994,     38.8730,     38.8381,     43.3490,     42.7490,     43.5978,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5983,     43.5983,     43.5983,     43.5983,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982
     166,          2.750000,     46.2475,     45.1830,     38.8523,     38.8189,     43.3490,     42.7490,     43.5978,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982
     167,          2.766667,     46.2284,     45.1659,     38.8328,     38.8009,     43.3490,     42.7490,     43.5978,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982
     168,          2.783334,     46.2139,     45.1497,     38.8130,     38.7832,     43.3490,     42.7490,     43.5978,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982
     169,          2.800000,     46.1915,     45.1300,     38.7930,     38.7645,     43.3490,     42.7490,     43.5978,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5983,     43.5983,     43.5983,     43.5983,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982
     170,          2.816667,     46.1687,     45.1073,     38.7674,     38.7405,     43.3490,     42.7490,     43.5978,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982
     171,          2.833333,     46.1456,     45.0838,     38.7343,     38.7446,     43.3490,     42.7490,     43.5978,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982
     172,          2.850000,     46.1220,     45.0566,     38.7869,     38.6628,     43.3490,     42.7490,     43.5978,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5983,     43.5983,     43.5983,     43.5983,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982
     173,          2.866667,     46.0979,     45.0262,     38.6995,     38.7007,     43.3490,     42.7490,     43.5978,     43.5983,     43.5983,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5983,     43.5983,     43.5983,     43.5983,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982
     174,          2.883333,     46.0741,     44.9935,     38.6725,     38.6892,     43.3490,     42.7490,     43.5978,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982
     175,          2.900000,     46.0494,     44.9574,     38.6600,     38.6616,     43.3490,     42.7490,     43.5978,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982
     176,          2.916667,     46.0252,     44.9213,     38.6317,     38.6478,     43.3490,     42.7490,     43.5978,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982
     177,          2.933333,     46.0002,     44.8836,     38.6662,     38.5792,     43.3490,     42.7490,     43.5978,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982
     178,          2.950000,     45.9769,     44.8498,     38.5961,     38.5971,     43.3490,     42.7490,     43.5978,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982
     179,          2.966667,     45.9547,     44.8188,     38.6252,     38.5355,     43.3490,     42.7490,     43.5978,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982
     180,          2.983334,     45.9356,     44.7903,     38.6032,     38.5106,     43.3490,     42.7490,     43.5978,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5983,     43.5983,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982
     181,          3.000000,     45.9157,     44.7621,     38.5944,     38.4821,     43.3490,     42.7490,     43.5978,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982,     43.5982
