"EG05_018 [e:\temp\TUFLOW_Example_Model_Dataset\TUFLOW\runs\EG05_018.tcf]","Time (h)","GWh1 Loc1_P [EG05_018]","GWh1 Loc8_P [EG05_018]","GWh1 Loc10_P [EG05_018]","GWh1 Loc4_P [EG05_018]"
        3638,      -11.383335,         38.8089,         35.9714,         42.2559,         40.6095
        3639,      -11.366665,         38.8089,         35.9714,         42.2559,         40.6095
        3640,      -11.349998,         38.8089,         35.9714,         42.2559,         40.6095
        3641,      -11.333332,         38.8089,         35.9714,         42.2559,         40.6095
        3642,      -11.316666,         38.8089,         35.9714,         42.2559,         40.6095
        3643,      -11.299999,         38.8089,         35.9714,         42.2559,         40.6095
        3644,      -11.283333,         38.8089,         35.9714,         42.2559,         40.6095
        3645,      -11.266666,         38.8089,         35.9714,         42.2559,         40.6095
        3646,      -11.250000,         38.8089,         35.9714,         42.2559,         40.6095
        3647,      -11.233334,         38.8089,         35.9714,         42.2559,         40.6095
        3648,      -11.216667,         38.8089,         35.9714,         42.2559,         40.6095
        3649,      -11.200001,         38.8089,         35.9714,         42.2559,         40.6095
        3650,      -11.183334,         38.8089,         35.9714,         42.2559,         40.6095
        3651,      -11.166668,         38.8089,         35.9714,         42.2559,         40.6095
        3652,      -11.150002,         38.8089,         35.9714,         42.2559,         40.6095
        3653,      -11.133335,         38.8089,         35.9714,         42.2559,         40.6095
        3654,      -11.116665,         38.8089,         35.9714,         42.2559,         40.6095
        3655,      -11.099998,         38.8089,         35.9714,         42.2559,         40.6095
        3656,      -11.083332,         38.8089,         35.9714,         42.2559,         40.6095
        3657,      -11.066666,         38.8089,         35.9714,         42.2559,         40.6095
        3658,      -11.049999,         38.8089,         35.9714,         42.2559,         40.6095
        3659,      -11.033333,         38.8089,         35.9714,         42.2559,         40.6095
        3660,      -11.016666,         38.8089,         35.9714,         42.2559,         40.6095
        3661,      -11.000000,         38.8089,         35.9714,         42.2559,         40.6095
        3662,      -10.983334,         38.8089,         35.9714,         42.2559,         40.6095
        3663,      -10.966667,         38.8089,         35.9714,         42.2559,         40.6095
        3664,      -10.950001,         38.8089,         35.9714,         42.2559,         40.6095
        3665,      -10.933334,         38.8089,         35.9714,         42.2559,         40.6095
        3666,      -10.916668,         38.8089,         35.9714,         42.2559,         40.6095
        3667,      -10.900002,         38.8089,         35.9714,         42.2559,         40.6095
        3668,      -10.883335,         38.8089,         35.9714,         42.2559,         40.6095
        3669,      -10.866665,         38.8089,         35.9714,         42.2559,         40.6095
        3670,      -10.849998,         38.8089,         35.9714,         42.2559,         40.6095
        3671,      -10.833332,         38.8089,         35.9714,         42.2559,         40.6095
        3672,      -10.816666,         38.8089,         35.9714,         42.2559,         40.6095
        3673,      -10.799999,         38.8089,         35.9714,         42.2559,         40.6095
        3674,      -10.783333,         38.8089,         35.9714,         42.2559,         40.6095
        3675,      -10.766666,         38.8089,         35.9714,         42.2559,         40.6095
        3676,      -10.750000,         38.8089,         35.9714,         42.2559,         40.6095
        3677,      -10.733334,         38.8089,         35.9714,         42.2559,         40.6095
        3678,      -10.716667,         38.8089,         35.9714,         42.2559,         40.6095
        3679,      -10.700001,         38.8089,         35.9714,         42.2559,         40.6095
        3680,      -10.683334,         38.8089,         35.9714,         42.2559,         40.6095
        3681,      -10.666668,         38.8089,         35.9714,         42.2559,         40.6095
        3682,      -10.650002,         38.8089,         35.9714,         42.2559,         40.6095
        3683,      -10.633335,         38.8089,         35.9714,         42.2559,         40.6095
        3684,      -10.616665,         38.8089,         35.9714,         42.2559,         40.6095
        3685,      -10.599998,         38.8089,         35.9714,         42.2559,         40.6095
        3686,      -10.583332,         38.8089,         35.9714,         42.2559,         40.6095
        3687,      -10.566666,         38.8089,         35.9714,         42.2559,         40.6095
        3688,      -10.549999,         38.8089,         35.9714,         42.2559,         40.6095
        3689,      -10.533333,         38.8089,         35.9714,         42.2559,         40.6095
        3690,      -10.516666,         38.8089,         35.9714,         42.2559,         40.6095
        3691,      -10.500000,         38.8089,         35.9714,         42.2559,         40.6095
        3692,      -10.483334,         38.8089,         35.9714,         42.2559,         40.6095
        3693,      -10.466667,         38.8089,         35.9714,         42.2559,         40.6095
        3694,      -10.450001,         38.8089,         35.9714,         42.2559,         40.6095
        3695,      -10.433334,         38.8089,         35.9714,         42.2559,         40.6095
        3696,      -10.416668,         38.8089,         35.9714,         42.2559,         40.6095
        3697,      -10.400002,         38.8089,         35.9714,         42.2559,         40.6095
        3698,      -10.383335,         38.8089,         35.9714,         42.2559,         40.6095
        3699,      -10.366665,         38.8089,         35.9714,         42.2559,         40.6095
        3700,      -10.349998,         38.8089,         35.9714,         42.2559,         40.6095
        3701,      -10.333332,         38.8089,         35.9714,         42.2559,         40.6095
        3702,      -10.316666,         38.8089,         35.9714,         42.2559,         40.6095
        3703,      -10.299999,         38.8089,         35.9714,         42.2559,         40.6095
        3704,      -10.283333,         38.8089,         35.9714,         42.2559,         40.6095
        3705,      -10.266666,         38.8089,         35.9714,         42.2559,         40.6095
        3706,      -10.250000,         38.8089,         35.9714,         42.2559,         40.6095
        3707,      -10.233334,         38.8089,         35.9714,         42.2559,         40.6095
        3708,      -10.216667,         38.8089,         35.9714,         42.2559,         40.6095
        3709,      -10.200001,         38.8089,         35.9714,         42.2559,         40.6095
        3710,      -10.183334,         38.8089,         35.9714,         42.2559,         40.6095
        3711,      -10.166668,         38.8089,         35.9714,         42.2559,         40.6095
        3712,      -10.150002,         38.8089,         35.9714,         42.2559,         40.6095
        3713,      -10.133335,         38.8089,         35.9714,         42.2559,         40.6095
        3714,      -10.116665,         38.8089,         35.9714,         42.2559,         40.6095
        3715,      -10.099998,         38.8089,         35.9714,         42.2559,         40.6095
        3716,      -10.083332,         38.8089,         35.9714,         42.2559,         40.6095
        3717,      -10.066666,         38.8089,         35.9714,         42.2559,         40.6094
        3718,      -10.049999,         38.8089,         35.9714,         42.2559,         40.6094
        3719,      -10.033333,         38.8089,         35.9714,         42.2559,         40.6094
        3720,      -10.016666,         38.8089,         35.9714,         42.2559,         40.6094
        3721,      -10.000000,         38.8089,         35.9714,         42.2559,         40.6094
        3722,       -9.983334,         38.8089,         35.9714,         42.2559,         40.6094
        3723,       -9.966667,         38.8089,         35.9714,         42.2559,         40.6094
        3724,       -9.950001,         38.8089,         35.9714,         42.2559,         40.6094
        3725,       -9.933334,         38.8089,         35.9714,         42.2559,         40.6094
        3726,       -9.916668,         38.8089,         35.9714,         42.2559,         40.6094
        3727,       -9.900002,         38.8089,         35.9714,         42.2559,         40.6094
        3728,       -9.883335,         38.8089,         35.9714,         42.2559,         40.6094
        3729,       -9.866665,         38.8089,         35.9714,         42.2559,         40.6094
        3730,       -9.849998,         38.8089,         35.9714,         42.2559,         40.6094
        3731,       -9.833332,         38.8089,         35.9714,         42.2559,         40.6094
        3732,       -9.816666,         38.8089,         35.9714,         42.2559,         40.6094
        3733,       -9.799999,         38.8089,         35.9714,         42.2559,         40.6094
        3734,       -9.783333,         38.8089,         35.9714,         42.2559,         40.6094
        3735,       -9.766666,         38.8089,         35.9714,         42.2559,         40.6094
        3736,       -9.750000,         38.8089,         35.9714,         42.2559,         40.6094
        3737,       -9.733334,         38.8089,         35.9714,         42.2559,         40.6095
        3738,       -9.716667,         38.8089,         35.9714,         42.2559,         40.6095
        3739,       -9.700001,         38.8089,         35.9714,         42.2559,         40.6095
        3740,       -9.683334,         38.8089,         35.9714,         42.2559,         40.6095
        3741,       -9.666668,         38.8089,         35.9714,         42.2559,         40.6095
        3742,       -9.650002,         38.8089,         35.9714,         42.2559,         40.6095
        3743,       -9.633335,         38.8089,         35.9714,         42.2559,         40.6095
        3744,       -9.616665,         38.8089,         35.9714,         42.2559,         40.6095
        3745,       -9.599998,         38.8089,         35.9714,         42.2559,         40.6095
        3746,       -9.583332,         38.8089,         35.9714,         42.2559,         40.6095
        3747,       -9.566666,         38.8089,         35.9714,         42.2559,         40.6095
        3748,       -9.549999,         38.8089,         35.9714,         42.2559,         40.6095
        3749,       -9.533333,         38.8089,         35.9714,         42.2559,         40.6095
        3750,       -9.516666,         38.8089,         35.9714,         42.2559,         40.6095
        3751,       -9.500000,         38.8089,         35.9714,         42.2559,         40.6094
        3752,       -9.483334,         38.8089,         35.9714,         42.2559,         40.6094
        3753,       -9.466667,         38.8089,         35.9714,         42.2559,         40.6094
        3754,       -9.450001,         38.8089,         35.9714,         42.2559,         40.6094
        3755,       -9.433334,         38.8089,         35.9714,         42.2559,         40.6094
        3756,       -9.416668,         38.8089,         35.9714,         42.2559,         40.6094
        3757,       -9.400002,         38.8089,         35.9714,         42.2559,         40.6094
        3758,       -9.383335,         38.8089,         35.9714,         42.2559,         40.6094
        3759,       -9.366665,         38.8089,         35.9714,         42.2559,         40.6094
        3760,       -9.349998,         38.8089,         35.9714,         42.2559,         40.6094
        3761,       -9.333332,         38.8089,         35.9714,         42.2559,         40.6094
        3762,       -9.316666,         38.8089,         35.9714,         42.2559,         40.6094
        3763,       -9.299999,         38.8089,         35.9714,         42.2559,         40.6094
        3764,       -9.283333,         38.8089,         35.9714,         42.2559,         40.6094
        3765,       -9.266666,         38.8089,         35.9714,         42.2559,         40.6094
        3766,       -9.250000,         38.8089,         35.9714,         42.2559,         40.6094
        3767,       -9.233334,         38.8089,         35.9714,         42.2559,         40.6094
        3768,       -9.216667,         38.8089,         35.9714,         42.2559,         40.6094
        3769,       -9.200001,         38.8089,         35.9714,         42.2559,         40.6094
        3770,       -9.183334,         38.8089,         35.9714,         42.2559,         40.6094
        3771,       -9.166668,         38.8089,         35.9714,         42.2559,         40.6094
        3772,       -9.150002,         38.8089,         35.9714,         42.2559,         40.6094
        3773,       -9.133335,         38.8089,         35.9714,         42.2559,         40.6094
        3774,       -9.116665,         38.8089,         35.9714,         42.2559,         40.6094
        3775,       -9.099998,         38.8089,         35.9714,         42.2559,         40.6094
        3776,       -9.083332,         38.8089,         35.9714,         42.2559,         40.6094
        3777,       -9.066666,         38.8089,         35.9714,         42.2559,         40.6094
        3778,       -9.049999,         38.8089,         35.9714,         42.2559,         40.6094
        3779,       -9.033333,         38.8089,         35.9714,         42.2559,         40.6094
        3780,       -9.016666,         38.8089,         35.9714,         42.2559,         40.6094
        3781,       -9.000000,         38.8089,         35.9714,         42.2559,         40.6094
        3782,       -8.983334,         38.8089,         35.9714,         42.2559,         40.6094
        3783,       -8.966667,         38.8089,         35.9714,         42.2559,         40.6094
        3784,       -8.950001,         38.8089,         35.9714,         42.2559,         40.6094
        3785,       -8.933334,         38.8089,         35.9714,         42.2559,         40.6094
        3786,       -8.916668,         38.8089,         35.9714,         42.2559,         40.6094
        3787,       -8.900002,         38.8089,         35.9714,         42.2559,         40.6094
        3788,       -8.883335,         38.8089,         35.9714,         42.2559,         40.6094
        3789,       -8.866665,         38.8089,         35.9714,         42.2559,         40.6094
        3790,       -8.849998,         38.8089,         35.9714,         42.2559,         40.6094
        3791,       -8.833332,         38.8089,         35.9714,         42.2559,         40.6094
        3792,       -8.816666,         38.8089,         35.9714,         42.2559,         40.6094
        3793,       -8.799999,         38.8089,         35.9714,         42.2559,         40.6094
        3794,       -8.783333,         38.8089,         35.9714,         42.2559,         40.6094
        3795,       -8.766666,         38.8089,         35.9714,         42.2559,         40.6094
        3796,       -8.750000,         38.8089,         35.9714,         42.2559,         40.6094
        3797,       -8.733334,         38.8089,         35.9714,         42.2559,         40.6094
        3798,       -8.716667,         38.8089,         35.9714,         42.2559,         40.6094
        3799,       -8.700001,         38.8089,         35.9714,         42.2559,         40.6094
        3800,       -8.683334,         38.8089,         35.9714,         42.2559,         40.6094
        3801,       -8.666668,         38.8089,         35.9714,         42.2559,         40.6094
        3802,       -8.650002,         38.8089,         35.9714,         42.2559,         40.6094
        3803,       -8.633335,         38.8089,         35.9714,         42.2559,         40.6094
        3804,       -8.616665,         38.8089,         35.9714,         42.2559,         40.6094
        3805,       -8.599998,         38.8089,         35.9714,         42.2559,         40.6094
        3806,       -8.583332,         38.8089,         35.9714,         42.2559,         40.6094
        3807,       -8.566666,         38.8089,         35.9714,         42.2559,         40.6094
        3808,       -8.549999,         38.8089,         35.9714,         42.2559,         40.6094
        3809,       -8.533333,         38.8089,         35.9714,         42.2559,         40.6094
        3810,       -8.516666,         38.8089,         35.9714,         42.2559,         40.6094
        3811,       -8.500000,         38.8089,         35.9714,         42.2559,         40.6094
        3812,       -8.483334,         38.8089,         35.9714,         42.2559,         40.6094
        3813,       -8.466667,         38.8089,         35.9714,         42.2559,         40.6094
        3814,       -8.450001,         38.8089,         35.9714,         42.2559,         40.6094
        3815,       -8.433334,         38.8089,         35.9714,         42.2559,         40.6094
        3816,       -8.416668,         38.8089,         35.9714,         42.2559,         40.6094
        3817,       -8.400002,         38.8089,         35.9714,         42.2559,         40.6094
        3818,       -8.383335,         38.8089,         35.9714,         42.2559,         40.6094
        3819,       -8.366665,         38.8089,         35.9714,         42.2559,         40.6094
        3820,       -8.349998,         38.8089,         35.9714,         42.2559,         40.6094
        3821,       -8.333332,         38.8089,         35.9714,         42.2559,         40.6094
        3822,       -8.316666,         38.8089,         35.9714,         42.2559,         40.6094
        3823,       -8.299999,         38.8089,         35.9714,         42.2559,         40.6094
        3824,       -8.283333,         38.8089,         35.9714,         42.2559,         40.6094
        3825,       -8.266666,         38.8089,         35.9714,         42.2559,         40.6094
        3826,       -8.250000,         38.8089,         35.9714,         42.2559,         40.6094
        3827,       -8.233334,         38.8089,         35.9714,         42.2559,         40.6094
        3828,       -8.216667,         38.8089,         35.9714,         42.2559,         40.6094
        3829,       -8.200001,         38.8089,         35.9714,         42.2559,         40.6094
        3830,       -8.183334,         38.8089,         35.9714,         42.2559,         40.6094
        3831,       -8.166668,         38.8089,         35.9714,         42.2559,         40.6094
        3832,       -8.150002,         38.8089,         35.9714,         42.2559,         40.6094
        3833,       -8.133335,         38.8089,         35.9714,         42.2559,         40.6094
        3834,       -8.116665,         38.8089,         35.9714,         42.2559,         40.6094
        3835,       -8.099998,         38.8089,         35.9714,         42.2559,         40.6094
        3836,       -8.083332,         38.8089,         35.9714,         42.2559,         40.6094
        3837,       -8.066666,         38.8089,         35.9714,         42.2559,         40.6094
        3838,       -8.049999,         38.8089,         35.9714,         42.2559,         40.6094
        3839,       -8.033333,         38.8089,         35.9714,         42.2559,         40.6094
        3840,       -8.016666,         38.8089,         35.9714,         42.2559,         40.6094
        3841,       -8.000000,         38.8089,         35.9714,         42.2559,         40.6094
        3842,       -7.983330,         38.8089,         35.9714,         42.2559,         40.6094
        3843,       -7.966667,         38.8089,         35.9714,         42.2559,         40.6094
        3844,       -7.949997,         38.8089,         35.9714,         42.2559,         40.6094
        3845,       -7.933334,         38.8089,         35.9714,         42.2559,         40.6094
        3846,       -7.916664,         38.8089,         35.9714,         42.2559,         40.6094
        3847,       -7.900002,         38.8089,         35.9714,         42.2559,         40.6094
        3848,       -7.883331,         38.8089,         35.9714,         42.2559,         40.6094
        3849,       -7.866669,         38.8089,         35.9714,         42.2559,         40.6094
        3850,       -7.849998,         38.8089,         35.9714,         42.2559,         40.6094
        3851,       -7.833336,         38.8089,         35.9714,         42.2559,         40.6094
        3852,       -7.816666,         38.8089,         35.9714,         42.2559,         40.6094
        3853,       -7.800003,         38.8089,         35.9714,         42.2559,         40.6094
        3854,       -7.783333,         38.8089,         35.9714,         42.2559,         40.6094
        3855,       -7.766670,         38.8089,         35.9714,         42.2559,         40.6094
        3856,       -7.750000,         38.8089,         35.9714,         42.2559,         40.6094
        3857,       -7.733330,         38.8089,         35.9714,         42.2559,         40.6095
        3858,       -7.716667,         38.8089,         35.9714,         42.2559,         40.6095
        3859,       -7.699997,         38.8089,         35.9714,         42.2559,         40.6095
        3860,       -7.683334,         38.8089,         35.9714,         42.2559,         40.6095
        3861,       -7.666664,         38.8089,         35.9714,         42.2559,         40.6095
        3862,       -7.650002,         38.8089,         35.9714,         42.2559,         40.6095
        3863,       -7.633331,         38.8089,         35.9714,         42.2559,         40.6095
        3864,       -7.616669,         38.8089,         35.9714,         42.2559,         40.6095
        3865,       -7.599998,         38.8089,         35.9714,         42.2559,         40.6095
        3866,       -7.583336,         38.8089,         35.9714,         42.2559,         40.6095
        3867,       -7.566666,         38.8089,         35.9714,         42.2559,         40.6095
        3868,       -7.550003,         38.8089,         35.9714,         42.2559,         40.6095
        3869,       -7.533333,         38.8089,         35.9714,         42.2559,         40.6095
        3870,       -7.516670,         38.8089,         35.9714,         42.2559,         40.6095
        3871,       -7.500000,         38.8089,         35.9714,         42.2559,         40.6095
        3872,       -7.483330,         38.8089,         35.9714,         42.2559,         40.6095
        3873,       -7.466667,         38.8089,         35.9714,         42.2559,         40.6095
        3874,       -7.449997,         38.8089,         35.9714,         42.2559,         40.6095
        3875,       -7.433334,         38.8089,         35.9714,         42.2559,         40.6095
        3876,       -7.416664,         38.8089,         35.9714,         42.2559,         40.6095
        3877,       -7.400002,         38.8089,         35.9714,         42.2559,         40.6095
        3878,       -7.383331,         38.8089,         35.9714,         42.2559,         40.6095
        3879,       -7.366669,         38.8089,         35.9714,         42.2559,         40.6095
        3880,       -7.349998,         38.8089,         35.9714,         42.2559,         40.6095
        3881,       -7.333336,         38.8089,         35.9714,         42.2559,         40.6095
        3882,       -7.316666,         38.8089,         35.9714,         42.2559,         40.6095
        3883,       -7.300003,         38.8089,         35.9714,         42.2559,         40.6095
        3884,       -7.283333,         38.8089,         35.9714,         42.2559,         40.6095
        3885,       -7.266670,         38.8089,         35.9714,         42.2559,         40.6095
        3886,       -7.250000,         38.8089,         35.9714,         42.2559,         40.6095
        3887,       -7.233330,         38.8089,         35.9714,         42.2559,         40.6095
        3888,       -7.216667,         38.8089,         35.9714,         42.2559,         40.6095
        3889,       -7.199997,         38.8089,         35.9714,         42.2559,         40.6095
        3890,       -7.183334,         38.8089,         35.9714,         42.2559,         40.6095
        3891,       -7.166664,         38.8089,         35.9714,         42.2559,         40.6095
        3892,       -7.150002,         38.8089,         35.9714,         42.2559,         40.6095
        3893,       -7.133331,         38.8089,         35.9714,         42.2559,         40.6095
        3894,       -7.116669,         38.8089,         35.9714,         42.2559,         40.6095
        3895,       -7.099998,         38.8089,         35.9714,         42.2559,         40.6095
        3896,       -7.083336,         38.8089,         35.9714,         42.2559,         40.6095
        3897,       -7.066666,         38.8089,         35.9714,         42.2559,         40.6095
        3898,       -7.050003,         38.8089,         35.9714,         42.2559,         40.6095
        3899,       -7.033333,         38.8089,         35.9714,         42.2559,         40.6095
        3900,       -7.016670,         38.8089,         35.9714,         42.2559,         40.6095
        3901,       -7.000000,         38.8089,         35.9714,         42.2559,         40.6095
        3902,       -6.983330,         38.8089,         35.9714,         42.2559,         40.6094
        3903,       -6.966667,         38.8089,         35.9714,         42.2559,         40.6094
        3904,       -6.949997,         38.8089,         35.9714,         42.2559,         40.6094
        3905,       -6.933334,         38.8089,         35.9714,         42.2559,         40.6094
        3906,       -6.916664,         38.8089,         35.9714,         42.2559,         40.6094
        3907,       -6.900002,         38.8089,         35.9714,         42.2559,         40.6094
        3908,       -6.883331,         38.8089,         35.9714,         42.2559,         40.6094
        3909,       -6.866669,         38.8089,         35.9714,         42.2559,         40.6094
        3910,       -6.849998,         38.8089,         35.9714,         42.2559,         40.6094
        3911,       -6.833336,         38.8089,         35.9714,         42.2559,         40.6094
        3912,       -6.816666,         38.8089,         35.9714,         42.2559,         40.6094
        3913,       -6.800003,         38.8089,         35.9714,         42.2559,         40.6094
        3914,       -6.783333,         38.8089,         35.9714,         42.2559,         40.6094
        3915,       -6.766670,         38.8089,         35.9714,         42.2559,         40.6094
        3916,       -6.750000,         38.8089,         35.9714,         42.2559,         40.6094
        3917,       -6.733330,         38.8089,         35.9714,         42.2559,         40.6094
        3918,       -6.716667,         38.8089,         35.9714,         42.2559,         40.6094
        3919,       -6.699997,         38.8089,         35.9714,         42.2559,         40.6094
        3920,       -6.683334,         38.8089,         35.9714,         42.2559,         40.6094
        3921,       -6.666664,         38.8089,         35.9714,         42.2559,         40.6094
        3922,       -6.650002,         38.8089,         35.9714,         42.2559,         40.6094
        3923,       -6.633331,         38.8089,         35.9714,         42.2559,         40.6094
        3924,       -6.616669,         38.8089,         35.9714,         42.2559,         40.6094
        3925,       -6.599998,         38.8089,         35.9714,         42.2559,         40.6094
        3926,       -6.583336,         38.8089,         35.9714,         42.2559,         40.6094
        3927,       -6.566666,         38.8089,         35.9714,         42.2559,         40.6094
        3928,       -6.550003,         38.8089,         35.9714,         42.2559,         40.6094
        3929,       -6.533333,         38.8089,         35.9714,         42.2559,         40.6094
        3930,       -6.516670,         38.8089,         35.9714,         42.2559,         40.6094
        3931,       -6.500000,         38.8089,         35.9714,         42.2559,         40.6094
        3932,       -6.483330,         38.8089,         35.9714,         42.2559,         40.6094
        3933,       -6.466667,         38.8089,         35.9714,         42.2559,         40.6094
        3934,       -6.449997,         38.8089,         35.9714,         42.2559,         40.6094
        3935,       -6.433334,         38.8089,         35.9714,         42.2559,         40.6094
        3936,       -6.416664,         38.8089,         35.9714,         42.2559,         40.6094
        3937,       -6.400002,         38.8089,         35.9714,         42.2559,         40.6094
        3938,       -6.383331,         38.8089,         35.9714,         42.2559,         40.6094
        3939,       -6.366669,         38.8089,         35.9714,         42.2559,         40.6094
        3940,       -6.349998,         38.8089,         35.9714,         42.2559,         40.6094
        3941,       -6.333336,         38.8089,         35.9714,         42.2559,         40.6094
        3942,       -6.316666,         38.8089,         35.9714,         42.2559,         40.6094
        3943,       -6.300003,         38.8089,         35.9714,         42.2559,         40.6094
        3944,       -6.283333,         38.8089,         35.9714,         42.2559,         40.6094
        3945,       -6.266670,         38.8089,         35.9714,         42.2559,         40.6094
        3946,       -6.250000,         38.8089,         35.9714,         42.2559,         40.6094
        3947,       -6.233330,         38.8089,         35.9714,         42.2559,         40.6094
        3948,       -6.216667,         38.8089,         35.9714,         42.2559,         40.6094
        3949,       -6.199997,         38.8089,         35.9714,         42.2559,         40.6094
        3950,       -6.183334,         38.8089,         35.9714,         42.2559,         40.6094
        3951,       -6.166664,         38.8089,         35.9714,         42.2559,         40.6094
        3952,       -6.150002,         38.8089,         35.9714,         42.2559,         40.6094
        3953,       -6.133331,         38.8089,         35.9714,         42.2559,         40.6094
        3954,       -6.116669,         38.8089,         35.9714,         42.2559,         40.6094
        3955,       -6.099998,         38.8089,         35.9714,         42.2559,         40.6094
        3956,       -6.083336,         38.8089,         35.9714,         42.2559,         40.6094
        3957,       -6.066666,         38.8089,         35.9714,         42.2559,         40.6094
        3958,       -6.050003,         38.8089,         35.9714,         42.2559,         40.6094
        3959,       -6.033333,         38.8089,         35.9714,         42.2559,         40.6094
        3960,       -6.016670,         38.8089,         35.9714,         42.2559,         40.6094
        3961,       -6.000000,         38.8089,         35.9714,         42.2559,         40.6094
        3962,       -5.983330,         38.8089,         35.9714,         42.2559,         40.6094
        3963,       -5.966667,         38.8089,         35.9714,         42.2559,         40.6094
        3964,       -5.949997,         38.8089,         35.9714,         42.2559,         40.6094
        3965,       -5.933334,         38.8089,         35.9714,         42.2559,         40.6094
        3966,       -5.916664,         38.8089,         35.9714,         42.2559,         40.6094
        3967,       -5.900002,         38.8089,         35.9714,         42.2559,         40.6094
        3968,       -5.883331,         38.8089,         35.9714,         42.2559,         40.6094
        3969,       -5.866669,         38.8089,         35.9714,         42.2559,         40.6094
        3970,       -5.849998,         38.8089,         35.9714,         42.2559,         40.6094
        3971,       -5.833336,         38.8089,         35.9714,         42.2559,         40.6094
        3972,       -5.816666,         38.8089,         35.9714,         42.2559,         40.6094
        3973,       -5.800003,         38.8089,         35.9714,         42.2559,         40.6094
        3974,       -5.783333,         38.8089,         35.9714,         42.2559,         40.6094
        3975,       -5.766670,         38.8089,         35.9714,         42.2559,         40.6094
        3976,       -5.750000,         38.8089,         35.9714,         42.2559,         40.6094
        3977,       -5.733330,         38.8089,         35.9714,         42.2559,         40.6094
        3978,       -5.716667,         38.8089,         35.9714,         42.2559,         40.6094
        3979,       -5.699997,         38.8089,         35.9714,         42.2559,         40.6094
        3980,       -5.683334,         38.8089,         35.9714,         42.2559,         40.6094
        3981,       -5.666664,         38.8089,         35.9714,         42.2559,         40.6094
        3982,       -5.650002,         38.8089,         35.9714,         42.2559,         40.6094
        3983,       -5.633331,         38.8089,         35.9714,         42.2559,         40.6094
        3984,       -5.616669,         38.8089,         35.9714,         42.2559,         40.6094
        3985,       -5.599998,         38.8089,         35.9714,         42.2559,         40.6094
        3986,       -5.583336,         38.8089,         35.9714,         42.2559,         40.6094
        3987,       -5.566666,         38.8089,         35.9714,         42.2559,         40.6094
        3988,       -5.550003,         38.8089,         35.9714,         42.2559,         40.6094
        3989,       -5.533333,         38.8089,         35.9714,         42.2559,         40.6094
        3990,       -5.516670,         38.8089,         35.9714,         42.2559,         40.6094
        3991,       -5.500000,         38.8089,         35.9714,         42.2559,         40.6094
        3992,       -5.483330,         38.8089,         35.9714,         42.2559,         40.6094
        3993,       -5.466667,         38.8089,         35.9714,         42.2559,         40.6094
        3994,       -5.449997,         38.8089,         35.9714,         42.2559,         40.6094
        3995,       -5.433334,         38.8089,         35.9714,         42.2559,         40.6094
        3996,       -5.416664,         38.8089,         35.9714,         42.2559,         40.6094
        3997,       -5.400002,         38.8089,         35.9714,         42.2559,         40.6094
        3998,       -5.383331,         38.8089,         35.9714,         42.2559,         40.6094
        3999,       -5.366669,         38.8089,         35.9714,         42.2559,         40.6094
        4000,       -5.349998,         38.8089,         35.9714,         42.2559,         40.6094
        4001,       -5.333336,         38.8089,         35.9714,         42.2559,         40.6094
        4002,       -5.316666,         38.8089,         35.9714,         42.2559,         40.6094
        4003,       -5.300003,         38.8089,         35.9714,         42.2559,         40.6094
        4004,       -5.283333,         38.8089,         35.9714,         42.2559,         40.6094
        4005,       -5.266670,         38.8089,         35.9714,         42.2559,         40.6094
        4006,       -5.250000,         38.8089,         35.9714,         42.2559,         40.6094
        4007,       -5.233330,         38.8089,         35.9714,         42.2559,         40.6094
        4008,       -5.216667,         38.8089,         35.9714,         42.2559,         40.6094
        4009,       -5.199997,         38.8089,         35.9714,         42.2559,         40.6094
        4010,       -5.183334,         38.8089,         35.9714,         42.2559,         40.6094
        4011,       -5.166664,         38.8089,         35.9714,         42.2559,         40.6094
        4012,       -5.150002,         38.8089,         35.9714,         42.2559,         40.6094
        4013,       -5.133331,         38.8089,         35.9714,         42.2559,         40.6094
        4014,       -5.116669,         38.8089,         35.9714,         42.2559,         40.6094
        4015,       -5.099998,         38.8089,         35.9714,         42.2559,         40.6094
        4016,       -5.083336,         38.8089,         35.9714,         42.2559,         40.6094
        4017,       -5.066666,         38.8089,         35.9714,         42.2559,         40.6094
        4018,       -5.050003,         38.8089,         35.9714,         42.2559,         40.6094
        4019,       -5.033333,         38.8089,         35.9714,         42.2559,         40.6094
        4020,       -5.016670,         38.8089,         35.9714,         42.2559,         40.6094
        4021,       -5.000000,         38.8089,         35.9714,         42.2559,         40.6094
        4022,       -4.983330,         38.8089,         35.9714,         42.2559,         40.6094
        4023,       -4.966667,         38.8089,         35.9714,         42.2559,         40.6094
        4024,       -4.949997,         38.8089,         35.9714,         42.2559,         40.6094
        4025,       -4.933334,         38.8089,         35.9714,         42.2559,         40.6094
        4026,       -4.916664,         38.8089,         35.9714,         42.2559,         40.6094
        4027,       -4.900002,         38.8089,         35.9714,         42.2559,         40.6094
        4028,       -4.883331,         38.8089,         35.9714,         42.2559,         40.6094
        4029,       -4.866669,         38.8089,         35.9714,         42.2559,         40.6094
        4030,       -4.849998,         38.8089,         35.9714,         42.2559,         40.6094
        4031,       -4.833336,         38.8089,         35.9714,         42.2559,         40.6094
        4032,       -4.816666,         38.8089,         35.9714,         42.2559,         40.6094
        4033,       -4.800003,         38.8089,         35.9714,         42.2559,         40.6094
