"EG05_018 [e:\temp\TUFLOW_Example_Model_Dataset\TUFLOW\runs\EG05_018.tcf]","Time (h)","GWd1 Loc1_P [EG05_018]","GWd1 Loc8_P [EG05_018]","GWd1 Loc10_P [EG05_018]","GWd1 Loc4_P [EG05_018]"
         385,      -65.599998,          0.0000,          0.0000,  0.000    ,          0.0000
         386,      -65.583336,          0.0000,          0.0000,  0.000    ,          0.0000
         387,      -65.566666,          0.0000,          0.0000,  0.000    ,          0.0000
         388,      -65.550003,          0.0000,          0.0000,  0.000    ,          0.0000
         389,      -65.533333,          0.0000,          0.0000,  0.000    ,          0.0000
         390,      -65.516670,          0.0000,          0.0000,  0.000    ,          0.0000
         391,      -65.500000,          0.0000,          0.0000,  0.000    ,          0.0000
         392,      -65.483330,          0.0000,          0.0000,  0.000    ,          0.0000
         393,      -65.466667,          0.0000,          0.0000,  0.000    ,          0.0000
         394,      -65.449997,          0.0000,          0.0000,  0.000    ,          0.0000
         395,      -65.433334,          0.0000,          0.0000,  0.000    ,          0.0000
         396,      -65.416664,          0.0000,          0.0000,  0.000    ,          0.0000
         397,      -65.400002,          0.0000,          0.0000,  0.000    ,          0.0000
         398,      -65.383331,          0.0000,          0.0000,  0.000    ,          0.0000
         399,      -65.366669,          0.0000,          0.0000,  0.000    ,          0.0000
         400,      -65.349998,          0.0000,          0.0000,  0.000    ,          0.0000
         401,      -65.333336,          0.0000,          0.0000,  0.000    ,          0.0000
         402,      -65.316666,          0.0000,          0.0000,  0.000    ,          0.0000
         403,      -65.300003,          0.0000,          0.0000,  0.000    ,          0.0000
         404,      -65.283333,          0.0000,          0.0000,  0.000    ,          0.0000
         405,      -65.266670,          0.0000,          0.0000,  0.000    ,          0.0000
         406,      -65.250000,          0.0000,          0.0000,  0.000    ,          0.0000
         407,      -65.233330,          0.0000,          0.0000,  0.000    ,          0.0000
         408,      -65.216667,          0.0000,          0.0000,  0.000    ,          0.0000
         409,      -65.199997,          0.0000,          0.0000,  0.000    ,          0.0000
         410,      -65.183334,          0.0000,          0.0000,  0.000    ,          0.0000
         411,      -65.166664,          0.0000,          0.0000,  0.000    ,          0.0000
         412,      -65.150002,          0.0000,          0.0000,  0.000    ,          0.0000
         413,      -65.133331,          0.0000,          0.0000,  0.000    ,          0.0000
         414,      -65.116669,          0.0000,          0.0000,  0.000    ,          0.0000
         415,      -65.099998,          0.0000,          0.0000,  0.000    ,          0.0000
         416,      -65.083336,          0.0000,          0.0000,  0.000    ,          0.0000
         417,      -65.066666,          0.0000,          0.0000,  0.000    ,          0.0000
         418,      -65.050003,          0.0000,          0.0000,  0.000    ,          0.0000
         419,      -65.033333,          0.0000,          0.0000,  0.000    ,          0.0000
         420,      -65.016670,          0.0000,          0.0000,  0.000    ,          0.0000
         421,      -65.000000,          0.0000,          0.0000,  0.000    ,          0.0000
         422,      -64.983330,          0.0000,          0.0000,  0.000    ,          0.0000
         423,      -64.966667,          0.0000,          0.0000,  0.000    ,          0.0000
         424,      -64.949997,          0.0000,          0.0000,  0.000    ,          0.0000
         425,      -64.933334,          0.0000,          0.0000,  0.000    ,          0.0000
         426,      -64.916664,          0.0000,          0.0000,  0.000    ,          0.0000
         427,      -64.900002,          0.0000,          0.0000,  0.000    ,          0.0000
         428,      -64.883331,          0.0000,          0.0000,  0.000    ,          0.0000
         429,      -64.866669,          0.0000,          0.0000,  0.000    ,          0.0000
         430,      -64.849998,          0.0000,          0.0000,  0.000    ,          0.0000
         431,      -64.833336,          0.0000,          0.0000,  0.000    ,          0.0000
         432,      -64.816666,          0.0000,          0.0000,  0.000    ,          0.0000
         433,      -64.800003,          0.0000,          0.0000,  0.000    ,          0.0000
         434,      -64.783333,          0.0000,          0.0000,  0.000    ,          0.0000
         435,      -64.766670,          0.0000,          0.0000,  0.000    ,          0.0000
         436,      -64.750000,          0.0000,          0.0000,  0.000    ,          0.0000
         437,      -64.733330,          0.0000,          0.0000,  0.000    ,          0.0000
         438,      -64.716667,          0.0000,          0.0000,  0.000    ,          0.0000
         439,      -64.699997,          0.0000,          0.0000,  0.000    ,          0.0000
         440,      -64.683334,          0.0000,          0.0000,  0.000    ,          0.0000
         441,      -64.666664,          0.0000,          0.0000,  0.000    ,          0.0000
         442,      -64.650002,          0.0000,          0.0000,  0.000    ,          0.0000
         443,      -64.633331,          0.0000,          0.0000,  0.000    ,          0.0000
         444,      -64.616669,          0.0000,          0.0000,  0.000    ,          0.0000
         445,      -64.599998,          0.0000,          0.0000,  0.000    ,          0.0000
         446,      -64.583336,          0.0000,          0.0000,  0.000    ,          0.0000
         447,      -64.566666,          0.0000,          0.0000,  0.000    ,          0.0000
         448,      -64.550003,          0.0000,          0.0000,  0.000    ,          0.0000
         449,      -64.533333,          0.0000,          0.0000,  0.000    ,          0.0000
         450,      -64.516670,          0.0000,          0.0000,  0.000    ,          0.0000
         451,      -64.500000,          0.0000,          0.0000,  0.000    ,          0.0000
         452,      -64.483330,          0.0000,          0.0000,  0.000    ,          0.0000
         453,      -64.466667,          0.0000,          0.0000,  0.000    ,          0.0000
         454,      -64.449997,          0.0000,          0.0000,  0.000    ,          0.0000
         455,      -64.433334,          0.0000,          0.0000,  0.000    ,          0.0000
         456,      -64.416664,          0.0000,          0.0000,  0.000    ,          0.0000
         457,      -64.400002,          0.0000,          0.0000,  0.000    ,          0.0000
         458,      -64.383331,          0.0000,          0.0000,  0.000    ,          0.0000
         459,      -64.366669,          0.0000,          0.0000,  0.000    ,          0.0000
         460,      -64.349998,          0.0000,          0.0000,  0.000    ,          0.0000
         461,      -64.333336,          0.0000,          0.0000,  0.000    ,          0.0000
         462,      -64.316666,          0.0000,          0.0000,  0.000    ,          0.0000
         463,      -64.300003,          0.0000,          0.0000,  0.000    ,          0.0000
         464,      -64.283333,          0.0000,          0.0000,  0.000    ,          0.0000
         465,      -64.266670,          0.0000,          0.0000,  0.000    ,          0.0000
         466,      -64.250000,          0.0000,          0.0000,  0.000    ,          0.0000
         467,      -64.233330,          0.0000,          0.0000,  0.000    ,          0.0000
         468,      -64.216667,          0.0000,          0.0000,  0.000    ,          0.0000
         469,      -64.199997,          0.0000,          0.0000,  0.000    ,          0.0000
         470,      -64.183334,          0.0000,          0.0000,  0.000    ,          0.0000
         471,      -64.166664,          0.0000,          0.0000,  0.000    ,          0.0000
         472,      -64.150002,          0.0000,          0.0000,  0.000    ,          0.0000
         473,      -64.133331,          0.0000,          0.0000,  0.000    ,          0.0000
         474,      -64.116669,          0.0000,          0.0000,  0.000    ,          0.0000
         475,      -64.099998,          0.0000,          0.0000,  0.000    ,          0.0000
         476,      -64.083336,          0.0000,          0.0000,  0.000    ,          0.0000
         477,      -64.066666,          0.0000,          0.0000,  0.000    ,          0.0000
         478,      -64.050003,          0.0000,          0.0000,  0.000    ,          0.0000
         479,      -64.033333,          0.0000,          0.0000,  0.000    ,          0.0000
         480,      -64.016670,          0.0000,          0.0000,  0.000    ,          0.0000
         481,      -64.000000,          0.0000,          0.0000,  0.000    ,          0.0000
         482,      -63.983334,          0.0000,          0.0000,  0.000    ,          0.0000
