"EG05_018 [e:\temp\TUFLOW_Example_Model_Dataset\TUFLOW\runs\EG05_018.tcf]","Time (h)","GWh2 Loc1_P [EG05_018]","GWh2 Loc8_P [EG05_018]","GWh2 Loc10_P [EG05_018]","GWh2 Loc4_P [EG05_018]"
        3944,       -6.283333,         38.0089,         35.2053,         41.4559,         40.4115
        3945,       -6.266670,         38.0089,         35.2053,         41.4559,         40.4115
        3946,       -6.250000,         38.0089,         35.2053,         41.4559,         40.4115
        3947,       -6.233330,         38.0089,         35.2053,         41.4559,         40.4115
        3948,       -6.216667,         38.0089,         35.2053,         41.4559,         40.4115
        3949,       -6.199997,         38.0089,         35.2053,         41.4559,         40.4115
        3950,       -6.183334,         38.0089,         35.2053,         41.4559,         40.4115
        3951,       -6.166664,         38.0089,         35.2053,         41.4559,         40.4115
        3952,       -6.150002,         38.0089,         35.2053,         41.4559,         40.4115
        3953,       -6.133331,         38.0089,         35.2053,         41.4559,         40.4115
        3954,       -6.116669,         38.0089,         35.2053,         41.4559,         40.4115
        3955,       -6.099998,         38.0089,         35.2053,         41.4559,         40.4115
        3956,       -6.083336,         38.0089,         35.2053,         41.4559,         40.4115
        3957,       -6.066666,         38.0089,         35.2053,         41.4559,         40.4115
        3958,       -6.050003,         38.0089,         35.2053,         41.4559,         40.4115
        3959,       -6.033333,         38.0089,         35.2053,         41.4559,         40.4115
        3960,       -6.016670,         38.0089,         35.2053,         41.4559,         40.4115
        3961,       -6.000000,         38.0089,         35.2053,         41.4559,         40.4115
        3962,       -5.983330,         38.0089,         35.2053,         41.4559,         40.4115
        3963,       -5.966667,         38.0089,         35.2053,         41.4559,         40.4115
        3964,       -5.949997,         38.0089,         35.2053,         41.4559,         40.4115
        3965,       -5.933334,         38.0089,         35.2053,         41.4559,         40.4115
        3966,       -5.916664,         38.0089,         35.2053,         41.4559,         40.4115
        3967,       -5.900002,         38.0089,         35.2053,         41.4559,         40.4115
        3968,       -5.883331,         38.0089,         35.2053,         41.4559,         40.4115
        3969,       -5.866669,         38.0089,         35.2053,         41.4559,         40.4115
        3970,       -5.849998,         38.0089,         35.2053,         41.4559,         40.4115
        3971,       -5.833336,         38.0089,         35.2053,         41.4559,         40.4115
        3972,       -5.816666,         38.0089,         35.2053,         41.4559,         40.4115
        3973,       -5.800003,         38.0089,         35.2053,         41.4559,         40.4115
        3974,       -5.783333,         38.0089,         35.2053,         41.4559,         40.4115
        3975,       -5.766670,         38.0089,         35.2053,         41.4559,         40.4115
        3976,       -5.750000,         38.0089,         35.2053,         41.4559,         40.4115
        3977,       -5.733330,         38.0089,         35.2053,         41.4559,         40.4115
        3978,       -5.716667,         38.0089,         35.2053,         41.4559,         40.4115
        3979,       -5.699997,         38.0089,         35.2053,         41.4559,         40.4115
        3980,       -5.683334,         38.0089,         35.2053,         41.4559,         40.4115
        3981,       -5.666664,         38.0089,         35.2053,         41.4559,         40.4115
        3982,       -5.650002,         38.0089,         35.2053,         41.4559,         40.4115
        3983,       -5.633331,         38.0089,         35.2053,         41.4559,         40.4115
        3984,       -5.616669,         38.0089,         35.2053,         41.4559,         40.4115
        3985,       -5.599998,         38.0089,         35.2053,         41.4559,         40.4115
        3986,       -5.583336,         38.0089,         35.2053,         41.4559,         40.4115
        3987,       -5.566666,         38.0089,         35.2053,         41.4559,         40.4115
        3988,       -5.550003,         38.0089,         35.2053,         41.4559,         40.4115
        3989,       -5.533333,         38.0089,         35.2053,         41.4559,         40.4115
        3990,       -5.516670,         38.0089,         35.2053,         41.4559,         40.4115
        3991,       -5.500000,         38.0089,         35.2053,         41.4559,         40.4115
        3992,       -5.483330,         38.0089,         35.2053,         41.4559,         40.4115
        3993,       -5.466667,         38.0089,         35.2053,         41.4559,         40.4115
        3994,       -5.449997,         38.0089,         35.2053,         41.4559,         40.4115
        3995,       -5.433334,         38.0089,         35.2053,         41.4559,         40.4115
        3996,       -5.416664,         38.0089,         35.2053,         41.4559,         40.4115
        3997,       -5.400002,         38.0089,         35.2053,         41.4559,         40.4115
        3998,       -5.383331,         38.0089,         35.2053,         41.4559,         40.4115
        3999,       -5.366669,         38.0089,         35.2053,         41.4559,         40.4115
        4000,       -5.349998,         38.0089,         35.2053,         41.4559,         40.4115
        4001,       -5.333336,         38.0089,         35.2053,         41.4559,         40.4115
        4002,       -5.316666,         38.0089,         35.2053,         41.4559,         40.4115
        4003,       -5.300003,         38.0089,         35.2053,         41.4559,         40.4115
        4004,       -5.283333,         38.0089,         35.2053,         41.4559,         40.4115
        4005,       -5.266670,         38.0089,         35.2053,         41.4559,         40.4115
        4006,       -5.250000,         38.0089,         35.2053,         41.4559,         40.4115
        4007,       -5.233330,         38.0089,         35.2053,         41.4559,         40.4115
        4008,       -5.216667,         38.0089,         35.2053,         41.4559,         40.4115
        4009,       -5.199997,         38.0089,         35.2053,         41.4559,         40.4115
        4010,       -5.183334,         38.0089,         35.2053,         41.4559,         40.4115
        4011,       -5.166664,         38.0089,         35.2053,         41.4559,         40.4115
        4012,       -5.150002,         38.0089,         35.2053,         41.4559,         40.4115
        4013,       -5.133331,         38.0089,         35.2053,         41.4559,         40.4115
        4014,       -5.116669,         38.0089,         35.2053,         41.4559,         40.4115
        4015,       -5.099998,         38.0089,         35.2053,         41.4559,         40.4115
        4016,       -5.083336,         38.0089,         35.2053,         41.4559,         40.4115
        4017,       -5.066666,         38.0089,         35.2053,         41.4559,         40.4115
        4018,       -5.050003,         38.0089,         35.2053,         41.4559,         40.4115
        4019,       -5.033333,         38.0089,         35.2053,         41.4559,         40.4115
        4020,       -5.016670,         38.0089,         35.2053,         41.4559,         40.4115
        4021,       -5.000000,         38.0089,         35.2053,         41.4559,         40.4115
        4022,       -4.983330,         38.0089,         35.2053,         41.4559,         40.4115
        4023,       -4.966667,         38.0089,         35.2053,         41.4559,         40.4115
        4024,       -4.949997,         38.0089,         35.2053,         41.4559,         40.4115
        4025,       -4.933334,         38.0089,         35.2053,         41.4559,         40.4115
        4026,       -4.916664,         38.0089,         35.2053,         41.4559,         40.4115
        4027,       -4.900002,         38.0089,         35.2053,         41.4559,         40.4115
        4028,       -4.883331,         38.0089,         35.2053,         41.4559,         40.4115
        4029,       -4.866669,         38.0089,         35.2053,         41.4559,         40.4115
        4030,       -4.849998,         38.0089,         35.2053,         41.4559,         40.4115
        4031,       -4.833336,         38.0089,         35.2053,         41.4559,         40.4115
        4032,       -4.816666,         38.0089,         35.2053,         41.4559,         40.4115
        4033,       -4.800003,         38.0089,         35.2053,         41.4559,         40.4115
        4034,       -4.783333,         38.0089,         35.2053,         41.4559,         40.4115
        4035,       -4.766670,         38.0089,         35.2053,         41.4559,         40.4115
        4036,       -4.750000,         38.0089,         35.2053,         41.4559,         40.4115
        4037,       -4.733330,         38.0089,         35.2053,         41.4559,         40.4115
        4038,       -4.716667,         38.0089,         35.2053,         41.4559,         40.4115
        4039,       -4.699997,         38.0089,         35.2053,         41.4559,         40.4115
        4040,       -4.683334,         38.0089,         35.2053,         41.4559,         40.4115
        4041,       -4.666664,         38.0089,         35.2053,         41.4559,         40.4115
        4042,       -4.650002,         38.0089,         35.2053,         41.4559,         40.4115
        4043,       -4.633331,         38.0089,         35.2053,         41.4559,         40.4115
        4044,       -4.616669,         38.0089,         35.2053,         41.4559,         40.4115
        4045,       -4.599998,         38.0089,         35.2053,         41.4559,         40.4115
        4046,       -4.583336,         38.0089,         35.2053,         41.4559,         40.4115
        4047,       -4.566666,         38.0089,         35.2053,         41.4559,         40.4115
        4048,       -4.550003,         38.0089,         35.2053,         41.4559,         40.4115
        4049,       -4.533333,         38.0089,         35.2053,         41.4559,         40.4115
        4050,       -4.516670,         38.0089,         35.2053,         41.4559,         40.4115
        4051,       -4.500000,         38.0089,         35.2053,         41.4559,         40.4115
        4052,       -4.483330,         38.0089,         35.2053,         41.4559,         40.4115
        4053,       -4.466667,         38.0089,         35.2053,         41.4559,         40.4115
        4054,       -4.449997,         38.0089,         35.2053,         41.4559,         40.4115
        4055,       -4.433334,         38.0089,         35.2053,         41.4559,         40.4115
        4056,       -4.416664,         38.0089,         35.2053,         41.4559,         40.4115
        4057,       -4.400002,         38.0089,         35.2053,         41.4559,         40.4115
        4058,       -4.383331,         38.0089,         35.2053,         41.4559,         40.4115
        4059,       -4.366669,         38.0089,         35.2053,         41.4559,         40.4115
        4060,       -4.349998,         38.0089,         35.2053,         41.4559,         40.4115
        4061,       -4.333336,         38.0089,         35.2053,         41.4559,         40.4115
        4062,       -4.316666,         38.0089,         35.2053,         41.4559,         40.4115
        4063,       -4.300003,         38.0089,         35.2053,         41.4559,         40.4115
        4064,       -4.283333,         38.0089,         35.2053,         41.4559,         40.4115
        4065,       -4.266670,         38.0089,         35.2053,         41.4559,         40.4115
        4066,       -4.250000,         38.0089,         35.2053,         41.4559,         40.4115
        4067,       -4.233330,         38.0089,         35.2053,         41.4559,         40.4115
        4068,       -4.216667,         38.0089,         35.2053,         41.4559,         40.4115
        4069,       -4.199997,         38.0089,         35.2053,         41.4559,         40.4115
        4070,       -4.183334,         38.0089,         35.2053,         41.4559,         40.4115
        4071,       -4.166664,         38.0089,         35.2053,         41.4559,         40.4115
        4072,       -4.150002,         38.0089,         35.2053,         41.4559,         40.4115
        4073,       -4.133331,         38.0089,         35.2053,         41.4559,         40.4115
        4074,       -4.116669,         38.0089,         35.2053,         41.4559,         40.4115
        4075,       -4.099998,         38.0089,         35.2053,         41.4559,         40.4115
        4076,       -4.083336,         38.0089,         35.2053,         41.4559,         40.4115
        4077,       -4.066666,         38.0089,         35.2053,         41.4559,         40.4115
        4078,       -4.050003,         38.0089,         35.2053,         41.4559,         40.4115
        4079,       -4.033333,         38.0089,         35.2053,         41.4559,         40.4115
        4080,       -4.016670,         38.0089,         35.2053,         41.4559,         40.4115
        4081,       -4.000000,         38.0089,         35.2053,         41.4559,         40.4115
        4082,       -3.983330,         38.0089,         35.2053,         41.4559,         40.4115
        4083,       -3.966667,         38.0089,         35.2053,         41.4559,         40.4115
        4084,       -3.949997,         38.0089,         35.2053,         41.4559,         40.4115
        4085,       -3.933334,         38.0089,         35.2053,         41.4559,         40.4115
        4086,       -3.916664,         38.0089,         35.2053,         41.4559,         40.4115
        4087,       -3.900002,         38.0089,         35.2053,         41.4559,         40.4115
        4088,       -3.883331,         38.0089,         35.2053,         41.4559,         40.4115
        4089,       -3.866669,         38.0089,         35.2053,         41.4559,         40.4115
        4090,       -3.849998,         38.0089,         35.2053,         41.4559,         40.4115
        4091,       -3.833336,         38.0089,         35.2053,         41.4559,         40.4115
        4092,       -3.816666,         38.0089,         35.2053,         41.4559,         40.4115
        4093,       -3.800003,         38.0089,         35.2053,         41.4559,         40.4115
        4094,       -3.783333,         38.0089,         35.2053,         41.4559,         40.4115
        4095,       -3.766670,         38.0089,         35.2053,         41.4559,         40.4115
        4096,       -3.750000,         38.0089,         35.2053,         41.4559,         40.4115
        4097,       -3.733330,         38.0089,         35.2053,         41.4559,         40.4115
        4098,       -3.716667,         38.0089,         35.2053,         41.4559,         40.4115
        4099,       -3.699997,         38.0089,         35.2053,         41.4559,         40.4115
        4100,       -3.683334,         38.0089,         35.2053,         41.4559,         40.4115
        4101,       -3.666664,         38.0089,         35.2053,         41.4559,         40.4115
        4102,       -3.650002,         38.0089,         35.2053,         41.4559,         40.4115
        4103,       -3.633331,         38.0089,         35.2053,         41.4559,         40.4115
        4104,       -3.616669,         38.0089,         35.2053,         41.4559,         40.4115
        4105,       -3.599998,         38.0089,         35.2053,         41.4559,         40.4115
        4106,       -3.583336,         38.0089,         35.2053,         41.4559,         40.4115
        4107,       -3.566666,         38.0089,         35.2053,         41.4559,         40.4115
        4108,       -3.550003,         38.0089,         35.2053,         41.4559,         40.4115
        4109,       -3.533333,         38.0089,         35.2053,         41.4559,         40.4115
        4110,       -3.516670,         38.0089,         35.2053,         41.4559,         40.4115
        4111,       -3.500000,         38.0089,         35.2053,         41.4559,         40.4115
        4112,       -3.483330,         38.0089,         35.2053,         41.4559,         40.4115
        4113,       -3.466667,         38.0089,         35.2053,         41.4559,         40.4115
        4114,       -3.449997,         38.0089,         35.2053,         41.4559,         40.4115
        4115,       -3.433334,         38.0089,         35.2053,         41.4559,         40.4115
        4116,       -3.416664,         38.0089,         35.2053,         41.4559,         40.4115
        4117,       -3.400002,         38.0089,         35.2053,         41.4559,         40.4115
        4118,       -3.383331,         38.0089,         35.2053,         41.4559,         40.4115
        4119,       -3.366669,         38.0089,         35.2053,         41.4559,         40.4115
        4120,       -3.349998,         38.0089,         35.2053,         41.4559,         40.4115
        4121,       -3.333336,         38.0089,         35.2053,         41.4559,         40.4115
        4122,       -3.316666,         38.0089,         35.2053,         41.4559,         40.4115
        4123,       -3.300003,         38.0089,         35.2053,         41.4559,         40.4115
        4124,       -3.283333,         38.0089,         35.2053,         41.4559,         40.4115
        4125,       -3.266670,         38.0089,         35.2053,         41.4559,         40.4115
        4126,       -3.250000,         38.0089,         35.2053,         41.4559,         40.4115
        4127,       -3.233330,         38.0089,         35.2053,         41.4559,         40.4115
        4128,       -3.216667,         38.0089,         35.2053,         41.4559,         40.4115
        4129,       -3.199997,         38.0089,         35.2053,         41.4559,         40.4115
        4130,       -3.183334,         38.0089,         35.2053,         41.4559,         40.4115
        4131,       -3.166664,         38.0089,         35.2053,         41.4559,         40.4115
        4132,       -3.150002,         38.0089,         35.2053,         41.4559,         40.4115
        4133,       -3.133331,         38.0089,         35.2053,         41.4559,         40.4115
        4134,       -3.116669,         38.0089,         35.2053,         41.4559,         40.4115
        4135,       -3.099998,         38.0089,         35.2053,         41.4559,         40.4115
        4136,       -3.083336,         38.0089,         35.2053,         41.4559,         40.4115
        4137,       -3.066666,         38.0089,         35.2053,         41.4559,         40.4115
        4138,       -3.050003,         38.0089,         35.2053,         41.4559,         40.4115
        4139,       -3.033333,         38.0089,         35.2053,         41.4559,         40.4115
        4140,       -3.016670,         38.0089,         35.2053,         41.4559,         40.4115
        4141,       -3.000000,         38.0089,         35.2053,         41.4559,         40.4115
        4142,       -2.983330,         38.0089,         35.2053,         41.4559,         40.4115
        4143,       -2.966667,         38.0089,         35.2053,         41.4559,         40.4115
        4144,       -2.949997,         38.0089,         35.2053,         41.4559,         40.4115
        4145,       -2.933334,         38.0089,         35.2053,         41.4559,         40.4115
        4146,       -2.916664,         38.0089,         35.2053,         41.4559,         40.4115
        4147,       -2.900002,         38.0089,         35.2053,         41.4559,         40.4115
        4148,       -2.883331,         38.0089,         35.2053,         41.4559,         40.4115
        4149,       -2.866669,         38.0089,         35.2053,         41.4559,         40.4115
        4150,       -2.849998,         38.0089,         35.2053,         41.4559,         40.4115
        4151,       -2.833336,         38.0089,         35.2053,         41.4559,         40.4115
        4152,       -2.816666,         38.0089,         35.2053,         41.4559,         40.4115
        4153,       -2.800003,         38.0089,         35.2053,         41.4559,         40.4115
        4154,       -2.783333,         38.0089,         35.2053,         41.4559,         40.4115
        4155,       -2.766670,         38.0089,         35.2053,         41.4559,         40.4115
        4156,       -2.750000,         38.0089,         35.2053,         41.4559,         40.4115
        4157,       -2.733330,         38.0089,         35.2053,         41.4559,         40.4115
        4158,       -2.716667,         38.0089,         35.2053,         41.4559,         40.4115
        4159,       -2.699997,         38.0089,         35.2053,         41.4559,         40.4115
        4160,       -2.683334,         38.0089,         35.2053,         41.4559,         40.4115
        4161,       -2.666664,         38.0089,         35.2053,         41.4559,         40.4115
        4162,       -2.650002,         38.0089,         35.2053,         41.4559,         40.4115
        4163,       -2.633331,         38.0089,         35.2053,         41.4559,         40.4115
        4164,       -2.616669,         38.0089,         35.2053,         41.4559,         40.4115
        4165,       -2.599998,         38.0089,         35.2053,         41.4559,         40.4115
        4166,       -2.583336,         38.0089,         35.2053,         41.4559,         40.4115
        4167,       -2.566666,         38.0089,         35.2053,         41.4559,         40.4115
        4168,       -2.550003,         38.0089,         35.2053,         41.4559,         40.4115
        4169,       -2.533333,         38.0089,         35.2053,         41.4559,         40.4115
        4170,       -2.516670,         38.0089,         35.2053,         41.4559,         40.4115
        4171,       -2.500000,         38.0089,         35.2053,         41.4559,         40.4115
        4172,       -2.483330,         38.0089,         35.2053,         41.4559,         40.4115
        4173,       -2.466667,         38.0089,         35.2053,         41.4559,         40.4115
        4174,       -2.449997,         38.0089,         35.2053,         41.4559,         40.4115
        4175,       -2.433334,         38.0089,         35.2053,         41.4559,         40.4115
        4176,       -2.416664,         38.0089,         35.2053,         41.4559,         40.4115
        4177,       -2.400002,         38.0089,         35.2053,         41.4559,         40.4115
        4178,       -2.383331,         38.0089,         35.2053,         41.4559,         40.4115
        4179,       -2.366669,         38.0089,         35.2053,         41.4559,         40.4115
        4180,       -2.349998,         38.0089,         35.2053,         41.4559,         40.4115
        4181,       -2.333336,         38.0089,         35.2053,         41.4559,         40.4115
        4182,       -2.316666,         38.0089,         35.2053,         41.4559,         40.4115
        4183,       -2.300003,         38.0089,         35.2053,         41.4559,         40.4115
        4184,       -2.283333,         38.0089,         35.2053,         41.4559,         40.4115
        4185,       -2.266670,         38.0089,         35.2053,         41.4559,         40.4115
        4186,       -2.250000,         38.0089,         35.2053,         41.4559,         40.4115
        4187,       -2.233330,         38.0089,         35.2053,         41.4559,         40.4115
        4188,       -2.216667,         38.0089,         35.2053,         41.4559,         40.4115
        4189,       -2.199997,         38.0089,         35.2053,         41.4559,         40.4115
        4190,       -2.183334,         38.0089,         35.2053,         41.4559,         40.4115
        4191,       -2.166664,         38.0089,         35.2053,         41.4559,         40.4115
        4192,       -2.150002,         38.0089,         35.2053,         41.4559,         40.4115
        4193,       -2.133331,         38.0089,         35.2053,         41.4559,         40.4115
        4194,       -2.116669,         38.0089,         35.2053,         41.4559,         40.4115
        4195,       -2.099998,         38.0089,         35.2053,         41.4559,         40.4115
        4196,       -2.083336,         38.0089,         35.2053,         41.4559,         40.4115
        4197,       -2.066666,         38.0089,         35.2053,         41.4559,         40.4115
        4198,       -2.050003,         38.0089,         35.2053,         41.4559,         40.4115
        4199,       -2.033333,         38.0089,         35.2053,         41.4559,         40.4115
        4200,       -2.016670,         38.0089,         35.2053,         41.4559,         40.4115
        4201,       -2.000000,         38.0089,         35.2053,         41.4559,         40.4115
        4202,       -1.983330,         38.0089,         35.2053,         41.4559,         40.4115
        4203,       -1.966667,         38.0089,         35.2053,         41.4559,         40.4115
        4204,       -1.949997,         38.0089,         35.2053,         41.4559,         40.4115
        4205,       -1.933334,         38.0089,         35.2053,         41.4559,         40.4115
        4206,       -1.916664,         38.0089,         35.2053,         41.4559,         40.4115
        4207,       -1.900002,         38.0089,         35.2053,         41.4559,         40.4115
        4208,       -1.883331,         38.0089,         35.2053,         41.4559,         40.4115
        4209,       -1.866669,         38.0089,         35.2053,         41.4559,         40.4115
        4210,       -1.849998,         38.0089,         35.2053,         41.4559,         40.4115
        4211,       -1.833336,         38.0089,         35.2053,         41.4559,         40.4115
        4212,       -1.816666,         38.0089,         35.2053,         41.4559,         40.4115
        4213,       -1.800003,         38.0089,         35.2053,         41.4559,         40.4115
        4214,       -1.783333,         38.0089,         35.2053,         41.4559,         40.4115
        4215,       -1.766670,         38.0089,         35.2053,         41.4559,         40.4115
        4216,       -1.750000,         38.0089,         35.2053,         41.4559,         40.4115
        4217,       -1.733330,         38.0089,         35.2053,         41.4559,         40.4115
        4218,       -1.716667,         38.0089,         35.2053,         41.4559,         40.4115
        4219,       -1.699997,         38.0089,         35.2053,         41.4559,         40.4115
        4220,       -1.683334,         38.0089,         35.2053,         41.4559,         40.4115
        4221,       -1.666664,         38.0089,         35.2053,         41.4559,         40.4115
        4222,       -1.650002,         38.0089,         35.2053,         41.4559,         40.4115
        4223,       -1.633331,         38.0089,         35.2053,         41.4559,         40.4115
        4224,       -1.616669,         38.0089,         35.2053,         41.4559,         40.4115
        4225,       -1.599998,         38.0089,         35.2053,         41.4559,         40.4115
        4226,       -1.583336,         38.0089,         35.2053,         41.4559,         40.4115
        4227,       -1.566666,         38.0089,         35.2053,         41.4559,         40.4115
        4228,       -1.550003,         38.0089,         35.2053,         41.4559,         40.4115
        4229,       -1.533333,         38.0089,         35.2053,         41.4559,         40.4115
        4230,       -1.516670,         38.0089,         35.2053,         41.4559,         40.4115
        4231,       -1.500000,         38.0089,         35.2053,         41.4559,         40.4115
        4232,       -1.483330,         38.0089,         35.2053,         41.4559,         40.4115
        4233,       -1.466667,         38.0089,         35.2053,         41.4559,         40.4115
        4234,       -1.449997,         38.0089,         35.2053,         41.4559,         40.4115
        4235,       -1.433334,         38.0089,         35.2053,         41.4559,         40.4115
        4236,       -1.416664,         38.0089,         35.2053,         41.4559,         40.4115
        4237,       -1.400002,         38.0089,         35.2053,         41.4559,         40.4115
        4238,       -1.383331,         38.0089,         35.2053,         41.4559,         40.4115
        4239,       -1.366669,         38.0089,         35.2053,         41.4559,         40.4115
        4240,       -1.349998,         38.0089,         35.2053,         41.4559,         40.4115
        4241,       -1.333336,         38.0089,         35.2053,         41.4559,         40.4115
        4242,       -1.316666,         38.0089,         35.2053,         41.4559,         40.4115
        4243,       -1.300003,         38.0089,         35.2053,         41.4559,         40.4115
        4244,       -1.283333,         38.0089,         35.2053,         41.4559,         40.4115
        4245,       -1.266670,         38.0089,         35.2053,         41.4559,         40.4115
        4246,       -1.250000,         38.0089,         35.2053,         41.4559,         40.4115
        4247,       -1.233330,         38.0089,         35.2053,         41.4559,         40.4115
        4248,       -1.216667,         38.0089,         35.2053,         41.4559,         40.4115
        4249,       -1.199997,         38.0089,         35.2053,         41.4559,         40.4115
        4250,       -1.183334,         38.0089,         35.2053,         41.4559,         40.4115
        4251,       -1.166664,         38.0089,         35.2053,         41.4559,         40.4115
        4252,       -1.150002,         38.0089,         35.2053,         41.4559,         40.4115
        4253,       -1.133331,         38.0089,         35.2053,         41.4559,         40.4115
        4254,       -1.116669,         38.0089,         35.2053,         41.4559,         40.4115
        4255,       -1.099998,         38.0089,         35.2053,         41.4559,         40.4115
        4256,       -1.083336,         38.0089,         35.2053,         41.4559,         40.4115
        4257,       -1.066666,         38.0089,         35.2053,         41.4559,         40.4115
        4258,       -1.050003,         38.0089,         35.2053,         41.4559,         40.4115
        4259,       -1.033333,         38.0089,         35.2053,         41.4559,         40.4115
        4260,       -1.016670,         38.0089,         35.2053,         41.4559,         40.4115
        4261,       -1.000000,         38.0089,         35.2053,         41.4559,         40.4115
        4262,       -0.983330,         38.0089,         35.2053,         41.4559,         40.4115
        4263,       -0.966667,         38.0089,         35.2053,         41.4559,         40.4115
        4264,       -0.949997,         38.0089,         35.2053,         41.4559,         40.4115
        4265,       -0.933334,         38.0089,         35.2053,         41.4559,         40.4115
        4266,       -0.916664,         38.0089,         35.2053,         41.4559,         40.4115
        4267,       -0.900002,         38.0089,         35.2053,         41.4559,         40.4115
        4268,       -0.883331,         38.0089,         35.2053,         41.4559,         40.4115
        4269,       -0.866669,         38.0089,         35.2053,         41.4559,         40.4115
        4270,       -0.849998,         38.0089,         35.2053,         41.4559,         40.4115
        4271,       -0.833336,         38.0089,         35.2053,         41.4559,         40.4115
        4272,       -0.816666,         38.0089,         35.2053,         41.4559,         40.4115
        4273,       -0.800003,         38.0089,         35.2053,         41.4559,         40.4115
        4274,       -0.783333,         38.0089,         35.2053,         41.4559,         40.4115
        4275,       -0.766670,         38.0089,         35.2053,         41.4559,         40.4115
        4276,       -0.750000,         38.0089,         35.2053,         41.4559,         40.4115
        4277,       -0.733330,         38.0089,         35.2053,         41.4559,         40.4115
        4278,       -0.716667,         38.0089,         35.2053,         41.4559,         40.4115
        4279,       -0.699997,         38.0089,         35.2053,         41.4559,         40.4115
        4280,       -0.683334,         38.0089,         35.2053,         41.4559,         40.4115
        4281,       -0.666664,         38.0089,         35.2053,         41.4559,         40.4115
        4282,       -0.650002,         38.0089,         35.2053,         41.4559,         40.4115
        4283,       -0.633331,         38.0089,         35.2053,         41.4559,         40.4115
        4284,       -0.616669,         38.0089,         35.2053,         41.4559,         40.4115
        4285,       -0.599998,         38.0089,         35.2053,         41.4559,         40.4115
        4286,       -0.583336,         38.0089,         35.2053,         41.4559,         40.4115
        4287,       -0.566666,         38.0089,         35.2053,         41.4559,         40.4115
        4288,       -0.550003,         38.0089,         35.2053,         41.4559,         40.4115
        4289,       -0.533333,         38.0089,         35.2053,         41.4559,         40.4115
        4290,       -0.516670,         38.0089,         35.2053,         41.4559,         40.4115
        4291,       -0.500000,         38.0089,         35.2053,         41.4559,         40.4115
        4292,       -0.483330,         38.0089,         35.2053,         41.4559,         40.4115
        4293,       -0.466667,         38.0089,         35.2053,         41.4559,         40.4115
        4294,       -0.449997,         38.0089,         35.2053,         41.4559,         40.4115
        4295,       -0.433334,         38.0089,         35.2053,         41.4559,         40.4115
        4296,       -0.416664,         38.0089,         35.2053,         41.4559,         40.4115
        4297,       -0.400002,         38.0089,         35.2053,         41.4559,         40.4115
        4298,       -0.383331,         38.0089,         35.2053,         41.4559,         40.4115
        4299,       -0.366669,         38.0089,         35.2053,         41.4559,         40.4115
        4300,       -0.349998,         38.0089,         35.2053,         41.4559,         40.4115
        4301,       -0.333336,         38.0089,         35.2053,         41.4559,         40.4115
        4302,       -0.316666,         38.0089,         35.2053,         41.4559,         40.4115
        4303,       -0.300003,         38.0089,         35.2053,         41.4559,         40.4115
        4304,       -0.283333,         38.0089,         35.2053,         41.4559,         40.4115
        4305,       -0.266670,         38.0089,         35.2053,         41.4559,         40.4115
        4306,       -0.250000,         38.0089,         35.2053,         41.4559,         40.4115
        4307,       -0.233330,         38.0089,         35.2053,         41.4559,         40.4115
        4308,       -0.216667,         38.0089,         35.2053,         41.4559,         40.4115
        4309,       -0.199997,         38.0089,         35.2053,         41.4559,         40.4115
        4310,       -0.183334,         38.0089,         35.2053,         41.4559,         40.4115
        4311,       -0.166664,         38.0089,         35.2053,         41.4559,         40.4115
        4312,       -0.150002,         38.0089,         35.2053,         41.4559,         40.4115
        4313,       -0.133331,         38.0089,         35.2053,         41.4559,         40.4115
        4314,       -0.116669,         38.0089,         35.2053,         41.4559,         40.4115
        4315,       -0.099998,         38.0089,         35.2053,         41.4559,         40.4115
        4316,       -0.083336,         38.0089,         35.2053,         41.4559,         40.4115
        4317,       -0.066666,         38.0089,         35.2053,         41.4559,         40.4115
        4318,       -0.050003,         38.0089,         35.2053,         41.4559,         40.4115
        4319,       -0.033333,         38.0089,         35.2053,         41.4559,         40.4115
        4320,       -0.016670,         38.0089,         35.2053,         41.4559,         40.4115
        4321,        0.000000,         38.0089,         35.2053,         41.4559,         40.4115
        4322,        0.016670,         38.0089,         35.2053,         41.4559,         40.4115
        4323,        0.033333,         38.0089,         35.2053,         41.4559,         40.4115
        4324,        0.050003,         38.0089,         35.2053,         41.4559,         40.4115
        4325,        0.066666,         38.0089,         35.2053,         41.4559,         40.4115
        4326,        0.083336,         38.0089,         35.2053,         41.4559,         40.4115
        4327,        0.099998,         38.0089,         35.2053,         41.4559,         40.4115
        4328,        0.116669,         38.0089,         35.2053,         41.4559,         40.4115
        4329,        0.133331,         38.0089,         35.2053,         41.4559,         40.4115
        4330,        0.150002,         38.0089,         35.2053,         41.4559,         40.4115
        4331,        0.166664,         38.0089,         35.2053,         41.4559,         40.4115
        4332,        0.183334,         38.0089,         35.2053,         41.4559,         40.4115
        4333,        0.199997,         38.0089,         35.2053,         41.4559,         40.4115
        4334,        0.216667,         38.0089,         35.2053,         41.4559,         40.4115
        4335,        0.233330,         38.0089,         35.2053,         41.4559,         40.4115
        4336,        0.250000,         38.0089,         35.2053,         41.4559,         40.4115
        4337,        0.266670,         38.0089,         35.2053,         41.4559,         40.4115
        4338,        0.283333,         38.0089,         35.2053,         41.4559,         40.4115
        4339,        0.300003,         38.0089,         35.2053,         41.4559,         40.4115
