"EG05_018 [e:\temp\TUFLOW_Example_Model_Dataset\TUFLOW\runs\EG05_018.tcf]","Time (h)","GWd2 Loc1_P [EG05_018]","GWd2 Loc8_P [EG05_018]","GWd2 Loc10_P [EG05_018]","GWd2 Loc4_P [EG05_018]"
        3693,      -10.466667,          0.0000,          0.0339,          0.0000,          0.8000
        3694,      -10.450001,          0.0000,          0.0339,          0.0000,          0.8000
        3695,      -10.433334,          0.0000,          0.0339,          0.0000,          0.8000
        3696,      -10.416668,          0.0000,          0.0339,          0.0000,          0.8000
        3697,      -10.400002,          0.0000,          0.0339,          0.0000,          0.8000
        3698,      -10.383335,          0.0000,          0.0339,          0.0000,          0.8000
        3699,      -10.366665,          0.0000,          0.0339,          0.0000,          0.8000
        3700,      -10.349998,          0.0000,          0.0339,          0.0000,          0.8000
        3701,      -10.333332,          0.0000,          0.0339,          0.0000,          0.8000
        3702,      -10.316666,          0.0000,          0.0339,          0.0000,          0.8000
        3703,      -10.299999,          0.0000,          0.0339,          0.0000,          0.8000
        3704,      -10.283333,          0.0000,          0.0339,          0.0000,          0.8000
        3705,      -10.266666,          0.0000,          0.0339,          0.0000,          0.8000
        3706,      -10.250000,          0.0000,          0.0339,          0.0000,          0.8000
        3707,      -10.233334,          0.0000,          0.0339,          0.0000,          0.8000
        3708,      -10.216667,          0.0000,          0.0339,          0.0000,          0.8000
        3709,      -10.200001,          0.0000,          0.0339,          0.0000,          0.8000
        3710,      -10.183334,          0.0000,          0.0339,          0.0000,          0.8000
        3711,      -10.166668,          0.0000,          0.0339,          0.0000,          0.8000
        3712,      -10.150002,          0.0000,          0.0339,          0.0000,          0.8000
        3713,      -10.133335,          0.0000,          0.0339,          0.0000,          0.8000
        3714,      -10.116665,          0.0000,          0.0339,          0.0000,          0.8000
        3715,      -10.099998,          0.0000,          0.0339,          0.0000,          0.8000
        3716,      -10.083332,          0.0000,          0.0339,          0.0000,          0.8000
        3717,      -10.066666,          0.0000,          0.0339,          0.0000,          0.8000
        3718,      -10.049999,          0.0000,          0.0339,          0.0000,          0.8000
        3719,      -10.033333,          0.0000,          0.0339,          0.0000,          0.8000
        3720,      -10.016666,          0.0000,          0.0339,          0.0000,          0.8000
        3721,      -10.000000,          0.0000,          0.0339,          0.0000,          0.8000
        3722,       -9.983334,          0.0000,          0.0339,          0.0000,          0.8000
        3723,       -9.966667,          0.0000,          0.0339,          0.0000,          0.8000
        3724,       -9.950001,          0.0000,          0.0339,          0.0000,          0.8000
        3725,       -9.933334,          0.0000,          0.0339,          0.0000,          0.8000
        3726,       -9.916668,          0.0000,          0.0339,          0.0000,          0.8000
        3727,       -9.900002,          0.0000,          0.0339,          0.0000,          0.8000
        3728,       -9.883335,          0.0000,          0.0339,          0.0000,          0.8000
        3729,       -9.866665,          0.0000,          0.0339,          0.0000,          0.8000
        3730,       -9.849998,          0.0000,          0.0339,          0.0000,          0.8000
        3731,       -9.833332,          0.0000,          0.0339,          0.0000,          0.8000
        3732,       -9.816666,          0.0000,          0.0339,          0.0000,          0.8000
        3733,       -9.799999,          0.0000,          0.0339,          0.0000,          0.8000
        3734,       -9.783333,          0.0000,          0.0339,          0.0000,          0.8000
        3735,       -9.766666,          0.0000,          0.0339,          0.0000,          0.8000
        3736,       -9.750000,          0.0000,          0.0339,          0.0000,          0.8000
        3737,       -9.733334,          0.0000,          0.0339,          0.0000,          0.8000
        3738,       -9.716667,          0.0000,          0.0339,          0.0000,          0.8000
        3739,       -9.700001,          0.0000,          0.0339,          0.0000,          0.8000
        3740,       -9.683334,          0.0000,          0.0339,          0.0000,          0.8000
        3741,       -9.666668,          0.0000,          0.0339,          0.0000,          0.8000
        3742,       -9.650002,          0.0000,          0.0339,          0.0000,          0.8000
        3743,       -9.633335,          0.0000,          0.0339,          0.0000,          0.8000
        3744,       -9.616665,          0.0000,          0.0339,          0.0000,          0.8000
        3745,       -9.599998,          0.0000,          0.0339,          0.0000,          0.8000
        3746,       -9.583332,          0.0000,          0.0339,          0.0000,          0.8000
        3747,       -9.566666,          0.0000,          0.0339,          0.0000,          0.8000
        3748,       -9.549999,          0.0000,          0.0339,          0.0000,          0.8000
        3749,       -9.533333,          0.0000,          0.0339,          0.0000,          0.8000
        3750,       -9.516666,          0.0000,          0.0339,          0.0000,          0.8000
        3751,       -9.500000,          0.0000,          0.0339,          0.0000,          0.8000
        3752,       -9.483334,          0.0000,          0.0339,          0.0000,          0.8000
        3753,       -9.466667,          0.0000,          0.0339,          0.0000,          0.8000
        3754,       -9.450001,          0.0000,          0.0339,          0.0000,          0.8000
        3755,       -9.433334,          0.0000,          0.0339,          0.0000,          0.8000
        3756,       -9.416668,          0.0000,          0.0339,          0.0000,          0.8000
        3757,       -9.400002,          0.0000,          0.0339,          0.0000,          0.8000
        3758,       -9.383335,          0.0000,          0.0339,          0.0000,          0.8000
        3759,       -9.366665,          0.0000,          0.0339,          0.0000,          0.8000
        3760,       -9.349998,          0.0000,          0.0339,          0.0000,          0.8000
        3761,       -9.333332,          0.0000,          0.0339,          0.0000,          0.8000
        3762,       -9.316666,          0.0000,          0.0339,          0.0000,          0.8000
        3763,       -9.299999,          0.0000,          0.0339,          0.0000,          0.8000
        3764,       -9.283333,          0.0000,          0.0339,          0.0000,          0.8000
        3765,       -9.266666,          0.0000,          0.0339,          0.0000,          0.8000
        3766,       -9.250000,          0.0000,          0.0339,          0.0000,          0.8000
        3767,       -9.233334,          0.0000,          0.0339,          0.0000,          0.8000
        3768,       -9.216667,          0.0000,          0.0339,          0.0000,          0.8000
        3769,       -9.200001,          0.0000,          0.0339,          0.0000,          0.8000
        3770,       -9.183334,          0.0000,          0.0339,          0.0000,          0.8000
        3771,       -9.166668,          0.0000,          0.0339,          0.0000,          0.8000
        3772,       -9.150002,          0.0000,          0.0339,          0.0000,          0.8000
        3773,       -9.133335,          0.0000,          0.0339,          0.0000,          0.8000
        3774,       -9.116665,          0.0000,          0.0339,          0.0000,          0.8000
        3775,       -9.099998,          0.0000,          0.0339,          0.0000,          0.8000
        3776,       -9.083332,          0.0000,          0.0339,          0.0000,          0.8000
        3777,       -9.066666,          0.0000,          0.0339,          0.0000,          0.8000
        3778,       -9.049999,          0.0000,          0.0339,          0.0000,          0.8000
        3779,       -9.033333,          0.0000,          0.0339,          0.0000,          0.8000
        3780,       -9.016666,          0.0000,          0.0339,          0.0000,          0.8000
        3781,       -9.000000,          0.0000,          0.0339,          0.0000,          0.8000
        3782,       -8.983334,          0.0000,          0.0339,          0.0000,          0.8000
        3783,       -8.966667,          0.0000,          0.0339,          0.0000,          0.8000
        3784,       -8.950001,          0.0000,          0.0339,          0.0000,          0.8000
        3785,       -8.933334,          0.0000,          0.0339,          0.0000,          0.8000
        3786,       -8.916668,          0.0000,          0.0339,          0.0000,          0.8000
        3787,       -8.900002,          0.0000,          0.0339,          0.0000,          0.8000
        3788,       -8.883335,          0.0000,          0.0339,          0.0000,          0.8000
        3789,       -8.866665,          0.0000,          0.0339,          0.0000,          0.8000
        3790,       -8.849998,          0.0000,          0.0339,          0.0000,          0.8000
        3791,       -8.833332,          0.0000,          0.0339,          0.0000,          0.8000
        3792,       -8.816666,          0.0000,          0.0339,          0.0000,          0.8000
        3793,       -8.799999,          0.0000,          0.0339,          0.0000,          0.8000
        3794,       -8.783333,          0.0000,          0.0339,          0.0000,          0.8000
        3795,       -8.766666,          0.0000,          0.0339,          0.0000,          0.8000
        3796,       -8.750000,          0.0000,          0.0339,          0.0000,          0.8000
        3797,       -8.733334,          0.0000,          0.0339,          0.0000,          0.8000
        3798,       -8.716667,          0.0000,          0.0339,          0.0000,          0.8000
        3799,       -8.700001,          0.0000,          0.0339,          0.0000,          0.8000
        3800,       -8.683334,          0.0000,          0.0339,          0.0000,          0.8000
        3801,       -8.666668,          0.0000,          0.0339,          0.0000,          0.8000
        3802,       -8.650002,          0.0000,          0.0339,          0.0000,          0.8000
        3803,       -8.633335,          0.0000,          0.0339,          0.0000,          0.8000
        3804,       -8.616665,          0.0000,          0.0339,          0.0000,          0.8000
        3805,       -8.599998,          0.0000,          0.0339,          0.0000,          0.8000
        3806,       -8.583332,          0.0000,          0.0339,          0.0000,          0.8000
        3807,       -8.566666,          0.0000,          0.0339,          0.0000,          0.8000
        3808,       -8.549999,          0.0000,          0.0339,          0.0000,          0.8000
        3809,       -8.533333,          0.0000,          0.0339,          0.0000,          0.8000
        3810,       -8.516666,          0.0000,          0.0339,          0.0000,          0.8000
        3811,       -8.500000,          0.0000,          0.0339,          0.0000,          0.8000
        3812,       -8.483334,          0.0000,          0.0339,          0.0000,          0.8000
        3813,       -8.466667,          0.0000,          0.0339,          0.0000,          0.8000
        3814,       -8.450001,          0.0000,          0.0339,          0.0000,          0.8000
        3815,       -8.433334,          0.0000,          0.0339,          0.0000,          0.8000
        3816,       -8.416668,          0.0000,          0.0339,          0.0000,          0.8000
        3817,       -8.400002,          0.0000,          0.0339,          0.0000,          0.8000
        3818,       -8.383335,          0.0000,          0.0339,          0.0000,          0.8000
        3819,       -8.366665,          0.0000,          0.0339,          0.0000,          0.8000
        3820,       -8.349998,          0.0000,          0.0339,          0.0000,          0.8000
        3821,       -8.333332,          0.0000,          0.0339,          0.0000,          0.8000
        3822,       -8.316666,          0.0000,          0.0339,          0.0000,          0.8000
        3823,       -8.299999,          0.0000,          0.0339,          0.0000,          0.8000
        3824,       -8.283333,          0.0000,          0.0339,          0.0000,          0.8000
        3825,       -8.266666,          0.0000,          0.0339,          0.0000,          0.8000
        3826,       -8.250000,          0.0000,          0.0339,          0.0000,          0.8000
        3827,       -8.233334,          0.0000,          0.0339,          0.0000,          0.8000
        3828,       -8.216667,          0.0000,          0.0339,          0.0000,          0.8000
        3829,       -8.200001,          0.0000,          0.0339,          0.0000,          0.8000
        3830,       -8.183334,          0.0000,          0.0339,          0.0000,          0.8000
        3831,       -8.166668,          0.0000,          0.0339,          0.0000,          0.8000
        3832,       -8.150002,          0.0000,          0.0339,          0.0000,          0.8000
        3833,       -8.133335,          0.0000,          0.0339,          0.0000,          0.8000
        3834,       -8.116665,          0.0000,          0.0339,          0.0000,          0.8000
        3835,       -8.099998,          0.0000,          0.0339,          0.0000,          0.8000
        3836,       -8.083332,          0.0000,          0.0339,          0.0000,          0.8000
        3837,       -8.066666,          0.0000,          0.0339,          0.0000,          0.8000
        3838,       -8.049999,          0.0000,          0.0339,          0.0000,          0.8000
        3839,       -8.033333,          0.0000,          0.0339,          0.0000,          0.8000
        3840,       -8.016666,          0.0000,          0.0339,          0.0000,          0.8000
        3841,       -8.000000,          0.0000,          0.0339,          0.0000,          0.8000
        3842,       -7.983330,          0.0000,          0.0339,          0.0000,          0.8000
        3843,       -7.966667,          0.0000,          0.0339,          0.0000,          0.8000
        3844,       -7.949997,          0.0000,          0.0339,          0.0000,          0.8000
        3845,       -7.933334,          0.0000,          0.0339,          0.0000,          0.8000
        3846,       -7.916664,          0.0000,          0.0339,          0.0000,          0.8000
        3847,       -7.900002,          0.0000,          0.0339,          0.0000,          0.8000
        3848,       -7.883331,          0.0000,          0.0339,          0.0000,          0.8000
        3849,       -7.866669,          0.0000,          0.0339,          0.0000,          0.8000
        3850,       -7.849998,          0.0000,          0.0339,          0.0000,          0.8000
        3851,       -7.833336,          0.0000,          0.0339,          0.0000,          0.8000
        3852,       -7.816666,          0.0000,          0.0339,          0.0000,          0.8000
        3853,       -7.800003,          0.0000,          0.0339,          0.0000,          0.8000
        3854,       -7.783333,          0.0000,          0.0339,          0.0000,          0.8000
        3855,       -7.766670,          0.0000,          0.0339,          0.0000,          0.8000
        3856,       -7.750000,          0.0000,          0.0339,          0.0000,          0.8000
        3857,       -7.733330,          0.0000,          0.0339,          0.0000,          0.8000
        3858,       -7.716667,          0.0000,          0.0339,          0.0000,          0.8000
        3859,       -7.699997,          0.0000,          0.0339,          0.0000,          0.8000
        3860,       -7.683334,          0.0000,          0.0339,          0.0000,          0.8000
        3861,       -7.666664,          0.0000,          0.0339,          0.0000,          0.8000
        3862,       -7.650002,          0.0000,          0.0339,          0.0000,          0.8000
        3863,       -7.633331,          0.0000,          0.0339,          0.0000,          0.8000
        3864,       -7.616669,          0.0000,          0.0339,          0.0000,          0.8000
        3865,       -7.599998,          0.0000,          0.0339,          0.0000,          0.8000
        3866,       -7.583336,          0.0000,          0.0339,          0.0000,          0.8000
        3867,       -7.566666,          0.0000,          0.0339,          0.0000,          0.8000
        3868,       -7.550003,          0.0000,          0.0339,          0.0000,          0.8000
        3869,       -7.533333,          0.0000,          0.0339,          0.0000,          0.8000
        3870,       -7.516670,          0.0000,          0.0339,          0.0000,          0.8000
        3871,       -7.500000,          0.0000,          0.0339,          0.0000,          0.8000
        3872,       -7.483330,          0.0000,          0.0339,          0.0000,          0.8000
        3873,       -7.466667,          0.0000,          0.0339,          0.0000,          0.8000
        3874,       -7.449997,          0.0000,          0.0339,          0.0000,          0.8000
        3875,       -7.433334,          0.0000,          0.0339,          0.0000,          0.8000
        3876,       -7.416664,          0.0000,          0.0339,          0.0000,          0.8000
        3877,       -7.400002,          0.0000,          0.0339,          0.0000,          0.8000
        3878,       -7.383331,          0.0000,          0.0339,          0.0000,          0.8000
        3879,       -7.366669,          0.0000,          0.0339,          0.0000,          0.8000
        3880,       -7.349998,          0.0000,          0.0339,          0.0000,          0.8000
        3881,       -7.333336,          0.0000,          0.0339,          0.0000,          0.8000
        3882,       -7.316666,          0.0000,          0.0339,          0.0000,          0.8000
        3883,       -7.300003,          0.0000,          0.0339,          0.0000,          0.8000
        3884,       -7.283333,          0.0000,          0.0339,          0.0000,          0.8000
        3885,       -7.266670,          0.0000,          0.0339,          0.0000,          0.8000
        3886,       -7.250000,          0.0000,          0.0339,          0.0000,          0.8000
        3887,       -7.233330,          0.0000,          0.0339,          0.0000,          0.8000
        3888,       -7.216667,          0.0000,          0.0339,          0.0000,          0.8000
        3889,       -7.199997,          0.0000,          0.0339,          0.0000,          0.8000
        3890,       -7.183334,          0.0000,          0.0339,          0.0000,          0.8000
        3891,       -7.166664,          0.0000,          0.0339,          0.0000,          0.8000
        3892,       -7.150002,          0.0000,          0.0339,          0.0000,          0.8000
        3893,       -7.133331,          0.0000,          0.0339,          0.0000,          0.8000
        3894,       -7.116669,          0.0000,          0.0339,          0.0000,          0.8000
        3895,       -7.099998,          0.0000,          0.0339,          0.0000,          0.8000
        3896,       -7.083336,          0.0000,          0.0339,          0.0000,          0.8000
        3897,       -7.066666,          0.0000,          0.0339,          0.0000,          0.8000
        3898,       -7.050003,          0.0000,          0.0339,          0.0000,          0.8000
        3899,       -7.033333,          0.0000,          0.0339,          0.0000,          0.8000
        3900,       -7.016670,          0.0000,          0.0339,          0.0000,          0.8000
        3901,       -7.000000,          0.0000,          0.0339,          0.0000,          0.8000
        3902,       -6.983330,          0.0000,          0.0339,          0.0000,          0.8000
        3903,       -6.966667,          0.0000,          0.0339,          0.0000,          0.8000
        3904,       -6.949997,          0.0000,          0.0339,          0.0000,          0.8000
        3905,       -6.933334,          0.0000,          0.0339,          0.0000,          0.8000
        3906,       -6.916664,          0.0000,          0.0339,          0.0000,          0.8000
        3907,       -6.900002,          0.0000,          0.0339,          0.0000,          0.8000
        3908,       -6.883331,          0.0000,          0.0339,          0.0000,          0.8000
        3909,       -6.866669,          0.0000,          0.0339,          0.0000,          0.8000
        3910,       -6.849998,          0.0000,          0.0339,          0.0000,          0.8000
        3911,       -6.833336,          0.0000,          0.0339,          0.0000,          0.8000
        3912,       -6.816666,          0.0000,          0.0339,          0.0000,          0.8000
        3913,       -6.800003,          0.0000,          0.0339,          0.0000,          0.8000
        3914,       -6.783333,          0.0000,          0.0339,          0.0000,          0.8000
        3915,       -6.766670,          0.0000,          0.0339,          0.0000,          0.8000
        3916,       -6.750000,          0.0000,          0.0339,          0.0000,          0.8000
        3917,       -6.733330,          0.0000,          0.0339,          0.0000,          0.8000
        3918,       -6.716667,          0.0000,          0.0339,          0.0000,          0.8000
        3919,       -6.699997,          0.0000,          0.0339,          0.0000,          0.8000
        3920,       -6.683334,          0.0000,          0.0339,          0.0000,          0.8000
        3921,       -6.666664,          0.0000,          0.0339,          0.0000,          0.8000
        3922,       -6.650002,          0.0000,          0.0339,          0.0000,          0.8000
        3923,       -6.633331,          0.0000,          0.0339,          0.0000,          0.8000
        3924,       -6.616669,          0.0000,          0.0339,          0.0000,          0.8000
        3925,       -6.599998,          0.0000,          0.0339,          0.0000,          0.8000
        3926,       -6.583336,          0.0000,          0.0339,          0.0000,          0.8000
        3927,       -6.566666,          0.0000,          0.0339,          0.0000,          0.8000
        3928,       -6.550003,          0.0000,          0.0339,          0.0000,          0.8000
        3929,       -6.533333,          0.0000,          0.0339,          0.0000,          0.8000
        3930,       -6.516670,          0.0000,          0.0339,          0.0000,          0.8000
        3931,       -6.500000,          0.0000,          0.0339,          0.0000,          0.8000
        3932,       -6.483330,          0.0000,          0.0339,          0.0000,          0.8000
        3933,       -6.466667,          0.0000,          0.0339,          0.0000,          0.8000
        3934,       -6.449997,          0.0000,          0.0339,          0.0000,          0.8000
        3935,       -6.433334,          0.0000,          0.0339,          0.0000,          0.8000
        3936,       -6.416664,          0.0000,          0.0339,          0.0000,          0.8000
        3937,       -6.400002,          0.0000,          0.0339,          0.0000,          0.8000
        3938,       -6.383331,          0.0000,          0.0339,          0.0000,          0.8000
        3939,       -6.366669,          0.0000,          0.0339,          0.0000,          0.8000
        3940,       -6.349998,          0.0000,          0.0339,          0.0000,          0.8000
        3941,       -6.333336,          0.0000,          0.0339,          0.0000,          0.8000
        3942,       -6.316666,          0.0000,          0.0339,          0.0000,          0.8000
        3943,       -6.300003,          0.0000,          0.0339,          0.0000,          0.8000
        3944,       -6.283333,          0.0000,          0.0339,          0.0000,          0.8000
        3945,       -6.266670,          0.0000,          0.0339,          0.0000,          0.8000
        3946,       -6.250000,          0.0000,          0.0339,          0.0000,          0.8000
        3947,       -6.233330,          0.0000,          0.0339,          0.0000,          0.8000
        3948,       -6.216667,          0.0000,          0.0339,          0.0000,          0.8000
        3949,       -6.199997,          0.0000,          0.0339,          0.0000,          0.8000
        3950,       -6.183334,          0.0000,          0.0339,          0.0000,          0.8000
        3951,       -6.166664,          0.0000,          0.0339,          0.0000,          0.8000
        3952,       -6.150002,          0.0000,          0.0339,          0.0000,          0.8000
        3953,       -6.133331,          0.0000,          0.0339,          0.0000,          0.8000
        3954,       -6.116669,          0.0000,          0.0339,          0.0000,          0.8000
        3955,       -6.099998,          0.0000,          0.0339,          0.0000,          0.8000
        3956,       -6.083336,          0.0000,          0.0339,          0.0000,          0.8000
        3957,       -6.066666,          0.0000,          0.0339,          0.0000,          0.8000
        3958,       -6.050003,          0.0000,          0.0339,          0.0000,          0.8000
        3959,       -6.033333,          0.0000,          0.0339,          0.0000,          0.8000
        3960,       -6.016670,          0.0000,          0.0339,          0.0000,          0.8000
        3961,       -6.000000,          0.0000,          0.0339,          0.0000,          0.8000
        3962,       -5.983330,          0.0000,          0.0339,          0.0000,          0.8000
        3963,       -5.966667,          0.0000,          0.0339,          0.0000,          0.8000
        3964,       -5.949997,          0.0000,          0.0339,          0.0000,          0.8000
        3965,       -5.933334,          0.0000,          0.0339,          0.0000,          0.8000
        3966,       -5.916664,          0.0000,          0.0339,          0.0000,          0.8000
        3967,       -5.900002,          0.0000,          0.0339,          0.0000,          0.8000
        3968,       -5.883331,          0.0000,          0.0339,          0.0000,          0.8000
        3969,       -5.866669,          0.0000,          0.0339,          0.0000,          0.8000
        3970,       -5.849998,          0.0000,          0.0339,          0.0000,          0.8000
        3971,       -5.833336,          0.0000,          0.0339,          0.0000,          0.8000
        3972,       -5.816666,          0.0000,          0.0339,          0.0000,          0.8000
        3973,       -5.800003,          0.0000,          0.0339,          0.0000,          0.8000
        3974,       -5.783333,          0.0000,          0.0339,          0.0000,          0.8000
        3975,       -5.766670,          0.0000,          0.0339,          0.0000,          0.8000
        3976,       -5.750000,          0.0000,          0.0339,          0.0000,          0.8000
        3977,       -5.733330,          0.0000,          0.0339,          0.0000,          0.8000
        3978,       -5.716667,          0.0000,          0.0339,          0.0000,          0.8000
        3979,       -5.699997,          0.0000,          0.0339,          0.0000,          0.8000
        3980,       -5.683334,          0.0000,          0.0339,          0.0000,          0.8000
        3981,       -5.666664,          0.0000,          0.0339,          0.0000,          0.8000
        3982,       -5.650002,          0.0000,          0.0339,          0.0000,          0.8000
        3983,       -5.633331,          0.0000,          0.0339,          0.0000,          0.8000
        3984,       -5.616669,          0.0000,          0.0339,          0.0000,          0.8000
        3985,       -5.599998,          0.0000,          0.0339,          0.0000,          0.8000
        3986,       -5.583336,          0.0000,          0.0339,          0.0000,          0.8000
        3987,       -5.566666,          0.0000,          0.0339,          0.0000,          0.8000
        3988,       -5.550003,          0.0000,          0.0339,          0.0000,          0.8000
        3989,       -5.533333,          0.0000,          0.0339,          0.0000,          0.8000
        3990,       -5.516670,          0.0000,          0.0339,          0.0000,          0.8000
        3991,       -5.500000,          0.0000,          0.0339,          0.0000,          0.8000
        3992,       -5.483330,          0.0000,          0.0339,          0.0000,          0.8000
        3993,       -5.466667,          0.0000,          0.0339,          0.0000,          0.8000
        3994,       -5.449997,          0.0000,          0.0339,          0.0000,          0.8000
        3995,       -5.433334,          0.0000,          0.0339,          0.0000,          0.8000
        3996,       -5.416664,          0.0000,          0.0339,          0.0000,          0.8000
        3997,       -5.400002,          0.0000,          0.0339,          0.0000,          0.8000
        3998,       -5.383331,          0.0000,          0.0339,          0.0000,          0.8000
        3999,       -5.366669,          0.0000,          0.0339,          0.0000,          0.8000
        4000,       -5.349998,          0.0000,          0.0339,          0.0000,          0.8000
        4001,       -5.333336,          0.0000,          0.0339,          0.0000,          0.8000
        4002,       -5.316666,          0.0000,          0.0339,          0.0000,          0.8000
        4003,       -5.300003,          0.0000,          0.0339,          0.0000,          0.8000
        4004,       -5.283333,          0.0000,          0.0339,          0.0000,          0.8000
        4005,       -5.266670,          0.0000,          0.0339,          0.0000,          0.8000
        4006,       -5.250000,          0.0000,          0.0339,          0.0000,          0.8000
        4007,       -5.233330,          0.0000,          0.0339,          0.0000,          0.8000
        4008,       -5.216667,          0.0000,          0.0339,          0.0000,          0.8000
        4009,       -5.199997,          0.0000,          0.0339,          0.0000,          0.8000
        4010,       -5.183334,          0.0000,          0.0339,          0.0000,          0.8000
        4011,       -5.166664,          0.0000,          0.0339,          0.0000,          0.8000
        4012,       -5.150002,          0.0000,          0.0339,          0.0000,          0.8000
        4013,       -5.133331,          0.0000,          0.0339,          0.0000,          0.8000
        4014,       -5.116669,          0.0000,          0.0339,          0.0000,          0.8000
        4015,       -5.099998,          0.0000,          0.0339,          0.0000,          0.8000
        4016,       -5.083336,          0.0000,          0.0339,          0.0000,          0.8000
        4017,       -5.066666,          0.0000,          0.0339,          0.0000,          0.8000
        4018,       -5.050003,          0.0000,          0.0339,          0.0000,          0.8000
        4019,       -5.033333,          0.0000,          0.0339,          0.0000,          0.8000
        4020,       -5.016670,          0.0000,          0.0339,          0.0000,          0.8000
        4021,       -5.000000,          0.0000,          0.0339,          0.0000,          0.8000
        4022,       -4.983330,          0.0000,          0.0339,          0.0000,          0.8000
        4023,       -4.966667,          0.0000,          0.0339,          0.0000,          0.8000
        4024,       -4.949997,          0.0000,          0.0339,          0.0000,          0.8000
        4025,       -4.933334,          0.0000,          0.0339,          0.0000,          0.8000
        4026,       -4.916664,          0.0000,          0.0339,          0.0000,          0.8000
        4027,       -4.900002,          0.0000,          0.0339,          0.0000,          0.8000
        4028,       -4.883331,          0.0000,          0.0339,          0.0000,          0.8000
        4029,       -4.866669,          0.0000,          0.0339,          0.0000,          0.8000
        4030,       -4.849998,          0.0000,          0.0339,          0.0000,          0.8000
        4031,       -4.833336,          0.0000,          0.0339,          0.0000,          0.8000
        4032,       -4.816666,          0.0000,          0.0339,          0.0000,          0.8000
        4033,       -4.800003,          0.0000,          0.0339,          0.0000,          0.8000
        4034,       -4.783333,          0.0000,          0.0339,          0.0000,          0.8000
        4035,       -4.766670,          0.0000,          0.0339,          0.0000,          0.8000
        4036,       -4.750000,          0.0000,          0.0339,          0.0000,          0.8000
        4037,       -4.733330,          0.0000,          0.0339,          0.0000,          0.8000
        4038,       -4.716667,          0.0000,          0.0339,          0.0000,          0.8000
        4039,       -4.699997,          0.0000,          0.0339,          0.0000,          0.8000
        4040,       -4.683334,          0.0000,          0.0339,          0.0000,          0.8000
        4041,       -4.666664,          0.0000,          0.0339,          0.0000,          0.8000
        4042,       -4.650002,          0.0000,          0.0339,          0.0000,          0.8000
        4043,       -4.633331,          0.0000,          0.0339,          0.0000,          0.8000
        4044,       -4.616669,          0.0000,          0.0339,          0.0000,          0.8000
        4045,       -4.599998,          0.0000,          0.0339,          0.0000,          0.8000
        4046,       -4.583336,          0.0000,          0.0339,          0.0000,          0.8000
        4047,       -4.566666,          0.0000,          0.0339,          0.0000,          0.8000
        4048,       -4.550003,          0.0000,          0.0339,          0.0000,          0.8000
        4049,       -4.533333,          0.0000,          0.0339,          0.0000,          0.8000
        4050,       -4.516670,          0.0000,          0.0339,          0.0000,          0.8000
        4051,       -4.500000,          0.0000,          0.0339,          0.0000,          0.8000
        4052,       -4.483330,          0.0000,          0.0339,          0.0000,          0.8000
        4053,       -4.466667,          0.0000,          0.0339,          0.0000,          0.8000
        4054,       -4.449997,          0.0000,          0.0339,          0.0000,          0.8000
        4055,       -4.433334,          0.0000,          0.0339,          0.0000,          0.8000
        4056,       -4.416664,          0.0000,          0.0339,          0.0000,          0.8000
        4057,       -4.400002,          0.0000,          0.0339,          0.0000,          0.8000
        4058,       -4.383331,          0.0000,          0.0339,          0.0000,          0.8000
        4059,       -4.366669,          0.0000,          0.0339,          0.0000,          0.8000
        4060,       -4.349998,          0.0000,          0.0339,          0.0000,          0.8000
        4061,       -4.333336,          0.0000,          0.0339,          0.0000,          0.8000
        4062,       -4.316666,          0.0000,          0.0339,          0.0000,          0.8000
        4063,       -4.300003,          0.0000,          0.0339,          0.0000,          0.8000
        4064,       -4.283333,          0.0000,          0.0339,          0.0000,          0.8000
        4065,       -4.266670,          0.0000,          0.0339,          0.0000,          0.8000
        4066,       -4.250000,          0.0000,          0.0339,          0.0000,          0.8000
        4067,       -4.233330,          0.0000,          0.0339,          0.0000,          0.8000
        4068,       -4.216667,          0.0000,          0.0339,          0.0000,          0.8000
        4069,       -4.199997,          0.0000,          0.0339,          0.0000,          0.8000
        4070,       -4.183334,          0.0000,          0.0339,          0.0000,          0.8000
        4071,       -4.166664,          0.0000,          0.0339,          0.0000,          0.8000
        4072,       -4.150002,          0.0000,          0.0339,          0.0000,          0.8000
        4073,       -4.133331,          0.0000,          0.0339,          0.0000,          0.8000
        4074,       -4.116669,          0.0000,          0.0339,          0.0000,          0.8000
        4075,       -4.099998,          0.0000,          0.0339,          0.0000,          0.8000
        4076,       -4.083336,          0.0000,          0.0339,          0.0000,          0.8000
        4077,       -4.066666,          0.0000,          0.0339,          0.0000,          0.8000
        4078,       -4.050003,          0.0000,          0.0339,          0.0000,          0.8000
        4079,       -4.033333,          0.0000,          0.0339,          0.0000,          0.8000
        4080,       -4.016670,          0.0000,          0.0339,          0.0000,          0.8000
        4081,       -4.000000,          0.0000,          0.0339,          0.0000,          0.8000
        4082,       -3.983330,          0.0000,          0.0339,          0.0000,          0.8000
        4083,       -3.966667,          0.0000,          0.0339,          0.0000,          0.8000
        4084,       -3.949997,          0.0000,          0.0339,          0.0000,          0.8000
        4085,       -3.933334,          0.0000,          0.0339,          0.0000,          0.8000
        4086,       -3.916664,          0.0000,          0.0339,          0.0000,          0.8000
        4087,       -3.900002,          0.0000,          0.0339,          0.0000,          0.8000
        4088,       -3.883331,          0.0000,          0.0339,          0.0000,          0.8000
