Event ID,Region,Region (source),Burst Duration (min),Burst Loading,Original Burst Depth (mm),AEP Window,AEP (source) (%),Burst Start Date,Burst End Date,DB Event Reference No.,DB Pluviograph Reference No.,Offical Gauge,Lat,Long
6126,Southern Slopes (mainland),Southern Slopes (mainland),270,2,41.8,frequent,14.5969,2/3/2005 0:50,2/3/2005 5:15,51484,658,qcd_086071,-37.8075,144.97
6127,Southern Slopes (mainland),Southern Slopes (mainland),270,2,47.74,frequent,14.601,6/23/1998 11:55,6/23/1998 16:20,63843,1024,qcd_224213_74,-37.4951,147.2687
6128,Southern Slopes (mainland),Southern Slopes (mainland),270,3,54.99,frequent,14.8143,4/23/2001 4:30,4/23/2001 8:55,64919,1052,qcd_226817_74,-38.3912,146.5151
6129,Southern Slopes (mainland),Southern Slopes (mainland),270,3,33.44,frequent,15.1758,1/2/1970 4:30,1/2/1970 8:55,53126,677,qcd_087033,-37.991,144.4943
5973,Southern Slopes (mainland),Southern Slopes (mainland),270,2,53.44,intermediate,5.0673,1/14/1977 14:05,1/14/1977 18:30,69264,1122,qcd_230104_151,-37.5833,144.7423
6105,Southern Slopes (mainland),Southern Slopes (mainland),270,1,70.72,intermediate,4.3512,4/29/1988 7:10,4/29/1988 11:35,62982,1002,qcd_215008_77,-35.7888,149.6406
6109,Southern Slopes (mainland),Southern Slopes (mainland),270,1,79.8,intermediate,9.9564,3/12/2000 19:30,3/12/2000 23:55,43383,564,qcd_069066,-36.9296,149.646
6110,Southern Slopes (mainland),Southern Slopes (mainland),270,1,54.88,intermediate,5.0493,3/26/2002 8:15,3/26/2002 12:40,69968,1131,qcd_231107_151,-37.8195,144.8256
6111,Southern Slopes (mainland),Southern Slopes (mainland),270,2,56.96,intermediate,7.7802,2/20/1993 4:00,2/20/1993 8:25,64305,1033,qcd_225231_74,-37.9751,146.6263
6113,Southern Slopes (mainland),Southern Slopes (mainland),270,2,46.62,intermediate,8.6792,12/13/1989 23:25,12/14/1989 3:50,66179,1079,qcd_229143_151,-37.787,145.0258
6114,Southern Slopes (mainland),Southern Slopes (mainland),270,2,55.64,intermediate,11.1482,10/23/1995 0:25,10/23/1995 4:50,64176,1032,qcd_225230_74,-37.9137,146.6561
6115,Southern Slopes (mainland),Southern Slopes (mainland),270,2,43.3,intermediate,4.1216,10/24/2000 1:35,10/24/2000 6:00,135085,2158,qcd_bw073_13,-38.1902,144.3733
6116,Southern Slopes (mainland),Southern Slopes (mainland),270,3,50.53,intermediate,9.5556,3/19/1985 0:50,3/19/1985 5:15,122463,1976,qcd_570343_231,-35.0028,149.8222
6117,Southern Slopes (mainland),Southern Slopes (mainland),270,3,61.43,intermediate,3.2796,1/28/1963 11:20,1/28/1963 15:45,51783,661,qcd_086096,-37.7214,145.0059
6000,Southern Slopes (mainland),Southern Slopes (mainland),270,1,402,rare,0.0004,2/18/1984 5:35,2/18/1984 10:00,140713,2274,qcd_wongawilli_58,-34.4813,150.7482
6063,Southern Slopes (mainland),Southern Slopes (mainland),270,2,133.19,rare,0.1304,1/29/1971 17:45,1/29/1971 22:10,49961,640,qcd_085034,-37.9085,146.8046
6096,Southern Slopes (mainland),Southern Slopes (mainland),270,1,173.62,rare,2.875,10/24/1999 6:30,10/24/1999 10:55,119051,1921,qcd_568078_231,-34.7042,150.6267
6097,Southern Slopes (mainland),Southern Slopes (mainland),270,1,70.27,rare,3.0245,12/13/2004 13:20,12/13/2004 17:45,63798,1024,qcd_224213_74,-37.4951,147.2687
6098,Southern Slopes (mainland),Southern Slopes (mainland),270,2,106.09,rare,1.067,11/4/2007 0:15,11/4/2007 4:40,70610,1149,qcd_233802_74,-38.6242,143.7311
6099,Southern Slopes (mainland),Southern Slopes (mainland),270,2,154.5,rare,1.1296,6/11/1991 22:25,6/12/1991 2:50,121070,1953,qcd_568172_233,-34.3319,150.9134
6101,Southern Slopes (mainland),Southern Slopes (mainland),270,2,135.43,rare,2.1826,4/30/1988 4:30,4/30/1988 8:55,43010,557,qcd_068117,-34.59,150.6085
6102,Southern Slopes (mainland),Southern Slopes (mainland),270,2,107.72,rare,0.8507,4/11/1994 20:25,4/12/1994 0:50,63279,1009,qcd_221209_74,-37.3554,149.207
6103,Southern Slopes (mainland),Southern Slopes (mainland),270,3,75.4,rare,1.571,2/27/2007 18:05,2/27/2007 22:30,50076,641,qcd_085072,-38.1156,147.1322
6104,Southern Slopes (mainland),Southern Slopes (mainland),270,3,54.2,rare,1.3816,12/27/1999 8:35,12/27/1999 13:00,135020,2156,qcd_bw036_13,-38.0315,144.4043
6122,Southern Slopes (mainland),Southern Slopes (mainland),360,1,37.42,frequent,14.6034,9/14/1975 1:10,9/14/1975 7:05,54762,696,qcd_089025,-37.6854,143.3654
6147,Southern Slopes (mainland),Southern Slopes (mainland),360,1,36.87,frequent,14.9195,1/20/2007 4:00,1/20/2007 9:55,70807,1156,qcd_235211_74,-38.5891,143.2565
6148,Southern Slopes (mainland),Southern Slopes (mainland),360,1,55.82,frequent,15.0517,6/23/1998 9:30,6/23/1998 15:25,63535,1016,qcd_222206_74,-37.4958,148.1732
6149,Southern Slopes (mainland),Southern Slopes (mainland),360,2,45.82,frequent,14.5059,3/21/1989 0:20,3/21/1989 6:15,66440,1083,qcd_229270_151,-37.695,145.3195
6150,Southern Slopes (mainland),Southern Slopes (mainland),360,2,46.62,frequent,14.5274,4/8/1964 9:35,4/8/1964 15:30,53218,678,qcd_087036,-37.4155,144.5569
6151,Southern Slopes (mainland),Southern Slopes (mainland),360,2,134.5,frequent,14.5622,9/25/1995 0:05,9/25/1995 6:00,119060,1921,qcd_568078_231,-34.7042,150.6267
6152,Southern Slopes (mainland),Southern Slopes (mainland),360,2,111,frequent,14.5803,2/4/2008 23:05,2/5/2008 5:00,121302,1959,qcd_568186_233,-34.581,150.718
6153,Southern Slopes (mainland),Southern Slopes (mainland),360,2,98.5,frequent,14.5874,2/26/2007 21:10,2/27/2007 3:05,121143,1955,qcd_568180_233,-34.4998,150.801
6154,Southern Slopes (mainland),Southern Slopes (mainland),360,3,45.58,frequent,14.4564,5/2/1983 11:40,5/2/1983 17:35,69610,1126,qcd_230108_151,-37.2543,144.6868
6155,Southern Slopes (mainland),Southern Slopes (mainland),360,3,46.38,frequent,14.6054,2/2/2005 23:55,2/3/2005 5:50,68651,1113,qcd_229672_151,-37.7603,145.3529
6136,Southern Slopes (mainland),Southern Slopes (mainland),360,1,120.41,intermediate,5.6825,2/11/2007 7:45,2/11/2007 13:40,119360,1926,qcd_568086_231,-35.0219,150.4631
6137,Southern Slopes (mainland),Southern Slopes (mainland),360,1,61.16,intermediate,3.5957,12/27/1999 15:40,12/27/1999 21:35,65388,1065,qcd_228362_151,-37.9385,145.1525
6138,Southern Slopes (mainland),Southern Slopes (mainland),360,1,61.65,intermediate,3.615,3/21/1989 0:05,3/21/1989 6:00,67010,1089,qcd_229614_151,-37.7299,145.107
6139,Southern Slopes (mainland),Southern Slopes (mainland),360,2,64.89,intermediate,3.5721,4/21/1990 4:05,4/21/1990 10:00,50968,653,qcd_085256,-37.5125,146.5478
6140,Southern Slopes (mainland),Southern Slopes (mainland),360,2,61.1,intermediate,3.8194,9/18/1984 14:50,9/18/1984 20:45,67880,1100,qcd_229633_151,-37.8339,145.1591
6141,Southern Slopes (mainland),Southern Slopes (mainland),360,2,57.61,intermediate,6.2178,11/18/1978 21:05,11/19/1978 3:00,69083,1120,qcd_230101_151,-37.4991,144.7635
6142,Southern Slopes (mainland),Southern Slopes (mainland),360,2,74.91,intermediate,6.6353,11/16/1988 16:35,11/16/1988 22:30,49570,635,qcd_084121,-37.7014,148.4569
6143,Southern Slopes (mainland),Southern Slopes (mainland),360,2,75.9,intermediate,4.2441,6/7/1998 5:30,6/7/1998 11:25,63873,1025,qcd_224220_74,-37.6779,147.5499
6145,Southern Slopes (mainland),Southern Slopes (mainland),360,3,61.6,intermediate,3.3643,2/5/2011 3:10,2/5/2011 9:05,52234,667,qcd_086234,-37.7869,145.2847
6146,Southern Slopes (mainland),Southern Slopes (mainland),360,3,102.4,intermediate,3.289,4/21/2001 16:15,4/21/2001 22:10,49663,636,qcd_084122,-37.4772,149.6386
5826,Southern Slopes (mainland),Southern Slopes (mainland),360,3,69.6,rare,2.5103,12/13/1989 23:25,12/14/1989 5:20,68302,1107,qcd_229645_151,-37.7423,144.979
6010,Southern Slopes (mainland),Southern Slopes (mainland),360,2,147.8,rare,1.8516,2/6/1971 0:15,2/6/1971 6:10,42894,555,qcd_068076,-34.9449,150.545
6016,Southern Slopes (mainland),Southern Slopes (mainland),360,2,91.38,rare,0.6722,4/7/1977 12:35,4/7/1977 18:30,69277,1122,qcd_230104_151,-37.5833,144.7423
6032,Southern Slopes (mainland),Southern Slopes (mainland),360,1,86.12,rare,0.7482,12/3/1954 13:00,12/3/1954 18:55,51386,658,qcd_086071,-37.8075,144.97
6130,Southern Slopes (mainland),Southern Slopes (mainland),360,1,71.6,rare,2.4489,12/26/1999 22:35,12/27/1999 4:30,69080,1120,qcd_230101_151,-37.4991,144.7635
6131,Southern Slopes (mainland),Southern Slopes (mainland),360,1,68.4,rare,0.8631,2/4/2011 15:10,2/4/2011 21:05,53123,677,qcd_087033,-37.991,144.4943
6132,Southern Slopes (mainland),Southern Slopes (mainland),360,2,76.6,rare,1.6494,3/22/2011 18:50,3/23/2011 0:45,50552,648,qcd_085227,-38.5215,146.2041
6133,Southern Slopes (mainland),Southern Slopes (mainland),360,2,53.33,rare,2.7458,1/14/1974 1:20,1/14/1974 7:15,54775,696,qcd_089025,-37.6854,143.3654
6134,Southern Slopes (mainland),Southern Slopes (mainland),360,2,149.22,rare,0.0132,5/30/1999 10:35,5/30/1999 16:30,66442,1083,qcd_229270_151,-37.695,145.3195
6135,Southern Slopes (mainland),Southern Slopes (mainland),360,3,66.84,rare,2.0893,3/21/1970 15:25,3/21/1970 21:20,52213,667,qcd_086234,-37.7869,145.2847
6183,Southern Slopes (mainland),Southern Slopes (mainland),540,1,61.73,frequent,14.5828,2/10/1994 15:10,2/11/1994 0:05,63908,1026,qcd_225201_74,-37.9686,147.076
6184,Southern Slopes (mainland),Southern Slopes (mainland),540,1,124.63,frequent,15.3663,2/11/2007 9:40,2/11/2007 18:35,119698,1932,qcd_568124_231,-34.6567,150.4894
6185,Southern Slopes (mainland),Southern Slopes (mainland),540,1,45.3,frequent,16.9419,4/7/1977 10:10,4/7/1977 19:05,53648,683,qcd_087104,-37.9767,144.6317
6186,Southern Slopes (mainland),Southern Slopes (mainland),540,2,53.78,frequent,14.431,2/2/2005 21:05,2/3/2005 6:00,130475,2045,qcd_586036_151,-37.9374,145.0146
6187,Southern Slopes (mainland),Southern Slopes (mainland),540,2,128.88,frequent,14.6543,2/4/2008 22:15,2/5/2008 7:10,135511,2170,qcd_darkesroad_58,-34.469,150.7947
6188,Southern Slopes (mainland),Southern Slopes (mainland),540,2,54.07,frequent,14.6682,10/15/1983 17:35,10/16/1983 2:30,51157,656,qcd_086038,-37.7276,144.9066
6189,Southern Slopes (mainland),Southern Slopes (mainland),540,2,42,frequent,14.6807,11/4/2007 0:25,11/4/2007 9:20,55574,706,qcd_090167,-38.243,143.9887
6190,Southern Slopes (mainland),Southern Slopes (mainland),540,3,54.97,frequent,14.8177,5/5/1977 12:45,5/5/1977 21:40,67752,1098,qcd_229627_151,-37.5736,144.9652
6192,Southern Slopes (mainland),Southern Slopes (mainland),540,3,50.77,frequent,15.0364,12/22/1985 12:20,12/22/1985 21:15,67338,1093,qcd_229619_151,-37.6376,145.1913
6193,Southern Slopes (mainland),Southern Slopes (mainland),540,3,49.98,frequent,15.7961,9/15/1993 1:15,9/15/1993 10:10,69905,1130,qcd_231106_151,-37.6395,144.6563
6088,Southern Slopes (mainland),Southern Slopes (mainland),540,3,56.84,intermediate,8.2654,3/4/1947 21:50,3/5/1947 6:45,50160,642,qcd_085098,-38.2,146.4
6172,Southern Slopes (mainland),Southern Slopes (mainland),540,1,72.18,intermediate,3.6071,11/22/1988 0:35,11/22/1988 9:30,68132,1104,qcd_229638_151,-37.8464,145.1384
6173,Southern Slopes (mainland),Southern Slopes (mainland),540,1,73.26,intermediate,4.4769,10/15/1983 15:35,10/16/1983 0:30,69273,1122,qcd_230104_151,-37.5833,144.7423
6174,Southern Slopes (mainland),Southern Slopes (mainland),540,1,53.91,intermediate,13.2206,6/10/1999 16:15,6/11/1999 1:10,130173,2040,qcd_586010_151,-37.7837,145.1107
6175,Southern Slopes (mainland),Southern Slopes (mainland),540,2,112.11,intermediate,5.3481,11/16/1988 15:45,11/17/1988 0:40,49741,637,qcd_084123,-37.3475,149.4806
6177,Southern Slopes (mainland),Southern Slopes (mainland),540,2,116.23,intermediate,4.9565,4/3/1989 0:00,4/3/1989 8:55,49660,636,qcd_084122,-37.4772,149.6386
6178,Southern Slopes (mainland),Southern Slopes (mainland),540,2,59.56,intermediate,9.12,9/9/1906 6:05,9/9/1906 15:00,51437,658,qcd_086071,-37.8075,144.97
6179,Southern Slopes (mainland),Southern Slopes (mainland),540,2,63.55,intermediate,3.552,1/2/1970 0:15,1/2/1970 9:10,53589,682,qcd_087097,-37.7,144.3167
6181,Southern Slopes (mainland),Southern Slopes (mainland),540,3,87.08,intermediate,3.4875,4/1/1978 20:10,4/2/1978 5:05,49314,630,qcd_084015,-37.3757,147.8373
6182,Southern Slopes (mainland),Southern Slopes (mainland),540,3,124.85,intermediate,7.1757,4/29/1963 1:00,4/29/1963 9:55,43193,560,qcd_068203,-35.085,150.23
5887,Southern Slopes (mainland),Southern Slopes (mainland),540,2,69.51,rare,2.3953,11/28/1977 10:00,11/28/1977 18:55,55331,703,qcd_090135,-37.5908,141.4129
5926,Southern Slopes (mainland),Southern Slopes (mainland),540,2,171.22,rare,0.086,6/27/2007 9:50,6/27/2007 18:45,64457,1038,qcd_225809_74,-37.4961,146.8576
5998,Southern Slopes (mainland),Southern Slopes (mainland),540,1,102.06,rare,1.8856,11/4/2007 3:40,11/4/2007 12:35,64311,1033,qcd_225231_74,-37.9751,146.6263
6156,Southern Slopes (mainland),Southern Slopes (mainland),540,1,114.52,rare,1.4347,4/21/1990 3:25,4/21/1990 12:20,50002,640,qcd_085034,-37.9085,146.8046
6163,Southern Slopes (mainland),Southern Slopes (mainland),540,1,76.2,rare,0.8627,5/30/2001 16:25,5/31/2001 1:20,135024,2156,qcd_bw036_13,-38.0315,144.4043
6166,Southern Slopes (mainland),Southern Slopes (mainland),540,2,136.8,rare,2.2402,6/23/1998 8:45,6/23/1998 17:40,49538,634,qcd_084085,-37.4315,149.0003
6167,Southern Slopes (mainland),Southern Slopes (mainland),540,2,115.07,rare,2.3305,3/21/1983 9:50,3/21/1983 18:45,62972,1002,qcd_215008_77,-35.7888,149.6406
6168,Southern Slopes (mainland),Southern Slopes (mainland),540,3,80.2,rare,0.6403,4/22/2001 3:25,4/22/2001 12:20,135084,2158,qcd_bw073_13,-38.1902,144.3733
6169,Southern Slopes (mainland),Southern Slopes (mainland),540,3,78.2,rare,0.7225,3/21/2001 22:45,3/22/2001 7:40,135083,2158,qcd_bw073_13,-38.1902,144.3733
6170,Southern Slopes (mainland),Southern Slopes (mainland),540,3,224.5,rare,0.5478,8/17/1998 11:15,8/17/1998 20:10,120443,1942,qcd_568153_233,-34.3674,150.9098
6208,Southern Slopes (mainland),Southern Slopes (mainland),720,1,58.07,frequent,14.7316,11/4/2007 4:05,11/4/2007 16:00,65490,1066,qcd_228365_151,-38.0636,145.4218
6209,Southern Slopes (mainland),Southern Slopes (mainland),720,1,63.43,frequent,14.8121,8/7/1978 1:55,8/7/1978 13:50,53506,681,qcd_087075,-37.4964,144.5028
6210,Southern Slopes (mainland),Southern Slopes (mainland),720,1,61.33,frequent,15.1292,5/15/1974 4:55,5/15/1974 16:50,52774,673,qcd_087017,-37.4701,144.3069
6211,Southern Slopes (mainland),Southern Slopes (mainland),720,2,95.77,frequent,14.6884,11/28/2005 21:20,11/29/2005 9:15,64934,1053,qcd_226818_74,-38.4302,146.5412
6212,Southern Slopes (mainland),Southern Slopes (mainland),720,2,60.43,frequent,14.7808,2/5/1973 23:00,2/6/1973 10:55,51589,659,qcd_086074,-37.8219,145.1906
6213,Southern Slopes (mainland),Southern Slopes (mainland),720,2,65.66,frequent,14.8344,6/27/2007 8:05,6/27/2007 20:00,64689,1042,qcd_226205_74,-37.8933,146
6214,Southern Slopes (mainland),Southern Slopes (mainland),720,2,57.21,frequent,14.9438,4/22/2001 1:25,4/22/2001 13:20,65234,1061,qcd_228231a_151,-38.0205,145.2563
6215,Southern Slopes (mainland),Southern Slopes (mainland),720,3,144.5,frequent,14.4284,2/9/1992 15:05,2/10/1992 3:00,120997,1952,qcd_568171_233,-34.5703,150.7684
6216,Southern Slopes (mainland),Southern Slopes (mainland),720,3,51.46,frequent,14.6185,1/20/1979 0:55,1/20/1979 12:50,54704,695,qcd_089019,-37.4043,142.3843
6217,Southern Slopes (mainland),Southern Slopes (mainland),720,3,61.02,frequent,14.7387,2/2/2005 18:05,2/3/2005 6:00,66453,1083,qcd_229270_151,-37.695,145.3195
6176,Southern Slopes (mainland),Southern Slopes (mainland),720,2,130.51,intermediate,4.9568,11/16/1988 15:40,11/17/1988 3:35,49741,637,qcd_084123,-37.3475,149.4806
6191,Southern Slopes (mainland),Southern Slopes (mainland),720,3,63.53,intermediate,13.0509,5/5/1977 10:20,5/5/1977 22:15,67752,1098,qcd_229627_151,-37.5736,144.9652
6198,Southern Slopes (mainland),Southern Slopes (mainland),720,1,56.63,intermediate,12.4798,1/20/1979 5:20,1/20/1979 17:15,54497,693,qcd_089002,-37.5127,143.7911
6199,Southern Slopes (mainland),Southern Slopes (mainland),720,1,48.99,intermediate,11.6641,10/10/1990 23:45,10/11/1990 11:40,53814,686,qcd_087133,-38.1164,144.3667
6200,Southern Slopes (mainland),Southern Slopes (mainland),720,1,59.14,intermediate,8.5784,11/9/1954 0:30,11/9/1954 12:25,53586,682,qcd_087097,-37.7,144.3167
6201,Southern Slopes (mainland),Southern Slopes (mainland),720,2,84.52,intermediate,3.3902,5/13/1995 4:20,5/13/1995 16:15,143,756,qcd_00018_205,-36.3139,148.4806
6202,Southern Slopes (mainland),Southern Slopes (mainland),720,2,94.67,intermediate,6.3339,4/7/1977 22:55,4/8/1977 10:50,50436,647,qcd_085176,-37.8283,146.18
6203,Southern Slopes (mainland),Southern Slopes (mainland),720,2,109.02,intermediate,11.1333,10/3/1966 9:20,10/3/1966 21:15,49679,636,qcd_084122,-37.4772,149.6386
6204,Southern Slopes (mainland),Southern Slopes (mainland),720,3,63.07,intermediate,13.3931,5/3/1983 4:20,5/3/1983 16:15,50562,648,qcd_085227,-38.5215,146.2041
6205,Southern Slopes (mainland),Southern Slopes (mainland),720,3,116.8,intermediate,7.9463,3/21/2011 15:25,3/22/2011 3:20,49407,632,qcd_084040,-37.3721,149.474
5991,Southern Slopes (mainland),Southern Slopes (mainland),720,3,99.92,rare,2.0397,12/1/1987 8:15,12/1/1987 20:10,53518,681,qcd_087075,-37.4964,144.5028
6017,Southern Slopes (mainland),Southern Slopes (mainland),720,2,126.59,rare,0.5108,4/7/1977 12:25,4/8/1977 0:20,69277,1122,qcd_230104_151,-37.5833,144.7423
6081,Southern Slopes (mainland),Southern Slopes (mainland),720,1,101.02,rare,1.9992,3/14/1989 12:45,3/15/1989 0:40,122704,1979,qcd_570346_231,-35.1617,149.7608
6157,Southern Slopes (mainland),Southern Slopes (mainland),720,1,134.81,rare,0.9993,4/21/1990 3:30,4/21/1990 15:25,50002,640,qcd_085034,-37.9085,146.8046
6171,Southern Slopes (mainland),Southern Slopes (mainland),720,3,254,rare,0.5151,8/17/1998 8:20,8/17/1998 20:15,120443,1942,qcd_568153_233,-34.3674,150.9098
6180,Southern Slopes (mainland),Southern Slopes (mainland),720,2,73.86,rare,3.0876,1/1/1970 21:25,1/2/1970 9:20,53589,682,qcd_087097,-37.7,144.3167
6194,Southern Slopes (mainland),Southern Slopes (mainland),720,1,147.35,rare,2.4179,11/12/1998 17:10,11/13/1998 5:05,70637,1150,qcd_233803_74,-38.5479,143.8602
6195,Southern Slopes (mainland),Southern Slopes (mainland),720,2,103.73,rare,1.4203,12/27/1993 11:55,12/27/1993 23:50,66527,1084,qcd_229402_151,-37.7162,144.9523
6196,Southern Slopes (mainland),Southern Slopes (mainland),720,2,132.64,rare,1.4096,4/23/2004 23:35,4/24/2004 11:30,63751,1022,qcd_224203_74,-37.7684,147.3713
6197,Southern Slopes (mainland),Southern Slopes (mainland),720,3,97.83,rare,2.085,5/19/1978 7:35,5/19/1978 19:30,50097,641,qcd_085072,-38.1156,147.1322
6230,Southern Slopes (mainland),Southern Slopes (mainland),1080,1,82.8,frequent,14.5467,9/15/1993 2:35,9/15/1993 20:30,51035,654,qcd_085277,-37.9039,145.9719
6231,Southern Slopes (mainland),Southern Slopes (mainland),1080,1,64.43,frequent,14.6377,12/26/1999 12:50,12/27/1999 6:45,70166,1136,qcd_232210_74,-37.6432,144.0422
6232,Southern Slopes (mainland),Southern Slopes (mainland),1080,1,91.86,frequent,14.8914,6/1/1977 9:40,6/2/1977 3:35,50437,647,qcd_085176,-37.8283,146.18
6233,Southern Slopes (mainland),Southern Slopes (mainland),1080,2,92.56,frequent,14.489,4/12/1974 0:40,4/12/1974 18:35,50427,647,qcd_085176,-37.8283,146.18
6234,Southern Slopes (mainland),Southern Slopes (mainland),1080,2,159.76,frequent,14.5442,3/21/1983 1:00,3/21/1983 18:55,120208,1939,qcd_568146_231,-34.9325,150.3908
6235,Southern Slopes (mainland),Southern Slopes (mainland),1080,2,80.64,frequent,14.8812,12/15/1991 19:00,12/16/1991 12:55,131693,2069,qcd_586201_151,-37.997,145.492
6236,Southern Slopes (mainland),Southern Slopes (mainland),1080,2,95.01,frequent,14.9673,12/11/1985 4:00,12/11/1985 21:55,49240,629,qcd_084005,-37.5035,148.1692
6237,Southern Slopes (mainland),Southern Slopes (mainland),1080,3,70.23,frequent,14.4699,10/15/1983 6:35,10/16/1983 0:30,66543,1084,qcd_229402_151,-37.7162,144.9523
6238,Southern Slopes (mainland),Southern Slopes (mainland),1080,3,92.53,frequent,14.506,5/31/1969 9:45,6/1/1969 3:40,50460,647,qcd_085176,-37.8283,146.18
6242,Southern Slopes (mainland),Southern Slopes (mainland),1080,3,63.2,frequent,14.7658,1/13/2011 15:25,1/14/2011 9:20,54957,699,qcd_089111,-37.5174,143.7791
6092,Southern Slopes (mainland),Southern Slopes (mainland),1080,3,121.56,intermediate,4.3032,2/19/1993 18:50,2/20/1993 12:45,64237,1034,qcd_225231a_102,-37.975,146.625
6206,Southern Slopes (mainland),Southern Slopes (mainland),1080,2,161.2,intermediate,5.3026,3/21/2011 13:30,3/22/2011 7:25,49407,632,qcd_084040,-37.3721,149.474
6220,Southern Slopes (mainland),Southern Slopes (mainland),1080,1,134.86,intermediate,3.9395,9/15/1993 2:50,9/15/1993 20:45,64131,1031,qcd_225224_74,-37.8018,146.8849
6221,Southern Slopes (mainland),Southern Slopes (mainland),1080,1,161.94,intermediate,6.9455,9/15/1962 15:50,9/16/1962 9:45,43239,561,qcd_069000,-35.65,149.8167
6222,Southern Slopes (mainland),Southern Slopes (mainland),1080,1,108.46,intermediate,13.2591,9/18/1984 12:55,9/19/1984 6:50,55258,702,qcd_090087,-38.6636,143.4495
6224,Southern Slopes (mainland),Southern Slopes (mainland),1080,2,84.03,intermediate,8.4086,7/28/1984 9:25,7/29/1984 3:20,50570,648,qcd_085227,-38.5215,146.2041
6226,Southern Slopes (mainland),Southern Slopes (mainland),1080,2,203.78,intermediate,3.8274,9/5/1967 9:45,9/6/1967 3:40,43195,560,qcd_068203,-35.085,150.23
6227,Southern Slopes (mainland),Southern Slopes (mainland),1080,2,95.67,intermediate,8.739,8/27/1974 21:00,8/28/1974 14:55,43567,567,qcd_070012,-34.8996,149.9709
6228,Southern Slopes (mainland),Southern Slopes (mainland),1080,3,76.63,intermediate,9.5308,1/4/1991 21:05,1/5/1991 15:00,69909,1130,qcd_231106_151,-37.6395,144.6563
6229,Southern Slopes (mainland),Southern Slopes (mainland),1080,3,63,intermediate,11.2233,1/13/2011 12:10,1/14/2011 6:05,52615,698,qcd_089085,-37.2772,142.9808
4215,Southern Slopes (mainland),Southern Slopes (mainland),1080,2,238.57,rare,0.773,4/21/2001 13:00,4/22/2001 6:55,70617,1149,qcd_233802_74,-38.6242,143.7311
5927,Southern Slopes (mainland),Southern Slopes (mainland),1080,1,266.17,rare,0.0493,6/27/2007 8:40,6/28/2007 2:35,64457,1038,qcd_225809_74,-37.4961,146.8576
6075,Southern Slopes (mainland),Southern Slopes (mainland),1080,3,414.99,rare,2.7345,2/9/1992 12:05,2/10/1992 6:00,119017,1920,qcd_568076_231,-34.6967,150.6894
6112,Southern Slopes (mainland),Southern Slopes (mainland),1080,3,121.56,rare,2.8025,2/19/1993 18:50,2/20/1993 12:45,64305,1033,qcd_225231_74,-37.9751,146.6263
6118,Southern Slopes (mainland),Southern Slopes (mainland),1080,2,139.95,rare,0.616,1/28/1963 5:30,1/28/1963 23:25,51783,661,qcd_086096,-37.7214,145.0059
6144,Southern Slopes (mainland),Southern Slopes (mainland),1080,1,169.06,rare,1.0024,6/7/1998 4:55,6/7/1998 22:50,63873,1025,qcd_224220_74,-37.6779,147.5499
6158,Southern Slopes (mainland),Southern Slopes (mainland),1080,2,161.8,rare,0.7754,4/20/1990 23:10,4/21/1990 17:05,50002,640,qcd_085034,-37.9085,146.8046
6164,Southern Slopes (mainland),Southern Slopes (mainland),1080,2,116.6,rare,0.3955,5/30/2001 16:25,5/31/2001 10:20,135024,2156,qcd_bw036_13,-38.0315,144.4043
6218,Southern Slopes (mainland),Southern Slopes (mainland),1080,3,100.58,rare,3.0093,10/15/1983 6:50,10/16/1983 0:45,69707,1127,qcd_230109_151,-37.7792,144.8561
6219,Southern Slopes (mainland),Southern Slopes (mainland),1080,2,100.89,rare,2.447,11/30/1934 2:50,11/30/1934 20:45,51474,658,qcd_086071,-37.8075,144.97
6273,Southern Slopes (mainland),Southern Slopes (mainland),1440,1,79.44,frequent,15.348,6/2/1978 16:55,6/3/1978 16:50,50112,641,qcd_085072,-38.1156,147.1322
