EventID,Region,Region (source),Duration,TimeStep,Original Burst Depth (mm),Area,AspectRatio,Rotation,Burst Start Time,Lat,Long
6238,Southern Slopes (mainland),Southern Slopes (mainland),720,30,393.963,100,1.5,0,1703,-34.5875,150.7125
6239,Southern Slopes (mainland),Southern Slopes (mainland),720,30,261.129,100,1.5,0,2282,-34.4125,150.8375
6240,Southern Slopes (mainland),Southern Slopes (mainland),720,30,243.664,100,1.5,1.5707963,2443,-34.7125,150.6375
6241,Southern Slopes (mainland),Southern Slopes (mainland),720,30,218.867,100,1.5,1.5707963,1768,-34.6875,150.6625
6242,Southern Slopes (mainland),Southern Slopes (mainland),720,30,207.761,100,1.5,0,1311,-34.6125,150.5875
6243,Southern Slopes (mainland),Southern Slopes (mainland),720,30,194.942,100,1.5,1.5707963,1090,-34.7125,150.6125
6244,Southern Slopes (mainland),Southern Slopes (mainland),720,30,192.686,100,3.6,2.3561945,1073,-34.6375,150.7375
6245,Southern Slopes (mainland),Southern Slopes (mainland),720,30,184.463,100,1.5,0,3121,-34.6375,150.7125
6246,Southern Slopes (mainland),Southern Slopes (mainland),720,30,183.27,100,1.5,0.7853982,1031,-34.6125,150.6375
6247,Southern Slopes (mainland),Southern Slopes (mainland),720,30,181.992,100,1.5,0,1969,-34.6625,150.5875
6248,Southern Slopes (mainland),Southern Slopes (mainland),720,30,330.506,200,1.5,2.356194,1703,-34.5875,150.6875
6249,Southern Slopes (mainland),Southern Slopes (mainland),720,30,227.686,200,2.3,2.356194,2443,-34.7125,150.6125
6250,Southern Slopes (mainland),Southern Slopes (mainland),720,30,211.565,200,2.3,0,2282,-34.4375,150.8375
6251,Southern Slopes (mainland),Southern Slopes (mainland),720,30,190.077,200,2.3,1.570796,1768,-34.6875,150.6375
6252,Southern Slopes (mainland),Southern Slopes (mainland),720,30,180.6,200,2.3,0,1073,-34.6375,150.6625
6253,Southern Slopes (mainland),Southern Slopes (mainland),720,30,173.31,200,2.3,1.570796,3329,-37.5125,146.8625
6254,Southern Slopes (mainland),Southern Slopes (mainland),720,30,172.999,200,2.3,2.356194,3121,-34.6625,150.6875
6255,Southern Slopes (mainland),Southern Slopes (mainland),720,30,171.323,200,2.3,0,1969,-34.6375,150.5875
6256,Southern Slopes (mainland),Southern Slopes (mainland),720,30,171.195,200,2.3,2.356194,1090,-34.6875,150.6375
6257,Southern Slopes (mainland),Southern Slopes (mainland),720,30,169.821,200,3.6,2.356194,1311,-34.6625,150.4875
6258,Southern Slopes (mainland),Southern Slopes (mainland),720,30,249.757,500,1.5,2.3561945,1703,-34.6125,150.6875
6259,Southern Slopes (mainland),Southern Slopes (mainland),720,30,196.645,500,2.3,2.3561945,2444,-34.7625,150.5375
6260,Southern Slopes (mainland),Southern Slopes (mainland),720,30,158.692,500,1.5,0,1969,-34.6125,150.5625
6261,Southern Slopes (mainland),Southern Slopes (mainland),720,30,157.451,500,1.5,0.7853982,2259,-34.6875,150.5625
6262,Southern Slopes (mainland),Southern Slopes (mainland),720,30,152.625,500,1.5,2.3561945,1769,-34.6875,150.6375
6263,Southern Slopes (mainland),Southern Slopes (mainland),720,30,152.461,500,1.5,0.7853982,3329,-37.5125,146.8625
6264,Southern Slopes (mainland),Southern Slopes (mainland),720,30,150.62,500,3.6,2.3561945,1312,-34.6875,150.3875
6265,Southern Slopes (mainland),Southern Slopes (mainland),720,30,143.717,500,2.3,1.5707963,3062,-38.6625,143.6125
6266,Southern Slopes (mainland),Southern Slopes (mainland),720,30,143.701,500,1.5,0,3438,-34.5875,150.7875
6267,Southern Slopes (mainland),Southern Slopes (mainland),720,30,137.616,500,3.6,0,561,-34.8875,150.3125
6268,Southern Slopes (mainland),Southern Slopes (mainland),720,30,183.47,1000,1.5,0,1701,-34.4875,150.7625
6269,Southern Slopes (mainland),Southern Slopes (mainland),720,30,166.01,1000,3.6,1.5707963,181,-34.5875,150.4125
6270,Southern Slopes (mainland),Southern Slopes (mainland),720,30,158.71,1000,3.6,1.5707963,2445,-34.7875,150.3625
6271,Southern Slopes (mainland),Southern Slopes (mainland),720,30,150.05,1000,3.6,0.7853982,790,-35.2375,150.0125
6272,Southern Slopes (mainland),Southern Slopes (mainland),720,30,145.44,1000,2.3,1.5707963,1311,-34.5875,150.4125
6273,Southern Slopes (mainland),Southern Slopes (mainland),720,30,145.12,1000,2.3,0,2283,-34.3875,150.8625
6274,Southern Slopes (mainland),Southern Slopes (mainland),720,30,144.85,1000,3.6,1.5707963,566,-34.5875,150.4125
6275,Southern Slopes (mainland),Southern Slopes (mainland),720,30,137.18,1000,1.5,0.7853982,3281,-34.8875,150.4625
6276,Southern Slopes (mainland),Southern Slopes (mainland),720,30,137.23,1000,1.5,2.3561945,3328,-37.5375,146.8625
6277,Southern Slopes (mainland),Southern Slopes (mainland),720,30,134.93,1000,2.3,0,2062,-34.4375,150.8125
6278,Southern Slopes (mainland),Southern Slopes (mainland),720,30,158.78,2500,2.3,0.7853982,560,-34.6375,150.4625
6279,Southern Slopes (mainland),Southern Slopes (mainland),720,30,158.6,2500,1.5,1.5707963,181,-34.5875,150.4125
6280,Southern Slopes (mainland),Southern Slopes (mainland),720,30,158.2,2500,1.5,0.7853982,2235,-37.4875,148.7125
6281,Southern Slopes (mainland),Southern Slopes (mainland),720,30,145.09,2500,3.6,0.7853982,539,-34.7375,150.5625
6282,Southern Slopes (mainland),Southern Slopes (mainland),720,30,146.54,2500,2.3,0.7853982,2444,-34.6375,150.5625
6283,Southern Slopes (mainland),Southern Slopes (mainland),720,30,139.21,2500,2.3,0.7853982,790,-35.2875,149.9625
6284,Southern Slopes (mainland),Southern Slopes (mainland),720,30,126.73,2500,1.5,1.5707963,1311,-34.5875,150.4125
6285,Southern Slopes (mainland),Southern Slopes (mainland),720,30,120.47,2500,2.3,0.7853982,2260,-34.8875,150.4625
6286,Southern Slopes (mainland),Southern Slopes (mainland),720,30,117.05,2500,1.5,2.3561945,3326,-37.5375,146.9125
6287,Southern Slopes (mainland),Southern Slopes (mainland),720,30,108.48,2500,2.3,2.3561945,1968,-34.5875,150.4125
6288,Southern Slopes (mainland),Southern Slopes (mainland),720,30,145.54,5000,1.5,0.7853982,560,-34.5875,150.4125
6289,Southern Slopes (mainland),Southern Slopes (mainland),720,30,133.82,5000,1.5,2.3561945,182,-34.6875,150.3125
6290,Southern Slopes (mainland),Southern Slopes (mainland),720,30,132.12,5000,1.5,0,2515,-36.7875,149.7125
6291,Southern Slopes (mainland),Southern Slopes (mainland),720,30,121.5,5000,1.5,0.7853982,2444,-34.6875,150.5125
6292,Southern Slopes (mainland),Southern Slopes (mainland),720,30,120.37,5000,1.5,0.7853982,789,-35.2875,149.9125
6293,Southern Slopes (mainland),Southern Slopes (mainland),720,30,116.8,5000,1.5,0.7853982,1311,-34.5875,150.4125
6294,Southern Slopes (mainland),Southern Slopes (mainland),720,30,106.15,5000,1.5,0.7853982,2261,-34.8875,150.4125
6295,Southern Slopes (mainland),Southern Slopes (mainland),720,30,102.34,5000,3.6,0,2233,-37.0875,148.6125
6296,Southern Slopes (mainland),Southern Slopes (mainland),720,30,101.46,5000,1.5,1.5707963,3330,-37.5875,146.6125
6297,Southern Slopes (mainland),Southern Slopes (mainland),720,30,102.98,5000,1.5,2.3561945,1968,-34.5875,150.4125
6298,Southern Slopes (mainland),Southern Slopes (mainland),720,30,125.62,10000,1.5,0,182,-34.5875,150.4125
6299,Southern Slopes (mainland),Southern Slopes (mainland),720,30,123.51,10000,2.3,1.5707963,2234,-37.5875,148.5125
6300,Southern Slopes (mainland),Southern Slopes (mainland),720,30,117.35,10000,1.5,0,565,-34.5875,150.4125
6301,Southern Slopes (mainland),Southern Slopes (mainland),720,30,102.54,10000,1.5,0.7853982,789,-35.2875,149.8125
6302,Southern Slopes (mainland),Southern Slopes (mainland),720,30,101.15,10000,2.3,0,2515,-36.6875,149.7125
6303,Southern Slopes (mainland),Southern Slopes (mainland),720,30,99.77,10000,2.3,0.7853982,1311,-34.7875,150.2125
6304,Southern Slopes (mainland),Southern Slopes (mainland),720,30,86.83,10000,1.5,0.7853982,3330,-37.4875,146.6125
6305,Southern Slopes (mainland),Southern Slopes (mainland),720,30,85.51,10000,2.3,0.7853982,2261,-34.9875,150.3125
6306,Southern Slopes (mainland),Southern Slopes (mainland),720,30,81.95,10000,1.5,1.5707963,325,-37.6875,144.1125
6307,Southern Slopes (mainland),Southern Slopes (mainland),720,30,80.09,10000,1.5,1.5707963,3057,-37.6875,145.9125
6308,Southern Slopes (mainland),Southern Slopes (mainland),720,30,91.94,20000,1.5,0.7853982,182,-34.8625,150.1375
6309,Southern Slopes (mainland),Southern Slopes (mainland),720,30,76.86,20000,1.5,0,2233,-36.8625,148.8875
6310,Southern Slopes (mainland),Southern Slopes (mainland),720,30,77.47,20000,1.5,0.7853982,3052,-37.9875,146.6375
6311,Southern Slopes (mainland),Southern Slopes (mainland),720,30,74.49,20000,3.6,0.7853982,1313,-34.8625,150.1375
6312,Southern Slopes (mainland),Southern Slopes (mainland),720,30,70.87,20000,2.3,0,2514,-36.2375,149.6375
6313,Southern Slopes (mainland),Southern Slopes (mainland),720,30,69.52,20000,2.3,0,784,-34.9875,149.8875
6314,Southern Slopes (mainland),Southern Slopes (mainland),720,30,66.06,20000,3.6,0.7853982,567,-35.1125,150.0125
6315,Southern Slopes (mainland),Southern Slopes (mainland),720,30,59.82,20000,2.3,0.7853982,1033,-34.8625,150.0125
6316,Southern Slopes (mainland),Southern Slopes (mainland),720,30,61.48,20000,1.5,2.3561945,325,-37.4875,143.7625
6317,Southern Slopes (mainland),Southern Slopes (mainland),720,30,60.6,20000,2.3,1.5707963,3326,-37.4875,146.5125
6318,Southern Slopes (mainland),Southern Slopes (mainland),720,30,70.71,40000,2.3,0.7853982,182,-34.7375,150.0125
6319,Southern Slopes (mainland),Southern Slopes (mainland),720,30,64.17,40000,1.5,0.7853982,2233,-36.8625,148.7625
6320,Southern Slopes (mainland),Southern Slopes (mainland),720,30,60.02,40000,2.3,1.5707963,3052,-37.4875,146.5125
6321,Southern Slopes (mainland),Southern Slopes (mainland),720,30,48.86,40000,1.5,0.7853982,971,-37.2375,147.2625
6322,Southern Slopes (mainland),Southern Slopes (mainland),720,30,42.8,40000,3.6,0.7853982,1310,-34.9875,149.8875
6323,Southern Slopes (mainland),Southern Slopes (mainland),720,30,41.57,40000,1.5,1.5707963,2516,-36.7375,148.8875
6324,Southern Slopes (mainland),Southern Slopes (mainland),720,30,35,40000,1.5,0.7853982,2643,-36.8625,148.8875
6325,Southern Slopes (mainland),Murray Basin,720,30,53.64,40000,1.5,0,2846,-34.2375,149.0125
6326,Southern Slopes (mainland),Murray Basin,720,30,47.35,40000,1.5,1.5707963,1376,-34.8625,148.8875
6327,Southern Slopes (mainland),Murray Basin,720,30,47.47,40000,1.5,0,2310,-35.9875,146.8875
6328,Southern Slopes (mainland),Southern Slopes (mainland),1080,60,562.019,100,1.5,0,1701,-34.5625,150.7125
6329,Southern Slopes (mainland),Southern Slopes (mainland),1080,60,306.34,100,1.5,1.5707963,1765,-34.6875,150.6625
6330,Southern Slopes (mainland),Southern Slopes (mainland),1080,60,286.189,100,1.5,1.5707963,2437,-34.7125,150.6375
6331,Southern Slopes (mainland),Southern Slopes (mainland),1080,60,248.921,100,1.5,1.5707963,1089,-34.7125,150.6125
6332,Southern Slopes (mainland),Southern Slopes (mainland),1080,60,248.011,100,1.5,0,1028,-34.6125,150.6125
6333,Southern Slopes (mainland),Southern Slopes (mainland),1080,60,245.272,100,1.5,0,1308,-34.6125,150.5875
6334,Southern Slopes (mainland),Southern Slopes (mainland),1080,60,236.537,100,1.5,1.5707963,1515,-34.7125,150.6375
6335,Southern Slopes (mainland),Southern Slopes (mainland),1080,60,222.059,100,3.6,0.7853982,1071,-34.5625,150.6875
6336,Southern Slopes (mainland),Southern Slopes (mainland),1080,60,214.573,100,1.5,0,1966,-34.6625,150.5875
6337,Southern Slopes (mainland),Southern Slopes (mainland),1080,60,210.98,100,1.5,1.5707963,2253,-34.7125,150.6125
6338,Southern Slopes (mainland),Southern Slopes (mainland),1080,60,480.988,200,2.3,0,1701,-34.5625,150.7125
6339,Southern Slopes (mainland),Southern Slopes (mainland),1080,60,267.927,200,2.3,2.3561945,2438,-34.7125,150.6125
6340,Southern Slopes (mainland),Southern Slopes (mainland),1080,60,267.252,200,2.3,1.5707963,1765,-34.6875,150.6375
6341,Southern Slopes (mainland),Southern Slopes (mainland),1080,60,241.049,200,2.3,0,2277,-34.4375,150.8375
6342,Southern Slopes (mainland),Southern Slopes (mainland),1080,60,228.524,200,2.3,0.7853982,1029,-34.6125,150.6125
6343,Southern Slopes (mainland),Southern Slopes (mainland),1080,60,220.616,200,2.3,2.3561945,1089,-34.6875,150.6375
6344,Southern Slopes (mainland),Southern Slopes (mainland),1080,60,219.447,200,2.3,1.5707963,3329,-37.5125,146.8875
6345,Southern Slopes (mainland),Southern Slopes (mainland),1080,60,217.373,200,2.3,1.5707963,1515,-34.7125,150.5875
6346,Southern Slopes (mainland),Southern Slopes (mainland),1080,60,210.6,200,2.3,0.7853982,1071,-34.5625,150.6625
6347,Southern Slopes (mainland),Southern Slopes (mainland),1080,60,203.148,200,2.3,0,1965,-34.6375,150.5875
6348,Southern Slopes (mainland),Southern Slopes (mainland),1080,60,368.638,500,1.5,2.3561945,1701,-34.5875,150.7125
6349,Southern Slopes (mainland),Southern Slopes (mainland),1080,60,232.61,500,2.3,2.3561945,2439,-34.7625,150.5625
6350,Southern Slopes (mainland),Southern Slopes (mainland),1080,60,213.671,500,1.5,2.3561945,1765,-34.6875,150.6125
6351,Southern Slopes (mainland),Southern Slopes (mainland),1080,60,200.39,500,1.5,0.7853982,1029,-34.6125,150.6125
6352,Southern Slopes (mainland),Southern Slopes (mainland),1080,60,198.724,500,2.3,0,560,-34.8875,150.3125
6353,Southern Slopes (mainland),Southern Slopes (mainland),1080,60,193.949,500,1.5,0.7853982,2255,-34.6875,150.5625
6354,Southern Slopes (mainland),Southern Slopes (mainland),1080,60,192.899,500,1.5,0.7853982,3329,-37.5375,146.8875
6355,Southern Slopes (mainland),Southern Slopes (mainland),1080,60,189.83,500,1.5,0,1965,-34.6125,150.5625
6356,Southern Slopes (mainland),Southern Slopes (mainland),1080,60,186.159,500,2.3,1.5707963,1515,-34.7125,150.5125
6357,Southern Slopes (mainland),Southern Slopes (mainland),1080,60,178.291,500,3.6,2.3561945,1308,-34.6625,150.3875
6358,Southern Slopes (mainland),Southern Slopes (mainland),1080,60,239.79,1000,1.5,0,1699,-34.4875,150.7625
6359,Southern Slopes (mainland),Southern Slopes (mainland),1080,60,208,1000,3.6,1.5707963,179,-34.5875,150.4125
6360,Southern Slopes (mainland),Southern Slopes (mainland),1080,60,197.66,1000,3.6,1.5707963,2232,-37.5375,148.7125
6361,Southern Slopes (mainland),Southern Slopes (mainland),1080,60,195.63,1000,3.6,0.7853982,786,-35.2375,150.0125
6362,Southern Slopes (mainland),Southern Slopes (mainland),1080,60,190.03,1000,2.3,0,2436,-34.5875,150.6125
6363,Southern Slopes (mainland),Southern Slopes (mainland),1080,60,175.57,1000,2.3,1.5707963,1308,-34.5875,150.4125
6364,Southern Slopes (mainland),Southern Slopes (mainland),1080,60,175.48,1000,1.5,2.3561945,3328,-37.5375,146.8625
6365,Southern Slopes (mainland),Southern Slopes (mainland),1080,60,167.87,1000,1.5,0.7853982,2257,-34.7875,150.4625
6366,Southern Slopes (mainland),Southern Slopes (mainland),1080,60,167.14,1000,1.5,1.5707963,652,-35.0375,150.4125
6367,Southern Slopes (mainland),Southern Slopes (mainland),1080,60,164.13,1000,1.5,0,1071,-34.4875,150.7625
6368,Southern Slopes (mainland),Southern Slopes (mainland),1080,60,219.42,2500,2.3,0.7853982,560,-34.6875,150.4125
6369,Southern Slopes (mainland),Southern Slopes (mainland),1080,60,198.14,2500,1.5,1.5707963,179,-34.5875,150.4125
6370,Southern Slopes (mainland),Southern Slopes (mainland),1080,60,191.97,2500,1.5,0.7853982,2232,-37.4875,148.7125
6371,Southern Slopes (mainland),Southern Slopes (mainland),1080,60,191.58,2500,2.3,0,537,-34.5375,150.7125
6372,Southern Slopes (mainland),Southern Slopes (mainland),1080,60,182.7,2500,2.3,0.7853982,786,-35.3375,149.9125
6373,Southern Slopes (mainland),Southern Slopes (mainland),1080,60,176.79,2500,2.3,0.7853982,2438,-34.6375,150.5625
6374,Southern Slopes (mainland),Southern Slopes (mainland),1080,60,170.09,2500,1.5,0.7853982,3280,-34.8875,150.4625
6375,Southern Slopes (mainland),Southern Slopes (mainland),1080,60,155.9,2500,2.3,0.7853982,652,-35.0375,150.4125
6376,Southern Slopes (mainland),Southern Slopes (mainland),1080,60,154.96,2500,1.5,0,2258,-34.8375,150.4625
6377,Southern Slopes (mainland),Southern Slopes (mainland),1080,60,154.57,2500,1.5,1.5707963,1308,-34.5875,150.4125
6378,Southern Slopes (mainland),Southern Slopes (mainland),1080,60,200.94,5000,1.5,0.7853982,560,-34.5875,150.4125
6379,Southern Slopes (mainland),Southern Slopes (mainland),1080,60,183.47,5000,1.5,1.5707963,2233,-37.5875,148.6125
6380,Southern Slopes (mainland),Southern Slopes (mainland),1080,60,179.1,5000,1.5,0.7853982,179,-34.5875,150.4125
6381,Southern Slopes (mainland),Southern Slopes (mainland),1080,60,160.03,5000,1.5,0.7853982,786,-35.3875,149.8125
6382,Southern Slopes (mainland),Southern Slopes (mainland),1080,60,144.39,5000,1.5,0.7853982,1308,-34.5875,150.4125
6383,Southern Slopes (mainland),Southern Slopes (mainland),1080,60,132.84,5000,1.5,1.5707963,2440,-34.7875,150.3125
6384,Southern Slopes (mainland),Southern Slopes (mainland),1080,60,133.1,5000,1.5,0.7853982,2254,-34.8875,150.4125
6385,Southern Slopes (mainland),Southern Slopes (mainland),1080,60,132.15,5000,1.5,1.5707963,3326,-37.5875,146.6125
6386,Southern Slopes (mainland),Southern Slopes (mainland),1080,60,122.35,5000,1.5,0.7853982,3280,-34.9875,150.3125
6387,Southern Slopes (mainland),Southern Slopes (mainland),1080,60,124.91,5000,3.6,0.7853982,652,-34.9875,150.4125
6388,Southern Slopes (mainland),Southern Slopes (mainland),1080,60,174.8,10000,1.5,0,560,-34.5875,150.4125
6389,Southern Slopes (mainland),Southern Slopes (mainland),1080,60,155.25,10000,1.5,0,179,-34.5875,150.4125
6390,Southern Slopes (mainland),Southern Slopes (mainland),1080,60,142.52,10000,1.5,0.7853982,2232,-37.2875,148.7125
6391,Southern Slopes (mainland),Southern Slopes (mainland),1080,60,133.65,10000,3.6,0.7853982,786,-35.0875,150.0125
6392,Southern Slopes (mainland),Southern Slopes (mainland),1080,60,117.88,10000,3.6,0.7853982,1307,-34.6875,150.3125
6393,Southern Slopes (mainland),Southern Slopes (mainland),1080,60,117.3,10000,1.5,0.7853982,2438,-34.6875,150.4125
6394,Southern Slopes (mainland),Southern Slopes (mainland),1080,60,115.94,10000,1.5,1.5707963,3326,-37.5875,146.6125
6395,Southern Slopes (mainland),Southern Slopes (mainland),1080,60,109.08,10000,2.3,0.7853982,2256,-34.9875,150.3125
6396,Southern Slopes (mainland),Southern Slopes (mainland),1080,60,107.62,10000,1.5,2.3561945,2157,-34.8875,150.0125
6397,Southern Slopes (mainland),Southern Slopes (mainland),1080,60,104.15,10000,1.5,0,1962,-34.5875,150.4125
6398,Southern Slopes (mainland),Southern Slopes (mainland),1080,60,111.11,20000,1.5,0.7853982,179,-34.8625,150.1375
6399,Southern Slopes (mainland),Southern Slopes (mainland),1080,60,103.15,20000,3.6,0.7853982,562,-34.8625,150.1375
6400,Southern Slopes (mainland),Southern Slopes (mainland),1080,60,98.79,20000,3.6,0.7853982,1310,-34.8625,150.1375
6401,Southern Slopes (mainland),Southern Slopes (mainland),1080,60,100.96,20000,2.3,0,784,-34.9875,149.8875
6402,Southern Slopes (mainland),Southern Slopes (mainland),1080,60,99.22,20000,1.5,0,2231,-36.8625,148.8875
6403,Southern Slopes (mainland),Southern Slopes (mainland),1080,60,93.88,20000,1.5,1.5707963,3049,-37.9875,146.1375
6404,Southern Slopes (mainland),Southern Slopes (mainland),1080,60,89.16,20000,1.5,0.7853982,3326,-37.7375,146.6375
6405,Southern Slopes (mainland),Southern Slopes (mainland),1080,60,83.57,20000,1.5,2.3561945,2156,-34.8625,149.8875
6406,Southern Slopes (mainland),Southern Slopes (mainland),1080,60,74.81,20000,2.3,0.7853982,1030,-34.9875,149.8875
6407,Southern Slopes (mainland),Southern Slopes (mainland),1080,60,74.72,20000,1.5,1.5707963,653,-34.9875,149.8875
6408,Southern Slopes (mainland),Southern Slopes (mainland),1080,60,81.84,40000,1.5,0.7853982,2233,-36.8625,148.8875
6409,Southern Slopes (mainland),Southern Slopes (mainland),1080,60,77.25,40000,3.6,1.5707963,3052,-37.6125,145.1375
6410,Southern Slopes (mainland),Southern Slopes (mainland),1080,60,68.04,40000,1.5,0,2153,-34.9875,150.0125
6411,Southern Slopes (mainland),Southern Slopes (mainland),1080,60,61.36,40000,3.6,0.7853982,1310,-34.8625,150.0125
6412,Southern Slopes (mainland),Southern Slopes (mainland),1080,60,63.5,40000,1.5,1.5707963,324,-37.7375,144.6375
6413,Southern Slopes (mainland),Southern Slopes (mainland),1080,60,58.7,40000,1.5,0,1030,-34.9875,150.0125
6414,Southern Slopes (mainland),Southern Slopes (mainland),1080,60,58.68,40000,1.5,0.7853982,3324,-37.3625,147.1375
6415,Southern Slopes (mainland),Southern Slopes (mainland),1080,60,52.06,40000,1.5,0.7853982,1363,-34.8625,149.8875
6416,Southern Slopes (mainland),Southern Slopes (mainland),1080,60,53.01,40000,2.3,1.5707963,3376,-38.1125,145.7625
6417,Southern Slopes (mainland),Southern Slopes (mainland),1080,60,46.91,40000,1.5,2.3561945,2113,-36.3625,148.8875
6418,Southern Slopes (mainland),Southern Slopes (mainland),1440,60,607.245,100,1.5,0,1698,-34.5625,150.7125
6419,Southern Slopes (mainland),Southern Slopes (mainland),1440,60,378.423,100,1.5,1.570796,1763,-34.6875,150.6625
6420,Southern Slopes (mainland),Southern Slopes (mainland),1440,60,283.84,100,1.5,0,1311,-34.6125,150.5875
6421,Southern Slopes (mainland),Southern Slopes (mainland),1440,60,283.783,100,1.5,0,1024,-34.6125,150.6125
6422,Southern Slopes (mainland),Southern Slopes (mainland),1440,60,273.392,100,1.5,1.570796,1511,-34.7125,150.6125
6423,Southern Slopes (mainland),Southern Slopes (mainland),1440,60,268.174,100,1.5,1.570796,1088,-34.7125,150.6125
6424,Southern Slopes (mainland),Southern Slopes (mainland),1440,60,255.141,100,1.5,2.356194,1112,-34.6875,150.6625
6425,Southern Slopes (mainland),Southern Slopes (mainland),1440,60,250.952,100,1.5,0,3279,-34.6625,150.5125
6426,Southern Slopes (mainland),Southern Slopes (mainland),1440,60,242.782,100,1.5,0,1186,-34.6625,150.6125
6427,Southern Slopes (mainland),Southern Slopes (mainland),1440,60,234.793,100,1.5,0,1963,-34.6625,150.5875
6428,Southern Slopes (mainland),Southern Slopes (mainland),1440,60,526.951,200,2.3,0,1698,-34.5625,150.7125
6429,Southern Slopes (mainland),Southern Slopes (mainland),1440,60,332.078,200,2.3,1.5707963,1763,-34.6875,150.6375
6430,Southern Slopes (mainland),Southern Slopes (mainland),1440,60,269.61,200,2.3,0,2278,-34.4375,150.8375
6431,Southern Slopes (mainland),Southern Slopes (mainland),1440,60,267.536,200,2.3,1.5707963,3327,-37.5125,146.8875
6432,Southern Slopes (mainland),Southern Slopes (mainland),1440,60,260.109,200,2.3,0,1025,-34.6375,150.6125
6433,Southern Slopes (mainland),Southern Slopes (mainland),1440,60,255.788,200,2.3,1.5707963,1511,-34.6875,150.5875
6434,Southern Slopes (mainland),Southern Slopes (mainland),1440,60,237.629,200,2.3,2.3561945,1088,-34.6875,150.6375
6435,Southern Slopes (mainland),Southern Slopes (mainland),1440,60,233.983,200,3.6,2.3561945,1311,-34.6625,150.4875
6436,Southern Slopes (mainland),Southern Slopes (mainland),1440,60,232.325,200,2.3,2.3561945,1112,-34.6875,150.6625
6437,Southern Slopes (mainland),Southern Slopes (mainland),1440,60,230.851,200,2.3,0.7853982,1186,-34.6375,150.5875
6438,Southern Slopes (mainland),Southern Slopes (mainland),1440,60,410.77,500,1.5,2.3561945,1698,-34.5875,150.7125
6439,Southern Slopes (mainland),Southern Slopes (mainland),1440,60,267.91,500,1.5,2.3561945,1764,-34.6875,150.6125
6440,Southern Slopes (mainland),Southern Slopes (mainland),1440,60,245.04,500,2.3,0,557,-34.8875,150.3125
6441,Southern Slopes (mainland),Southern Slopes (mainland),1440,60,233.989,500,1.5,1.5707963,3327,-37.5125,146.8875
6442,Southern Slopes (mainland),Southern Slopes (mainland),1440,60,228.704,500,1.5,0.7853982,2251,-34.6875,150.5625
6443,Southern Slopes (mainland),Southern Slopes (mainland),1440,60,228.314,500,1.5,0,1025,-34.6375,150.6125
6444,Southern Slopes (mainland),Southern Slopes (mainland),1440,60,221.432,500,2.3,1.5707963,1514,-34.6875,150.5125
6445,Southern Slopes (mainland),Southern Slopes (mainland),1440,60,211.743,500,3.6,2.3561945,1309,-34.6625,150.3875
6446,Southern Slopes (mainland),Southern Slopes (mainland),1440,60,210.285,500,1.5,0,1963,-34.6125,150.5625
6447,Southern Slopes (mainland),Southern Slopes (mainland),1440,60,202.998,500,2.3,2.3561945,2705,-38.5875,143.7875
6448,Southern Slopes (mainland),Southern Slopes (mainland),1440,60,266.24,1000,1.5,0,1694,-34.4875,150.7625
6449,Southern Slopes (mainland),Southern Slopes (mainland),1440,60,210.36,1000,1.5,2.3561945,3326,-37.5375,146.8625
6450,Southern Slopes (mainland),Southern Slopes (mainland),1440,60,208.28,1000,1.5,0.7853982,1761,-34.5375,150.7125
6451,Southern Slopes (mainland),Southern Slopes (mainland),1440,60,204.58,1000,1.5,2.3561945,2250,-34.7375,150.5125
6452,Southern Slopes (mainland),Southern Slopes (mainland),1440,60,202.33,1000,2.3,0,2279,-34.4375,150.8125
6453,Southern Slopes (mainland),Southern Slopes (mainland),1440,60,199.91,1000,2.3,1.5707963,1306,-34.5875,150.4125
6454,Southern Slopes (mainland),Southern Slopes (mainland),1440,60,195.29,1000,2.3,0.7853982,1518,-34.8375,150.4125
6455,Southern Slopes (mainland),Southern Slopes (mainland),1440,60,193.55,1000,1.5,0.7853982,648,-35.0375,150.4125
6456,Southern Slopes (mainland),Southern Slopes (mainland),1440,60,173.68,1000,3.6,0.7853982,1026,-34.8375,150.4125
6457,Southern Slopes (mainland),Southern Slopes (mainland),1440,60,171.39,1000,2.3,0,2061,-34.4375,150.8125
6458,Southern Slopes (mainland),Southern Slopes (mainland),1440,60,258.35,2500,2.3,0.7853982,556,-34.7375,150.4125
6459,Southern Slopes (mainland),Southern Slopes (mainland),1440,60,235.15,2500,1.5,0.7853982,784,-35.2375,150.0125
6460,Southern Slopes (mainland),Southern Slopes (mainland),1440,60,188.42,2500,1.5,0,2250,-34.8375,150.5125
6461,Southern Slopes (mainland),Southern Slopes (mainland),1440,60,184.49,2500,1.5,0.7853982,647,-35.0375,150.4625
6462,Southern Slopes (mainland),Southern Slopes (mainland),1440,60,181.91,2500,1.5,0,1520,-34.9375,150.3125
6463,Southern Slopes (mainland),Southern Slopes (mainland),1440,60,181.84,2500,1.5,2.3561945,3326,-37.5375,146.9125
6464,Southern Slopes (mainland),Southern Slopes (mainland),1440,60,175.42,2500,3.6,0,2229,-37.2875,148.6625
6465,Southern Slopes (mainland),Southern Slopes (mainland),1440,60,170.71,2500,1.5,1.5707963,1305,-34.5875,150.4125
6466,Southern Slopes (mainland),Southern Slopes (mainland),1440,60,159.6,2500,2.3,0.7853982,1026,-34.8375,150.4125
