"EG14_001 [e:\temp\TUFLOW_Example_Model_Dataset\TUFLOW\runs\EG14_001.tcf]","Time (h)","H ds1.1 [EG14_001]","H ds1.2 [EG14_001]","H ds2.2 [EG14_001]","H ds3.2 [EG14_001]","H ds4.2 [EG14_001]","H ds5.2 [EG14_001]","H ds_weir.2 [EG14_001]","H FC01.01.1 [EG14_001]","H FC01.02.1 [EG14_001]","H FC01.03.1 [EG14_001]","H FC01.04.1 [EG14_001]","H FC01.05.1 [EG14_001]","H FC01.06.1 [EG14_001]","H FC01.07.1 [EG14_001]","H FC01.08.1 [EG14_001]","H FC01.09.1 [EG14_001]","H FC01.12.1 [EG14_001]","H FC01.12.2 [EG14_001]","H FC01.13.1 [EG14_001]","H FC01.14.1 [EG14_001]","H FC01.15.1 [EG14_001]","H FC01.16.1 [EG14_001]","H FC01.17.1 [EG14_001]","H FC01.18.1 [EG14_001]","H FC01.19.1 [EG14_001]","H FC01.1_R.1 [EG14_001]","H FC01.1_R.2 [EG14_001]","H FC01.20.1 [EG14_001]","H FC01.21.1 [EG14_001]","H FC01.22.1 [EG14_001]","H FC01.23.1 [EG14_001]","H FC01.24.1 [EG14_001]","H FC01.25.1 [EG14_001]","H FC01.26.1 [EG14_001]","H FC01.27.1 [EG14_001]","H FC01.28A.1 [EG14_001]","H FC01.28B.1 [EG14_001]","H FC01.29.1 [EG14_001]","H FC01.30.1 [EG14_001]","H FC01.31.1 [EG14_001]","H FC01.32.1 [EG14_001]","H FC01.33.1 [EG14_001]","H FC01.36.1 [EG14_001]","H FC01.37.1 [EG14_001]","H FC01.38.1 [EG14_001]","H FC01.39.1 [EG14_001]","H FC01.40.1 [EG14_001]","H FC02.01.1 [EG14_001]","H FC02.02.1 [EG14_001]","H FC02.03.1 [EG14_001]","H FC02.04.1 [EG14_001]","H FC02.05.1 [EG14_001]","H FC02.06.1 [EG14_001]"
     115,          1.900000,     38.5525,     38.3972,     37.9719,     37.0907,     35.6302,     34.0771,     33.0518,     38.7405,     38.7759,     38.8365,     39.2065,     39.4972,     39.6447,     39.6680,     39.7407,     40.0051,     40.1790,     40.0345,     40.8005,     41.1483,     41.4451,     41.6782,     41.7765,     41.7905,     41.7993,     46.4566,     45.8805,     41.9081,     41.9301,     41.9527,     42.0235,     42.1498,     42.5792,     43.0662,     43.4440,     44.1822,     44.5742,     45.0108,     45.2096,     45.3991,     45.5112,     45.5877,     47.0482,     47.3553,     47.5946,     48.2053,     49.8790,     42.0235,     42.0235,     42.0234,     40.4990,     40.4990,     43.6390
     116,          1.916667,     38.5000,     38.3295,     37.8996,     37.0526,     35.5939,     34.0505,     33.0199,     38.6970,     38.7318,     38.7908,     39.1618,     39.4466,     39.5898,     39.6122,     39.6826,     39.9451,     40.1271,     39.9713,     40.7627,     41.1043,     41.3993,     41.6361,     41.7367,     41.7512,     41.7606,     46.4275,     45.8612,     41.8719,     41.8945,     41.9176,     41.9910,     42.1209,     42.5582,     43.0476,     43.4253,     44.1626,     44.5558,     44.9953,     45.1896,     45.3758,     45.4864,     45.5687,     47.0227,     47.3307,     47.5707,     48.1848,     49.8661,     41.9911,     41.9911,     41.9910,     40.4990,     40.4990,     43.6390
     117,          1.933333,     38.4477,     38.2621,     37.8303,     37.0124,     35.5524,     34.0194,     32.9832,     38.6544,     38.6884,     38.7458,     39.1163,     39.3955,     39.5345,     39.5560,     39.6243,     39.8860,     40.0778,     39.9093,     40.7278,     41.0628,     41.3553,     41.5961,     41.6997,     41.7144,     41.7238,     46.4013,     45.8445,     41.8379,     41.8608,     41.8844,     41.9603,     42.0941,     42.5394,     43.0312,     43.4088,     44.1451,     44.5394,     44.9811,     45.1719,     45.3554,     45.4649,     45.5530,     47.0008,     47.3089,     47.5490,     48.1656,     49.8545,     41.9603,     41.9604,     41.9604,     40.4990,     40.4990,     43.6390
     118,          1.950000,     38.3978,     38.1967,     37.7636,     36.9724,     35.5068,     33.9844,     32.9422,     38.6124,     38.6454,     38.7010,     39.0704,     39.3443,     39.4797,     39.5005,     39.5670,     39.8289,     40.0317,     39.8497,     40.6949,     41.0243,     41.3147,     41.5573,     41.6646,     41.6795,     41.6889,     46.3784,     45.8301,     41.8058,     41.8292,     41.8533,     41.9317,     42.0693,     42.5224,     43.0163,     43.3938,     44.1288,     44.5243,     44.9678,     45.1558,     45.3372,     45.4458,     45.5397,     46.9810,     47.2893,     47.5296,     48.1485,     49.8438,     41.9317,     41.9317,     41.9317,     40.4990,     40.4990,     43.6390
     119,          1.966667,     38.3508,     38.1329,     37.6992,     36.9341,     35.4591,     33.9465,     32.8979,     38.5727,     38.6047,     38.6585,     39.0251,     39.2944,     39.4264,     39.4466,     39.5114,     39.7743,     39.9896,     39.7930,     40.6661,     40.9902,     41.2782,     41.5218,     41.6322,     41.6470,     41.6567,     46.3583,     45.8175,     41.7760,     41.7997,     41.8243,     41.9051,     42.0464,     42.5068,     43.0026,     43.3799,     44.1135,     44.5098,     44.9550,     45.1410,     45.3208,     45.4286,     45.5284,     46.9628,     47.2714,     47.5118,     48.1324,     49.8329,     41.9051,     41.9051,     41.9052,     40.4990,     40.4990,     43.6390
     120,          1.983333,     38.3069,     38.0725,     37.6380,     36.8980,     35.4104,     33.9070,     32.8521,     38.5339,     38.5651,     38.6175,     38.9792,     39.2456,     39.3748,     39.3944,     39.4579,     39.7232,     39.9519,     39.7402,     40.6410,     40.9597,     41.2453,     41.4885,     41.6015,     41.6167,     41.6261,     46.3400,     45.8063,     41.7486,     41.7725,     41.7974,     41.8805,     42.0251,     42.4921,     42.9894,     43.3665,     44.0983,     44.4955,     44.9421,     45.1269,     45.3054,     45.4128,     45.5185,     46.9459,     47.2546,     47.4951,     48.1167,     49.8218,     41.8805,     41.8805,     41.8806,     40.4990,     40.4990,     43.6390
     121,          2.000000,     38.2647,     38.0140,     37.5805,     36.8645,     35.3623,     33.8672,     32.8067,     38.4965,     38.5268,     38.5777,     38.9349,     39.1989,     39.3256,     39.3448,     39.4072,     39.6763,     39.9185,     39.6918,     40.6180,     40.9320,     41.2154,     41.4578,     41.5736,     41.5886,     41.5984,     46.3228,     45.7959,     41.7227,     41.7471,     41.7725,     41.8576,     42.0054,     42.4781,     42.9765,     43.3532,     44.0830,     44.4810,     44.9294,     45.1134,     45.2910,     45.3979,     45.5098,     46.9294,     47.2384,     47.4790,     48.1013,     49.8104,     41.8576,     41.8577,     41.8577,     40.4990,     40.4990,     43.6390
     122,          2.016667,     38.2249,     37.9591,     37.5237,     36.8327,     35.3148,     33.8280,     32.7625,     38.4613,     38.4908,     38.5402,     38.8931,     39.1548,     39.2794,     39.2982,     39.3599,     39.6330,     39.8885,     39.6472,     40.5973,     40.9066,     41.1875,     41.4292,     41.5470,     41.5619,     41.5719,     46.3051,     45.7857,     41.6983,     41.7229,     41.7487,     41.8358,     41.9865,     42.4642,     42.9633,     43.3395,     44.0676,     44.4660,     44.9158,     45.0993,     45.2763,     45.3828,     45.5015,     46.9142,     47.2224,     47.4625,     48.0840,     49.7921,     41.8358,     41.8359,     41.8360,     40.4990,     40.4990,     43.6390
     123,          2.033334,     38.1891,     37.9092,     37.4700,     36.8023,     35.2683,     33.7904,     32.7204,     38.4291,     38.4578,     38.5059,     38.8545,     39.1142,     39.2371,     39.2556,     39.3166,     39.5939,     39.8612,     39.6071,     40.5789,     40.8837,     41.1625,     41.4035,     41.5229,     41.5381,     41.5479,     46.2873,     45.7756,     41.6759,     41.7006,     41.7265,     41.8153,     41.9683,     42.4504,     42.9499,     43.3254,     44.0517,     44.4503,     44.9014,     45.0848,     45.2611,     45.3673,     45.4934,     46.8981,     47.2051,     47.4439,     48.0623,     49.7708,     41.8153,     41.8153,     41.8154,     40.4990,     40.4990,     43.6390
     124,          2.050000,     38.1567,     37.8628,     37.4199,     36.7735,     35.2227,     33.7545,     32.6805,     38.3994,     38.4274,     38.4743,     38.8189,     39.0767,     39.1981,     39.2163,     39.2768,     39.5586,     39.8368,     39.5709,     40.5626,     40.8630,     41.1396,     41.3793,     41.5004,     41.5156,     41.5254,     46.2671,     45.7645,     41.6542,     41.6793,     41.7055,     41.7957,     41.9506,     42.4363,     42.9359,     43.3106,     44.0347,     44.4340,     44.8863,     45.0693,     45.2450,     45.3509,     45.4850,     46.8792,     47.1855,     47.4229,     48.0384,     49.7495,     41.7957,     41.7957,     41.7956,     40.4990,     40.4990,     43.6390
     125,          2.066667,     38.1253,     37.8206,     37.3740,     36.7469,     35.1783,     33.7203,     32.6430,     38.3719,     38.3993,     38.4452,     38.7861,     39.0425,     39.1622,     39.1801,     39.2400,     39.5265,     39.8148,     39.5380,     40.5472,     40.8441,     41.1190,     41.3573,     41.4795,     41.4947,     41.5045,     46.2450,     45.7524,     41.6338,     41.6588,     41.6850,     41.7765,     41.9334,     42.4220,     42.9215,     43.2952,     44.0168,     44.4167,     44.8700,     45.0524,     45.2274,     45.3329,     45.4761,     46.8576,     47.1636,     47.3998,     48.0131,     49.7283,     41.7767,     41.7768,     41.7767,     40.4990,     40.4990,     43.6390
     126,          2.083333,     38.0965,     37.7815,     37.3319,     36.7229,     35.1371,     33.6871,     32.6071,     38.3459,     38.3728,     38.4178,     38.7557,     39.0111,     39.1295,     39.1471,     39.2066,     39.4980,     39.7950,     39.5089,     40.5332,     40.8266,     41.0996,     41.3366,     41.4596,     41.4748,     41.4845,     46.2218,     45.7396,     41.6142,     41.6392,     41.6655,     41.7579,     41.9162,     42.4071,     42.9063,     43.2788,     43.9975,     44.3978,     44.8522,     45.0342,     45.2084,     45.3134,     45.4669,     46.8336,     47.1398,     47.3752,     47.9872,     49.7070,     41.7579,     41.7579,     41.7579,     40.4990,     40.4990,     43.6390
     127,          2.100000,     38.0698,     37.7448,     37.2929,     36.7034,     35.0979,     33.6551,     32.5790,     38.3220,     38.3484,     38.3926,     38.7274,     38.9820,     39.0993,     39.1168,     39.1760,     39.4720,     39.7769,     39.4824,     40.5200,     40.8101,     41.0812,     41.3167,     41.4404,     41.4555,     41.4652,     46.1955,     45.7255,     41.5951,     41.6201,     41.6464,     41.7394,     41.8988,     42.3913,     42.8897,     43.2610,     43.9762,     44.3767,     44.8328,     45.0142,     45.1875,     45.2919,     45.4570,     46.8090,     47.1143,     47.3486,     47.9589,     49.6809,     41.7395,     41.7395,     41.7395,     40.4990,     40.4990,     43.6390
     128,          2.116667,     38.0453,     37.7107,     37.2577,     36.6870,     35.0613,     33.6251,     32.5790,     38.3000,     38.3259,     38.3695,     38.7018,     38.9553,     39.0717,     39.0891,     39.1481,     39.4470,     39.7604,     39.4572,     40.5078,     40.7945,     41.0636,     41.2976,     41.4217,     41.4367,     41.4464,     46.1683,     45.7106,     41.5760,     41.6009,     41.6271,     41.7206,     41.8807,     42.3743,     42.8717,     43.2415,     43.9534,     44.3534,     44.8115,     44.9923,     45.1645,     45.2685,     45.4468,     46.7825,     47.0869,     47.3197,     47.9274,     49.6534,     41.7207,     41.7208,     41.7208,     40.4990,     40.4990,     43.6390
     129,          2.133333,     38.0231,     37.6796,     37.2272,     36.6722,     35.0274,     33.5976,     32.5790,     38.2798,     38.3053,     38.3482,     38.6781,     38.9305,     39.0460,     39.0631,     39.1217,     39.4246,     39.7441,     39.4344,     40.4961,     40.7793,     41.0462,     41.2784,     41.4028,     41.4177,     41.4273,     46.1395,     45.6949,     41.5566,     41.5814,     41.6075,     41.7013,     41.8619,     42.3562,     42.8521,     43.2204,     43.9286,     44.3288,     44.7883,     44.9686,     45.1398,     45.2433,     45.4361,     46.7532,     47.0568,     47.2885,     47.8939,     49.6260,     41.7013,     41.7014,     41.7015,     40.4990,     40.4990,     43.6390
     130,          2.150000,     38.0030,     37.6512,     37.2000,     36.6590,     34.9959,     33.5726,     32.5790,     38.2610,     38.2861,     38.3284,     38.6558,     38.9073,     39.0218,     39.0388,     39.0971,     39.4030,     39.7289,     39.4127,     40.4845,     40.7642,     41.0292,     41.2593,     41.3836,     41.3983,     41.4079,     46.1087,     45.6781,     41.5366,     41.5612,     41.5872,     41.6811,     41.8421,     42.3370,     42.8314,     43.1981,     43.9019,     44.3023,     44.7631,     44.9427,     45.1131,     45.2162,     45.4248,     46.7212,     47.0241,     47.2551,     47.8590,     49.5985,     41.6812,     41.6813,     41.6814,     40.4990,     40.4990,     43.6390
     131,          2.166667,     37.9840,     37.6254,     37.1755,     36.6472,     34.9667,     33.5502,     32.5790,     38.2436,     38.2684,     38.3100,     38.6347,     38.8851,     38.9987,     39.0155,     39.0734,     39.3822,     39.7145,     39.3917,     40.4728,     40.7492,     41.0121,     41.2400,     41.3640,     41.3786,     41.3881,     46.0759,     45.6600,     41.5162,     41.5405,     41.5664,     41.6604,     41.8216,     42.3168,     42.8097,     43.1745,     43.8732,     44.2734,     44.7357,     44.9148,     45.0841,     45.1865,     45.4128,     46.6883,     46.9899,     47.2201,     47.8229,     49.5706,     41.6605,     41.6606,     41.6607,     40.4990,     40.4990,     43.6390
     132,          2.183333,     37.9652,     37.6013,     37.1532,     36.6366,     34.9394,     33.5300,     32.5790,     38.2269,     38.2513,     38.2924,     38.6145,     38.8640,     38.9766,     38.9932,     39.0506,     39.3621,     39.7004,     39.3714,     40.4603,     40.7337,     40.9945,     41.2202,     41.3439,     41.3583,     41.3676,     46.0418,     45.6411,     41.4948,     41.5189,     41.5446,     41.6386,     41.7999,     42.2948,     42.7858,     43.1485,     43.8420,     44.2416,     44.7063,     44.8846,     45.0526,     45.1546,     45.4003,     46.6533,     46.9547,     47.1840,     47.7880,     49.5543,     41.6387,     41.6389,     41.6389,     40.4990,     40.4990,     43.6390
     133,          2.200000,     37.9468,     37.5781,     37.1324,     36.6269,     34.9140,     33.5119,     32.5790,     38.2108,     38.2348,     38.2753,     38.5951,     38.8437,     38.9552,     38.9717,     39.0286,     39.3422,     39.6861,     39.3514,     40.4474,     40.7176,     40.9761,     41.1993,     41.3229,     41.3371,     41.3463,     46.0084,     45.6223,     41.4725,     41.4963,     41.5217,     41.6157,     41.7769,     42.2712,     42.7602,     43.1208,     43.8091,     44.2083,     44.6745,     44.8521,     45.0194,     45.1210,     45.3877,     46.6191,     46.9209,     47.1513,     47.7630,     49.5498,     41.6158,     41.6159,     41.6160,     40.4990,     40.4990,     43.6390
     134,          2.216667,     37.9288,     37.5559,     37.1127,     36.6177,     34.8899,     33.4955,     32.5790,     38.1950,     38.2188,     38.2588,     38.5761,     38.8237,     38.9340,     38.9502,     39.0066,     39.3221,     39.6710,     39.3312,     40.4344,     40.7011,     40.9570,     41.1777,     41.3009,     41.3149,     41.3240,     45.9796,     45.6052,     41.4490,     41.4725,     41.4977,     41.5915,     41.7528,     42.2468,     42.7338,     43.0924,     43.7751,     44.1735,     44.6414,     44.8188,     44.9857,     45.0872,     45.3761,     46.5901,     46.8924,     47.1243,     47.7441,     49.5445,     41.5917,     41.5918,     41.5918,     40.4990,     40.4990,     43.6390
     135,          2.233333,     37.9110,     37.5342,     37.0939,     36.6088,     34.8669,     33.4807,     32.5790,     38.1792,     38.2026,     38.2421,     38.5571,     38.8036,     38.9127,     38.9287,     38.9846,     39.3019,     39.6559,     39.3108,     40.4210,     40.6841,     40.9375,     41.1553,     41.2779,     41.2918,     41.3007,     45.9562,     45.5911,     41.4245,     41.4477,     41.4727,     41.5664,     41.7279,     42.2218,     42.7069,     43.0634,     43.7407,     44.1383,     44.6093,     44.7870,     44.9541,     45.0559,     45.3665,     46.5663,     46.8687,     47.1018,     47.7279,     49.5379,     41.5666,     41.5668,     41.5668,     40.4990,     40.4990,     43.6390
     136,          2.250000,     37.8932,     37.5129,     37.0757,     36.6001,     34.8448,     33.4673,     32.5790,     38.1634,     38.1865,     38.2255,     38.5380,     38.7832,     38.8912,     38.9071,     38.9624,     39.2812,     39.6404,     39.2899,     40.4074,     40.6665,     40.9173,     41.1321,     41.2542,     41.2678,     41.2767,     45.9368,     45.5795,     41.3994,     41.4224,     41.4471,     41.5409,     41.7029,     42.1974,     42.6812,     43.0360,     43.7092,     44.1063,     44.5797,     44.7577,     44.9257,     45.0281,     45.3586,     46.5463,     46.8485,     47.0826,     47.7131,     49.5303,     41.5410,     41.5412,     41.5413,     40.4990,     40.4990,     43.6390
     137,          2.266667,     37.8747,     37.4924,     37.0572,     36.5911,     34.8228,     33.4547,     32.5790,     38.1474,     38.1702,     38.2086,     38.5183,     38.7622,     38.8692,     38.8849,     38.9396,     39.2596,     39.6241,     39.2682,     40.3932,     40.6480,     40.8960,     41.1080,     41.2298,     41.2433,     41.2521,     45.9200,     45.5694,     41.3740,     41.3968,     41.4214,     41.5157,     41.6788,     42.1752,     42.6581,     43.0118,     43.6814,     44.0776,     44.5529,     44.7315,     44.9004,     45.0035,     45.3519,     46.5288,     46.8305,     47.0651,     47.6978,     49.5179,     41.5157,     41.5158,     41.5159,     40.4990,     40.4990,     43.6390
     138,          2.283334,     37.8561,     37.4731,     37.0387,     36.5817,     34.8011,     33.4430,     32.5790,     38.1312,     38.1536,     38.1915,     38.4985,     38.7408,     38.8467,     38.8621,     38.9163,     39.2375,     39.6079,     39.2459,     40.3786,     40.6298,     40.8749,     41.0843,     41.2057,     41.2190,     41.2277,     45.9043,     45.5602,     41.3492,     41.3719,     41.3965,     41.4916,     41.6565,     42.1555,     42.6377,     42.9902,     43.6566,     44.0516,     44.5297,     44.7088,     44.8782,     44.9818,     45.3458,     46.5124,     46.8129,     47.0475,     47.6800,     49.5030,     41.4916,     41.4917,     41.4918,     40.4990,     40.4990,     43.6390
     139,          2.300000,     37.8369,     37.4538,     37.0201,     36.5721,     34.7792,     33.4320,     32.5790,     38.1149,     38.1370,     38.1743,     38.4786,     38.7192,     38.8240,     38.8392,     38.8929,     39.2157,     39.5917,     39.2240,     40.3635,     40.6116,     40.8541,     41.0611,     41.1822,     41.1954,     41.2041,     45.8882,     45.5508,     41.3255,     41.3481,     41.3727,     41.4687,     41.6359,     42.1378,     42.6194,     42.9710,     43.6345,     44.0291,     44.5086,     44.6879,     44.8576,     44.9614,     45.3397,     46.4953,     46.7946,     47.0287,     47.6607,     49.4884,     41.4687,     41.4688,     41.4688,     40.4990,     40.4990,     43.6390
     140,          2.316667,     37.8171,     37.4347,     37.0015,     36.5620,     34.7568,     33.4212,     32.5790,     38.0983,     38.1201,     38.1569,     38.4584,     38.6973,     38.8009,     38.8159,     38.8690,     39.1936,     39.5753,     39.2017,     40.3487,     40.5938,     40.8339,     41.0385,     41.1596,     41.1727,     41.1813,     45.8710,     45.5409,     41.3028,     41.3254,     41.3501,     41.4471,     41.6167,     42.1218,     42.6028,     42.9535,     43.6145,     44.0082,     44.4885,     44.6677,     44.8375,     44.9415,     45.3333,     46.4770,     46.7757,     47.0090,     47.6406,     49.4739,     41.4471,     41.4473,     41.4473,     40.4990,     40.4990,     43.6390
     141,          2.333333,     37.7987,     37.4148,     36.9828,     36.5518,     34.7343,     33.4110,     32.5790,     38.0812,     38.1027,     38.1390,     38.4380,     38.6752,     38.7778,     38.7926,     38.8452,     39.1714,     39.5596,     39.1794,     40.3346,     40.5767,     40.8147,     41.0172,     41.1382,     41.1512,     41.1598,     45.8532,     45.5306,     41.2815,     41.3040,     41.3288,     41.4269,     41.5987,     42.1069,     42.5872,     42.9370,     43.5953,     43.9880,     44.4681,     44.6470,     44.8169,     44.9210,     45.3265,     46.4581,     46.7561,     46.9889,     47.6202,     49.4598,     41.4269,     41.4270,     41.4270,     40.4990,     40.4990,     43.6390
     142,          2.350000,     37.7822,     37.3941,     36.9629,     36.5406,     34.7114,     33.4007,     32.5790,     38.0646,     38.0857,     38.1215,     38.4173,     38.6531,     38.7544,     38.7691,     38.8211,     39.1493,     39.5447,     39.1572,     40.3211,     40.5604,     40.7962,     40.9969,     41.1179,     41.1309,     41.1394,     45.8352,     45.5199,     41.2612,     41.2837,     41.3086,     41.4075,     41.5815,     42.0921,     42.5716,     42.9202,     43.5756,     43.9669,     44.4473,     44.6260,     44.7957,     44.8998,     45.3197,     46.4388,     46.7360,     46.9684,     47.6014,     49.4519,     41.4075,     41.4076,     41.4077,     40.4990,     40.4990,     43.6390
     143,          2.366667,     37.7655,     37.3742,     36.9430,     36.5285,     34.6877,     33.3911,     32.5790,     38.0481,     38.0689,     38.1040,     38.3967,     38.6311,     38.7313,     38.7458,     38.7974,     39.1278,     39.5308,     39.1356,     40.3085,     40.5448,     40.7787,     40.9774,     41.0983,     41.1112,     41.1198,     45.8175,     45.5094,     41.2415,     41.2640,     41.2889,     41.3887,     41.5644,     42.0770,     42.5554,     42.9029,     43.5553,     43.9450,     44.4262,     44.6049,     44.7743,     44.8783,     45.3128,     46.4200,     46.7168,     46.9495,     47.5859,     49.4453,     41.3888,     41.3888,     41.3888,     40.4990,     40.4990,     43.6390
     144,          2.383333,     37.7481,     37.3546,     36.9233,     36.5157,     34.6632,     33.3815,     32.5790,     38.0317,     38.0522,     38.0868,     38.3767,     38.6097,     38.7087,     38.7231,     38.7745,     39.1072,     39.5175,     39.1148,     40.2965,     40.5301,     40.7618,     40.9587,     41.0793,     41.0921,     41.1006,     45.8016,     45.4997,     41.2223,     41.2447,     41.2696,     41.3702,     41.5475,     42.0619,     42.5392,     42.8855,     43.5349,     43.9237,     44.4050,     44.5835,     44.7528,     44.8570,     45.3064,     46.4031,     46.6994,     46.9324,     47.5720,     49.4382,     41.3702,     41.3703,     41.3703,     40.4990,     40.4990,     43.6390
     145,          2.400000,     37.7302,     37.3355,     36.9038,     36.5023,     34.6379,     33.3718,     32.5790,     38.0155,     38.0356,     38.0698,     38.3570,     38.5885,     38.6866,     38.7008,     38.7520,     39.0877,     39.5039,     39.0952,     40.2848,     40.5159,     40.7452,     40.9403,     41.0605,     41.0732,     41.0817,     45.7872,     45.4909,     41.2034,     41.2257,     41.2507,     41.3521,     41.5311,     42.0472,     42.5233,     42.8685,     43.5150,     43.9029,     44.3841,     44.5624,     44.7322,     44.8368,     45.3006,     46.3877,     46.6835,     46.9166,     47.5590,     49.4306,     41.3521,     41.3522,     41.3522,     40.4990,     40.4990,     43.6390
     146,          2.416667,     37.7119,     37.3172,     36.8846,     36.4882,     34.6120,     33.3626,     32.5790,     37.9992,     38.0192,     38.0529,     38.3378,     38.5681,     38.6654,     38.6795,     38.7304,     39.0691,     39.4912,     39.0765,     40.2725,     40.5018,     40.7292,     40.9225,     41.0422,     41.0548,     41.0632,     45.7741,     45.4829,     41.1848,     41.2071,     41.2321,     41.3343,     41.5150,     42.0330,     42.5080,     42.8523,     43.4963,     43.8833,     44.3641,     44.5424,     44.7128,     44.8179,     45.2953,     46.3736,     46.6687,     46.9018,     47.5462,     49.4226,     41.3344,     41.3344,     41.3344,     40.4990,     40.4990,     43.6390
     147,          2.433333,     37.6931,     37.2996,     36.8659,     36.4732,     34.5857,     33.3537,     32.5790,     37.9828,     38.0025,     38.0359,     38.3189,     38.5481,     38.6449,     38.6589,     38.7096,     39.0510,     39.4789,     39.0583,     40.2602,     40.4877,     40.7135,     40.9052,     41.0242,     41.0368,     41.0452,     45.7618,     45.4754,     41.1668,     41.1890,     41.2141,     41.3171,     41.4997,     42.0196,     42.4936,     42.8369,     43.4783,     43.8643,     44.3456,     44.5242,     44.6949,     44.8003,     45.2904,     46.3601,     46.6542,     46.8874,     47.5326,     49.4110,     41.3172,     41.3172,     41.3172,     40.4990,     40.4990,     43.6390
     148,          2.450000,     37.6737,     37.2827,     36.8473,     36.4572,     34.5603,     33.3446,     32.5790,     37.9663,     37.9859,     38.0190,     38.3003,     38.5287,     38.6248,     38.6386,     38.6891,     39.0333,     39.4674,     39.0404,     40.2483,     40.4740,     40.6983,     40.8885,     41.0068,     41.0193,     41.0277,     45.7492,     45.4677,     41.1493,     41.1715,     41.1966,     41.3006,     41.4851,     42.0068,     42.4800,     42.8224,     43.4616,     43.8465,     44.3285,     44.5072,     44.6780,     44.7835,     45.2855,     46.3464,     46.6393,     46.8720,     47.5158,     49.3952,     41.3006,     41.3007,     41.3008,     40.4990,     40.4990,     43.6390
     149,          2.466667,     37.6535,     37.2664,     36.8288,     36.4393,     34.5408,     33.3345,     32.5790,     37.9497,     37.9692,     38.0021,     38.2824,     38.5097,     38.6052,     38.6189,     38.6692,     39.0160,     39.4564,     39.0231,     40.2366,     40.4607,     40.6836,     40.8723,     40.9900,     41.0024,     41.0107,     45.7356,     45.4597,     41.1325,     41.1546,     41.1798,     41.2848,     41.4713,     41.9949,     42.4671,     42.8087,     43.4457,     43.8299,     44.3117,     44.4903,     44.6610,     44.7666,     45.2804,     46.3313,     46.6225,     46.8545,     47.4965,     49.3795,     41.2848,     41.2850,     41.2849,     40.4990,     40.4990,     43.6390
     150,          2.483333,     37.6322,     37.2505,     36.8097,     36.4191,     34.5258,     33.3252,     32.5790,     37.9329,     37.9523,     37.9851,     38.2647,     38.4910,     38.5859,     38.5996,     38.6497,     38.9989,     39.4459,     39.0059,     40.2252,     40.4477,     40.6692,     40.8565,     40.9738,     40.9861,     40.9944,     45.7204,     45.4507,     41.1163,     41.1385,     41.1637,     41.2696,     41.4580,     41.9833,     42.4546,     42.7952,     43.4299,     43.8132,     44.2943,     44.4725,     44.6429,     44.7485,     45.2747,     46.3144,     46.6037,     46.8351,     47.4758,     49.3642,     41.2696,     41.2698,     41.2697,     40.4990,     40.4990,     43.6390
     151,          2.500000,     37.6097,     37.2349,     36.7902,     36.3962,     34.5137,     33.3170,     32.5790,     37.9158,     37.9352,     37.9679,     38.2471,     38.4725,     38.5669,     38.5805,     38.6304,     38.9820,     39.4365,     38.9889,     40.2140,     40.4352,     40.6553,     40.8413,     40.9580,     40.9703,     40.9785,     45.7038,     45.4408,     41.1005,     41.1226,     41.1480,     41.2548,     41.4448,     41.9716,     42.4417,     42.7813,     43.4134,     43.7956,     44.2751,     44.4528,     44.6234,     44.7289,     45.2684,     46.2959,     46.5833,     46.8140,     47.4542,     49.3490,     41.2548,     41.2549,     41.2550,     40.4990,     40.4990,     43.6390
     152,          2.516667,     37.5890,     37.2165,     36.7690,     36.3715,     34.5020,     33.3099,     32.5790,     37.9001,     37.9192,     37.9516,     38.2296,     38.4547,     38.5485,     38.5620,     38.6118,     38.9658,     39.4275,     38.9726,     40.2032,     40.4230,     40.6418,     40.8264,     40.9426,     40.9548,     40.9630,     45.6861,     45.4301,     41.0850,     41.1071,     41.1324,     41.2401,     41.4315,     41.9594,     42.4281,     42.7666,     43.3957,     43.7763,     44.2540,     44.4312,     44.6017,     44.7072,     45.2616,     46.2760,     46.5621,     46.7921,     47.4320,     49.3330,     41.2401,     41.2402,     41.2402,     40.4990,     40.4990,     43.6390
     153,          2.533334,     37.5718,     37.1986,     36.7462,     36.3496,     34.4837,     33.3026,     32.5790,     37.8853,     37.9043,     37.9364,     38.2128,     38.4374,     38.5306,     38.5441,     38.5938,     38.9498,     39.4183,     38.9566,     40.1928,     40.4113,     40.6286,     40.8119,     40.9273,     40.9394,     40.9476,     45.6676,     45.4190,     41.0694,     41.0914,     41.1167,     41.2250,     41.4175,     41.9458,     42.4128,     42.7498,     43.3756,     43.7544,     44.2317,     44.4085,     44.5787,     44.6840,     45.2545,     46.2553,     46.5398,     46.7690,     47.4088,     49.3166,     41.2251,     41.2252,     41.2253,     40.4990,     40.4990,     43.6390
