"EG14_003 [e:\temp\TUFLOW_Example_Model_Dataset\TUFLOW\runs\EG14_003.tcf]","Time (h)","H FC01.1_R.1 [EG14_003]","H FC01.1_R.2 [EG14_003]","H FC01.2_R.1 [EG14_003]","H FC01.2_R.2 [EG14_003]","H FC04.1_C.1 [EG14_003]","H FC04.1_C.2 [EG14_003]","H Pipe16.2 [EG14_003]","H Pit1 [EG14_003]","H Pit1.1 [EG14_003]","H Pit10 [EG14_003]","H Pit10.1 [EG14_003]","H Pit11 [EG14_003]","H Pit11.1 [EG14_003]","H Pit12 [EG14_003]","H Pit12.1 [EG14_003]","H Pit13 [EG14_003]","H Pit13.1 [EG14_003]","H Pit14 [EG14_003]","H Pit14.1 [EG14_003]","H Pit15 [EG14_003]","H Pit15.1 [EG14_003]","H Pit16 [EG14_003]","H Pit16.1 [EG14_003]","H Pit17 [EG14_003]","H Pit17.1 [EG14_003]","H Pit18 [EG14_003]","H Pit18.1 [EG14_003]","H Pit19 [EG14_003]","H Pit19.1 [EG14_003]","H Pit2 [EG14_003]","H Pit2.1 [EG14_003]","H Pit3 [EG14_003]","H Pit3.1 [EG14_003]","H Pit4 [EG14_003]","H Pit4.1 [EG14_003]","H Pit5 [EG14_003]","H Pit5.1 [EG14_003]","H Pit6 [EG14_003]","H Pit6.1 [EG14_003]","H Pit7 [EG14_003]","H Pit7.1 [EG14_003]","H Pit8 [EG14_003]","H Pit8.1 [EG14_003]","H Pit9 [EG14_003]","H Pit9.1 [EG14_003]"
      92,          1.516667,     49.4666,     46.8332,     42.5532,     40.6474,     43.3490,     42.8410,     43.4445,     43.4528,     43.4417,     43.4450,     43.4416,     43.4450,     43.4416,     43.4450,     43.4416,     43.4450,     43.4416,     43.4452,     43.4416,     43.4459,     43.4416,     43.4474,     43.4416,     43.4528,     43.4417,     43.4551,     43.4420,     43.4566,     43.4424,     43.4521,     43.4417,     43.4505,     43.4417,     43.4496,     43.4417,     43.4493,     43.4417,     43.4509,     43.4417,     43.4486,     43.4416,     43.4465,     43.4416,     43.4455,     43.4416
      93,          1.533333,     49.4347,     46.8037,     42.5244,     40.6419,     43.3490,     42.8192,     43.4463,     43.4546,     43.4436,     43.4469,     43.4435,     43.4469,     43.4435,     43.4469,     43.4435,     43.4469,     43.4435,     43.4470,     43.4435,     43.4477,     43.4435,     43.4493,     43.4435,     43.4546,     43.4436,     43.4568,     43.4439,     43.4583,     43.4442,     43.4539,     43.4436,     43.4523,     43.4436,     43.4514,     43.4436,     43.4511,     43.4436,     43.4527,     43.4436,     43.4505,     43.4435,     43.4483,     43.4435,     43.4473,     43.4435
      94,          1.550000,     49.3983,     46.7790,     42.4932,     40.6363,     43.3490,     42.7962,     43.4482,     43.4564,     43.4455,     43.4487,     43.4454,     43.4487,     43.4454,     43.4487,     43.4454,     43.4487,     43.4454,     43.4489,     43.4454,     43.4496,     43.4454,     43.4511,     43.4454,     43.4563,     43.4455,     43.4586,     43.4457,     43.4600,     43.4461,     43.4557,     43.4455,     43.4541,     43.4455,     43.4533,     43.4455,     43.4529,     43.4455,     43.4545,     43.4455,     43.4523,     43.4454,     43.4502,     43.4454,     43.4492,     43.4454
      95,          1.566667,     49.3553,     46.7539,     42.4596,     40.6302,     43.3490,     42.7729,     43.4500,     43.4582,     43.4473,     43.4505,     43.4472,     43.4506,     43.4472,     43.4506,     43.4472,     43.4505,     43.4472,     43.4507,     43.4472,     43.4514,     43.4472,     43.4529,     43.4472,     43.4581,     43.4473,     43.4603,     43.4476,     43.4617,     43.4479,     43.4574,     43.4473,     43.4559,     43.4473,     43.4550,     43.4473,     43.4547,     43.4473,     43.4562,     43.4473,     43.4540,     43.4472,     43.4520,     43.4472,     43.4510,     43.4472
      96,          1.583333,     49.3043,     46.7405,     42.4238,     40.6238,     43.3490,     42.7526,     43.4518,     43.4599,     43.4492,     43.4523,     43.4491,     43.4524,     43.4491,     43.4524,     43.4491,     43.4523,     43.4491,     43.4525,     43.4491,     43.4532,     43.4491,     43.4547,     43.4491,     43.4598,     43.4492,     43.4620,     43.4494,     43.4634,     43.4497,     43.4592,     43.4492,     43.4576,     43.4491,     43.4568,     43.4492,     43.4565,     43.4492,     43.4580,     43.4492,     43.4558,     43.4491,     43.4538,     43.4491,     43.4528,     43.4491
      97,          1.600000,     49.2459,     46.7241,     42.3860,     40.6170,     43.3490,     42.7490,     43.4536,     43.4616,     43.4510,     43.4541,     43.4509,     43.4541,     43.4509,     43.4541,     43.4509,     43.4541,     43.4509,     43.4543,     43.4509,     43.4549,     43.4509,     43.4564,     43.4509,     43.4615,     43.4510,     43.4637,     43.4512,     43.4651,     43.4514,     43.4609,     43.4510,     43.4594,     43.4509,     43.4585,     43.4510,     43.4582,     43.4510,     43.4597,     43.4510,     43.4576,     43.4509,     43.4555,     43.4509,     43.4546,     43.4509
      98,          1.616667,     49.1842,     46.7114,     42.3467,     40.6098,     43.3490,     42.7490,     43.4554,     43.4633,     43.4527,     43.4559,     43.4527,     43.4559,     43.4527,     43.4559,     43.4527,     43.4559,     43.4527,     43.4560,     43.4527,     43.4567,     43.4527,     43.4582,     43.4527,     43.4632,     43.4527,     43.4654,     43.4529,     43.4667,     43.4532,     43.4626,     43.4527,     43.4611,     43.4527,     43.4602,     43.4527,     43.4599,     43.4527,     43.4614,     43.4527,     43.4593,     43.4527,     43.4573,     43.4527,     43.4563,     43.4527
      99,          1.633333,     49.1184,     46.6987,     42.3063,     40.6021,     43.3490,     42.7490,     43.4571,     43.4650,     43.4545,     43.4576,     43.4544,     43.4576,     43.4544,     43.4576,     43.4544,     43.4576,     43.4544,     43.4578,     43.4544,     43.4584,     43.4544,     43.4599,     43.4544,     43.4649,     43.4545,     43.4670,     43.4547,     43.4683,     43.4549,     43.4643,     43.4545,     43.4628,     43.4545,     43.4619,     43.4545,     43.4616,     43.4545,     43.4631,     43.4545,     43.4610,     43.4544,     43.4590,     43.4544,     43.4580,     43.4544
     100,          1.650000,     49.0486,     46.6848,     42.2647,     40.5941,     43.3490,     42.7490,     43.4588,     43.4666,     43.4562,     43.4593,     43.4562,     43.4593,     43.4562,     43.4593,     43.4562,     43.4593,     43.4562,     43.4595,     43.4562,     43.4601,     43.4562,     43.4615,     43.4562,     43.4665,     43.4562,     43.4686,     43.4564,     43.4699,     43.4566,     43.4659,     43.4562,     43.4644,     43.4562,     43.4636,     43.4562,     43.4633,     43.4563,     43.4647,     43.4562,     43.4626,     43.4562,     43.4607,     43.4562,     43.4597,     43.4562
     101,          1.666667,     48.9737,     46.6643,     42.2221,     40.5859,     43.3490,     42.7490,     43.4605,     43.4682,     43.4580,     43.4610,     43.4579,     43.4610,     43.4579,     43.4610,     43.4579,     43.4610,     43.4579,     43.4611,     43.4579,     43.4618,     43.4579,     43.4632,     43.4579,     43.4681,     43.4580,     43.4702,     43.4581,     43.4715,     43.4583,     43.4675,     43.4579,     43.4661,     43.4579,     43.4652,     43.4580,     43.4649,     43.4580,     43.4664,     43.4580,     43.4643,     43.4579,     43.4623,     43.4579,     43.4614,     43.4579
     102,          1.683333,     48.8940,     46.6499,     42.1785,     40.5773,     43.3490,     42.7490,     43.4622,     43.4698,     43.4596,     43.4627,     43.4596,     43.4627,     43.4596,     43.4627,     43.4596,     43.4627,     43.4596,     43.4628,     43.4596,     43.4634,     43.4596,     43.4649,     43.4596,     43.4697,     43.4596,     43.4718,     43.4598,     43.4730,     43.4600,     43.4691,     43.4596,     43.4677,     43.4596,     43.4669,     43.4596,     43.4666,     43.4597,     43.4679,     43.4596,     43.4659,     43.4596,     43.4640,     43.4596,     43.4630,     43.4596
     103,          1.700000,     48.8082,     46.6308,     42.1339,     40.5683,     43.3490,     42.7490,     43.4638,     43.4714,     43.4613,     43.4643,     43.4613,     43.4643,     43.4613,     43.4643,     43.4613,     43.4643,     43.4613,     43.4644,     43.4612,     43.4651,     43.4612,     43.4665,     43.4612,     43.4713,     43.4613,     43.4733,     43.4614,     43.4746,     43.4616,     43.4707,     43.4613,     43.4693,     43.4613,     43.4684,     43.4613,     43.4682,     43.4613,     43.4695,     43.4613,     43.4675,     43.4612,     43.4656,     43.4612,     43.4647,     43.4612
     104,          1.716667,     48.7158,     46.6097,     42.0880,     40.5590,     43.3490,     42.7490,     43.4654,     43.4729,     43.4630,     43.4659,     43.4629,     43.4659,     43.4629,     43.4659,     43.4629,     43.4659,     43.4629,     43.4661,     43.4629,     43.4667,     43.4629,     43.4681,     43.4629,     43.4728,     43.4630,     43.4749,     43.4631,     43.4761,     43.4632,     43.4723,     43.4629,     43.4708,     43.4629,     43.4700,     43.4630,     43.4697,     43.4630,     43.4711,     43.4630,     43.4691,     43.4629,     43.4672,     43.4629,     43.4663,     43.4629
     105,          1.733333,     48.6173,     46.5870,     42.0407,     40.5492,     43.3490,     42.7490,     43.4670,     43.4745,     43.4646,     43.4675,     43.4645,     43.4675,     43.4645,     43.4675,     43.4645,     43.4675,     43.4645,     43.4676,     43.4645,     43.4683,     43.4645,     43.4696,     43.4645,     43.4744,     43.4646,     43.4764,     43.4647,     43.4776,     43.4648,     43.4738,     43.4646,     43.4724,     43.4646,     43.4716,     43.4646,     43.4713,     43.4646,     43.4726,     43.4646,     43.4707,     43.4645,     43.4688,     43.4645,     43.4679,     43.4645
     106,          1.750000,     48.5122,     46.5621,     41.9921,     40.5390,     43.3490,     42.7490,     43.4686,     43.4760,     43.4662,     43.4691,     43.4661,     43.4691,     43.4661,     43.4691,     43.4661,     43.4691,     43.4661,     43.4692,     43.4661,     43.4698,     43.4661,     43.4712,     43.4661,     43.4759,     43.4662,     43.4779,     43.4663,     43.4791,     43.4664,     43.4753,     43.4662,     43.4739,     43.4662,     43.4731,     43.4662,     43.4728,     43.4662,     43.4741,     43.4662,     43.4722,     43.4661,     43.4703,     43.4661,     43.4694,     43.4661
     107,          1.766667,     48.4007,     46.5341,     41.9419,     40.5279,     43.3490,     42.7490,     43.4701,     43.4774,     43.4678,     43.4706,     43.4677,     43.4706,     43.4677,     43.4706,     43.4677,     43.4706,     43.4677,     43.4707,     43.4677,     43.4713,     43.4677,     43.4727,     43.4677,     43.4773,     43.4677,     43.4792,     43.4679,     43.4804,     43.4680,     43.4768,     43.4678,     43.4754,     43.4677,     43.4746,     43.4678,     43.4743,     43.4678,     43.4756,     43.4678,     43.4737,     43.4677,     43.4718,     43.4677,     43.4710,     43.4677
     108,          1.783333,     48.2869,     46.5030,     41.8901,     40.5162,     43.3490,     42.7490,     43.4716,     43.4788,     43.4693,     43.4721,     43.4693,     43.4721,     43.4693,     43.4722,     43.4693,     43.4721,     43.4693,     43.4722,     43.4693,     43.4728,     43.4693,     43.4741,     43.4692,     43.4787,     43.4693,     43.4806,     43.4694,     43.4817,     43.4695,     43.4781,     43.4693,     43.4768,     43.4693,     43.4760,     43.4693,     43.4757,     43.4693,     43.4770,     43.4693,     43.4751,     43.4692,     43.4733,     43.4693,     43.4724,     43.4693
     109,          1.800000,     48.1715,     46.4709,     41.8362,     40.5042,     43.3490,     42.7490,     43.4731,     43.4801,     43.4708,     43.4736,     43.4708,     43.4736,     43.4708,     43.4736,     43.4708,     43.4736,     43.4708,     43.4737,     43.4708,     43.4743,     43.4708,     43.4756,     43.4708,     43.4800,     43.4708,     43.4819,     43.4709,     43.4830,     43.4710,     43.4795,     43.4708,     43.4781,     43.4708,     43.4774,     43.4708,     43.4771,     43.4708,     43.4783,     43.4708,     43.4765,     43.4708,     43.4747,     43.4708,     43.4739,     43.4708
     110,          1.816667,     48.0531,     46.4364,     41.7796,     40.4914,     43.3490,     42.7490,     43.4745,     43.4814,     43.4723,     43.4750,     43.4723,     43.4750,     43.4723,     43.4750,     43.4723,     43.4750,     43.4723,     43.4751,     43.4723,     43.4757,     43.4723,     43.4769,     43.4723,     43.4813,     43.4723,     43.4832,     43.4724,     43.4843,     43.4725,     43.4808,     43.4723,     43.4795,     43.4723,     43.4787,     43.4723,     43.4785,     43.4723,     43.4797,     43.4723,     43.4779,     43.4722,     43.4761,     43.4723,     43.4753,     43.4723
     111,          1.833333,     47.9329,     46.3989,     41.7196,     40.4775,     43.3490,     42.7490,     43.4759,     43.4827,     43.4737,     43.4764,     43.4737,     43.4764,     43.4737,     43.4764,     43.4737,     43.4764,     43.4737,     43.4765,     43.4737,     43.4771,     43.4737,     43.4783,     43.4737,     43.4826,     43.4737,     43.4844,     43.4738,     43.4855,     43.4739,     43.4822,     43.4737,     43.4808,     43.4737,     43.4801,     43.4737,     43.4798,     43.4737,     43.4810,     43.4737,     43.4792,     43.4737,     43.4775,     43.4737,     43.4767,     43.4737
     112,          1.850000,     47.8117,     46.3583,     41.6554,     40.4623,     43.3490,     42.7490,     43.4773,     43.4840,     43.4752,     43.4778,     43.4751,     43.4778,     43.4751,     43.4778,     43.4751,     43.4778,     43.4751,     43.4779,     43.4751,     43.4784,     43.4751,     43.4796,     43.4751,     43.4839,     43.4751,     43.4856,     43.4752,     43.4867,     43.4753,     43.4834,     43.4752,     43.4821,     43.4751,     43.4814,     43.4752,     43.4811,     43.4752,     43.4822,     43.4751,     43.4805,     43.4751,     43.4789,     43.4751,     43.4780,     43.4751
     113,          1.866667,     47.6916,     46.3148,     41.5869,     40.4456,     43.3490,     42.7490,     43.4786,     43.4852,     43.4765,     43.4791,     43.4765,     43.4791,     43.4765,     43.4791,     43.4765,     43.4791,     43.4765,     43.4792,     43.4765,     43.4797,     43.4765,     43.4809,     43.4765,     43.4851,     43.4765,     43.4868,     43.4766,     43.4879,     43.4767,     43.4846,     43.4765,     43.4834,     43.4765,     43.4826,     43.4765,     43.4824,     43.4765,     43.4835,     43.4765,     43.4818,     43.4765,     43.4802,     43.4765,     43.4794,     43.4765
     114,          1.883333,     47.5810,     46.2631,     41.5138,     40.4272,     43.3490,     42.7490,     43.4799,     43.4864,     43.4779,     43.4804,     43.4779,     43.4805,     43.4779,     43.4804,     43.4779,     43.4804,     43.4779,     43.4805,     43.4779,     43.4810,     43.4779,     43.4822,     43.4779,     43.4863,     43.4779,     43.4880,     43.4779,     43.4890,     43.4780,     43.4858,     43.4779,     43.4846,     43.4779,     43.4839,     43.4779,     43.4836,     43.4779,     43.4847,     43.4779,     43.4830,     43.4779,     43.4814,     43.4779,     43.4807,     43.4779
     115,          1.900000,     47.4901,     46.2067,     41.4358,     40.4067,     43.3490,     42.7490,     43.4812,     43.4876,     43.4792,     43.4817,     43.4792,     43.4817,     43.4792,     43.4817,     43.4792,     43.4817,     43.4792,     43.4818,     43.4792,     43.4823,     43.4792,     43.4834,     43.4792,     43.4875,     43.4792,     43.4891,     43.4793,     43.4901,     43.4793,     43.4870,     43.4792,     43.4858,     43.4792,     43.4851,     43.4792,     43.4848,     43.4792,     43.4859,     43.4792,     43.4842,     43.4792,     43.4827,     43.4792,     43.4819,     43.4792
     116,          1.916667,     47.4118,     46.1524,     41.3520,     40.3839,     43.3490,     42.7490,     43.4824,     43.4887,     43.4805,     43.4830,     43.4805,     43.4830,     43.4805,     43.4830,     43.4805,     43.4830,     43.4805,     43.4830,     43.4805,     43.4835,     43.4805,     43.4846,     43.4805,     43.4886,     43.4805,     43.4902,     43.4806,     43.4912,     43.4806,     43.4882,     43.4805,     43.4870,     43.4805,     43.4862,     43.4805,     43.4860,     43.4805,     43.4870,     43.4805,     43.4854,     43.4805,     43.4839,     43.4805,     43.4831,     43.4805
     117,          1.933333,     47.3453,     46.1021,     41.2616,     40.3581,     43.3490,     42.7490,     43.4837,     43.4898,     43.4818,     43.4842,     43.4818,     43.4842,     43.4818,     43.4842,     43.4818,     43.4842,     43.4818,     43.4842,     43.4818,     43.4847,     43.4818,     43.4858,     43.4818,     43.4897,     43.4818,     43.4913,     43.4818,     43.4922,     43.4819,     43.4893,     43.4818,     43.4881,     43.4818,     43.4874,     43.4818,     43.4872,     43.4818,     43.4882,     43.4818,     43.4866,     43.4818,     43.4851,     43.4818,     43.4844,     43.4818
     118,          1.950000,     47.2890,     46.0570,     41.1637,     40.3286,     43.3490,     42.7490,     43.4849,     43.4908,     43.4830,     43.4854,     43.4830,     43.4854,     43.4830,     43.4854,     43.4830,     43.4854,     43.4830,     43.4854,     43.4830,     43.4859,     43.4830,     43.4870,     43.4830,     43.4907,     43.4830,     43.4923,     43.4830,     43.4933,     43.4831,     43.4903,     43.4830,     43.4892,     43.4830,     43.4885,     43.4830,     43.4883,     43.4830,     43.4892,     43.4830,     43.4877,     43.4830,     43.4862,     43.4830,     43.4855,     43.4830
     119,          1.966667,     47.2427,     46.0201,     41.0570,     40.2946,     43.3490,     42.7490,     43.4860,     43.4919,     43.4842,     43.4865,     43.4842,     43.4865,     43.4842,     43.4865,     43.4842,     43.4865,     43.4842,     43.4865,     43.4842,     43.4870,     43.4842,     43.4881,     43.4842,     43.4918,     43.4842,     43.4933,     43.4842,     43.4943,     43.4843,     43.4914,     43.4842,     43.4903,     43.4842,     43.4896,     43.4842,     43.4894,     43.4842,     43.4903,     43.4842,     43.4888,     43.4842,     43.4874,     43.4842,     43.4867,     43.4842
     120,          1.983333,     47.2039,     45.9888,     40.9411,     40.2549,     43.3490,     42.7490,     43.4871,     43.4929,     43.4854,     43.4876,     43.4854,     43.4876,     43.4854,     43.4876,     43.4854,     43.4876,     43.4854,     43.4876,     43.4854,     43.4881,     43.4854,     43.4892,     43.4854,     43.4928,     43.4854,     43.4943,     43.4854,     43.4952,     43.4855,     43.4924,     43.4854,     43.4913,     43.4854,     43.4906,     43.4854,     43.4904,     43.4854,     43.4913,     43.4854,     43.4899,     43.4854,     43.4885,     43.4854,     43.4878,     43.4854
     121,          2.000000,     47.1710,     45.9622,     40.8222,     40.2103,     43.3490,     42.7490,     43.4882,     43.4939,     43.4865,     43.4888,     43.4865,     43.4888,     43.4865,     43.4887,     43.4865,     43.4887,     43.4865,     43.4887,     43.4865,     43.4892,     43.4865,     43.4902,     43.4865,     43.4938,     43.4865,     43.4953,     43.4866,     43.4962,     43.4866,     43.4934,     43.4865,     43.4923,     43.4865,     43.4916,     43.4865,     43.4914,     43.4865,     43.4923,     43.4865,     43.4909,     43.4865,     43.4895,     43.4865,     43.4888,     43.4865
     122,          2.016667,     47.1431,     45.9398,     40.7029,     40.1609,     43.3490,     42.7490,     43.4894,     43.4951,     43.4877,     43.4899,     43.4877,     43.4899,     43.4877,     43.4899,     43.4877,     43.4899,     43.4877,     43.4899,     43.4877,     43.4903,     43.4877,     43.4914,     43.4877,     43.4950,     43.4877,     43.4965,     43.4878,     43.4975,     43.4878,     43.4946,     43.4877,     43.4935,     43.4877,     43.4928,     43.4877,     43.4926,     43.4877,     43.4936,     43.4877,     43.4921,     43.4877,     43.4907,     43.4877,     43.4900,     43.4877
     123,          2.033334,     47.1162,     45.9195,     40.5843,     40.1064,     43.3490,     42.7490,     43.4905,     43.4964,     43.4889,     43.4911,     43.4888,     43.4910,     43.4888,     43.4910,     43.4888,     43.4910,     43.4888,     43.4910,     43.4888,     43.4915,     43.4888,     43.4926,     43.4888,     43.4963,     43.4889,     43.4978,     43.4889,     43.4987,     43.4890,     43.4959,     43.4889,     43.4948,     43.4889,     43.4941,     43.4889,     43.4939,     43.4889,     43.4948,     43.4889,     43.4933,     43.4888,     43.4919,     43.4888,     43.4912,     43.4888
     124,          2.050000,     47.0900,     45.9003,     40.4690,     40.0475,     43.3490,     42.7490,     43.4917,     43.4976,     43.4900,     43.4922,     43.4899,     43.4922,     43.4900,     43.4922,     43.4900,     43.4922,     43.4900,     43.4922,     43.4899,     43.4927,     43.4900,     43.4938,     43.4900,     43.4975,     43.4900,     43.4991,     43.4901,     43.5000,     43.4901,     43.4971,     43.4900,     43.4960,     43.4900,     43.4953,     43.4900,     43.4951,     43.4900,     43.4960,     43.4900,     43.4945,     43.4900,     43.4931,     43.4900,     43.4924,     43.4899
     125,          2.066667,     47.0634,     45.8815,     40.3572,     39.9855,     43.3490,     42.7490,     43.4929,     43.4988,     43.4912,     43.4934,     43.4911,     43.4934,     43.4911,     43.4934,     43.4911,     43.4934,     43.4911,     43.4934,     43.4911,     43.4939,     43.4911,     43.4950,     43.4911,     43.4987,     43.4912,     43.5003,     43.4912,     43.5012,     43.4913,     43.4983,     43.4912,     43.4972,     43.4912,     43.4965,     43.4912,     43.4963,     43.4912,     43.4972,     43.4912,     43.4957,     43.4911,     43.4943,     43.4911,     43.4936,     43.4911
     126,          2.083333,     47.0360,     45.8622,     40.2498,     39.9221,     43.3490,     42.7490,     43.4941,     43.5000,     43.4923,     43.4946,     43.4923,     43.4946,     43.4923,     43.4946,     43.4923,     43.4946,     43.4923,     43.4946,     43.4923,     43.4951,     43.4923,     43.4962,     43.4923,     43.5000,     43.4923,     43.5015,     43.4924,     43.5025,     43.4924,     43.4996,     43.4923,     43.4984,     43.4923,     43.4977,     43.4923,     43.4975,     43.4923,     43.4985,     43.4923,     43.4969,     43.4923,     43.4955,     43.4923,     43.4948,     43.4923
     127,          2.100000,     47.0083,     45.8426,     40.1476,     39.8582,     43.3490,     42.7490,     43.4953,     43.5013,     43.4935,     43.4958,     43.4935,     43.4958,     43.4935,     43.4958,     43.4935,     43.4958,     43.4935,     43.4958,     43.4935,     43.4963,     43.4935,     43.4974,     43.4935,     43.5012,     43.4935,     43.5028,     43.4936,     43.5038,     43.4936,     43.5008,     43.4935,     43.4997,     43.4935,     43.4990,     43.4935,     43.4988,     43.4935,     43.4997,     43.4935,     43.4982,     43.4935,     43.4967,     43.4935,     43.4960,     43.4935
     128,          2.116667,     46.9797,     45.8223,     40.0523,     39.7957,     43.3490,     42.7490,     43.4965,     43.5026,     43.4948,     43.4970,     43.4947,     43.4970,     43.4947,     43.4970,     43.4947,     43.4970,     43.4947,     43.4971,     43.4947,     43.4976,     43.4947,     43.4987,     43.4947,     43.5025,     43.4948,     43.5041,     43.4948,     43.5051,     43.4949,     43.5021,     43.4947,     43.5010,     43.4947,     43.5003,     43.4948,     43.5001,     43.4948,     43.5010,     43.4947,     43.4994,     43.4947,     43.4980,     43.4947,     43.4972,     43.4947
     129,          2.133333,     46.9490,     45.8008,     39.9645,     39.7354,     43.3490,     42.7490,     43.4978,     43.5039,     43.4959,     43.4983,     43.4959,     43.4983,     43.4959,     43.4983,     43.4959,     43.4983,     43.4959,     43.4983,     43.4959,     43.4988,     43.4959,     43.4999,     43.4959,     43.5038,     43.4959,     43.5054,     43.4960,     43.5064,     43.4960,     43.5034,     43.4959,     43.5022,     43.4959,     43.5015,     43.4959,     43.5013,     43.4959,     43.5023,     43.4959,     43.5007,     43.4959,     43.4992,     43.4959,     43.4984,     43.4959
     130,          2.150000,     46.9165,     45.7781,     39.8837,     39.6778,     43.3490,     42.7490,     43.4990,     43.5052,     43.4971,     43.4995,     43.4971,     43.4995,     43.4971,     43.4995,     43.4971,     43.4995,     43.4971,     43.4995,     43.4971,     43.5000,     43.4971,     43.5012,     43.4971,     43.5051,     43.4971,     43.5067,     43.4972,     43.5077,     43.4972,     43.5047,     43.4971,     43.5035,     43.4971,     43.5027,     43.4971,     43.5025,     43.4971,     43.5035,     43.4971,     43.5019,     43.4971,     43.5004,     43.4971,     43.4997,     43.4971
     131,          2.166667,     46.8827,     45.7537,     39.8116,     39.6246,     43.3490,     42.7490,     43.5003,     43.5065,     43.4984,     43.5008,     43.4983,     43.5008,     43.4983,     43.5008,     43.4983,     43.5008,     43.4983,     43.5008,     43.4983,     43.5013,     43.4983,     43.5024,     43.4983,     43.5064,     43.4984,     43.5080,     43.4984,     43.5090,     43.4984,     43.5060,     43.4984,     43.5047,     43.4983,     43.5040,     43.4984,     43.5038,     43.4984,     43.5048,     43.4984,     43.5032,     43.4983,     43.5017,     43.4983,     43.5010,     43.4983
     132,          2.183333,     46.8498,     45.7269,     39.7480,     39.5761,     43.3490,     42.7490,     43.5015,     43.5078,     43.4996,     43.5020,     43.4995,     43.5020,     43.4995,     43.5020,     43.4995,     43.5020,     43.4995,     43.5020,     43.4995,     43.5025,     43.4995,     43.5037,     43.4996,     43.5077,     43.4996,     43.5094,     43.4997,     43.5104,     43.4997,     43.5073,     43.4996,     43.5060,     43.4996,     43.5053,     43.4996,     43.5051,     43.4996,     43.5061,     43.4996,     43.5045,     43.4996,     43.5030,     43.4995,     43.5022,     43.4995
     133,          2.200000,     46.8155,     45.7015,     39.6915,     39.5325,     43.3490,     42.7490,     43.5028,     43.5091,     43.5008,     43.5033,     43.5008,     43.5033,     43.5008,     43.5033,     43.5008,     43.5033,     43.5008,     43.5033,     43.5008,     43.5038,     43.5008,     43.5050,     43.5008,     43.5090,     43.5009,     43.5107,     43.5009,     43.5117,     43.5009,     43.5086,     43.5008,     43.5074,     43.5008,     43.5066,     43.5009,     43.5064,     43.5009,     43.5074,     43.5009,     43.5058,     43.5008,     43.5043,     43.5008,     43.5035,     43.5008
     134,          2.216667,     46.7872,     45.6771,     39.6398,     39.4921,     43.3490,     42.7490,     43.5040,     43.5104,     43.5021,     43.5046,     43.5020,     43.5046,     43.5020,     43.5046,     43.5020,     43.5045,     43.5020,     43.5046,     43.5020,     43.5051,     43.5020,     43.5063,     43.5020,     43.5104,     43.5021,     43.5120,     43.5021,     43.5130,     43.5022,     43.5099,     43.5021,     43.5087,     43.5021,     43.5079,     43.5021,     43.5077,     43.5021,     43.5087,     43.5021,     43.5071,     43.5020,     43.5055,     43.5020,     43.5048,     43.5020
     135,          2.233333,     46.7640,     45.6560,     39.5936,     39.4557,     43.3490,     42.7490,     43.5053,     43.5117,     43.5033,     43.5059,     43.5033,     43.5059,     43.5033,     43.5058,     43.5033,     43.5058,     43.5033,     43.5059,     43.5033,     43.5064,     43.5033,     43.5076,     43.5033,     43.5117,     43.5033,     43.5134,     43.5034,     43.5144,     43.5034,     43.5112,     43.5033,     43.5100,     43.5033,     43.5092,     43.5033,     43.5090,     43.5033,     43.5101,     43.5033,     43.5084,     43.5033,     43.5068,     43.5033,     43.5060,     43.5033
     136,          2.250000,     46.7438,     45.6373,     39.5524,     39.4228,     43.3490,     42.7490,     43.5066,     43.5131,     43.5046,     43.5071,     43.5046,     43.5071,     43.5046,     43.5071,     43.5046,     43.5071,     43.5046,     43.5072,     43.5046,     43.5077,     43.5046,     43.5089,     43.5046,     43.5130,     43.5046,     43.5147,     43.5047,     43.5158,     43.5047,     43.5126,     43.5046,     43.5113,     43.5046,     43.5106,     43.5046,     43.5103,     43.5046,     43.5114,     43.5046,     43.5097,     43.5046,     43.5081,     43.5046,     43.5074,     43.5046
     137,          2.266667,     46.7264,     45.6204,     39.5146,     39.3924,     43.3490,     42.7490,     43.5078,     43.5142,     43.5058,     43.5084,     43.5058,     43.5084,     43.5058,     43.5084,     43.5058,     43.5083,     43.5058,     43.5084,     43.5058,     43.5089,     43.5058,     43.5101,     43.5058,     43.5141,     43.5058,     43.5158,     43.5059,     43.5168,     43.5059,     43.5137,     43.5059,     43.5124,     43.5058,     43.5117,     43.5059,     43.5115,     43.5059,     43.5125,     43.5059,     43.5109,     43.5058,     43.5093,     43.5058,     43.5086,     43.5058
     138,          2.283334,     46.7108,     45.6052,     39.4788,     39.3635,     43.3490,     42.7490,     43.5090,     43.5153,     43.5071,     43.5096,     43.5071,     43.5096,     43.5071,     43.5096,     43.5071,     43.5095,     43.5071,     43.5096,     43.5071,     43.5101,     43.5071,     43.5112,     43.5071,     43.5152,     43.5070,     43.5168,     43.5071,     43.5178,     43.5071,     43.5148,     43.5071,     43.5135,     43.5071,     43.5128,     43.5070,     43.5126,     43.5070,     43.5136,     43.5070,     43.5120,     43.5070,     43.5105,     43.5071,     43.5097,     43.5071
