"EG05_018","Location","GW flow layer 1","GW flow layer 2","GW flow layer 1","GW flow layer 2","GW flow layer 1","GW flow layer 2","Water Level","GW Level Layer 1","GW Level Layer 2","GW depth layer 1","GW depth layer 2","Water Level","GW Level Layer 1","GW Level Layer 2","GW depth layer 1","GW depth layer 2","Water Level","GW Level Layer 1","GW Level Layer 2","GW depth layer 1","GW depth layer 2","Water Level","GW Level Layer 1","GW Level Layer 2","GW depth layer 1","GW depth layer 2"
"e:\temp\TUFLOW_Example_Model_Dataset\TUFLOW\runs\EG05_018.tcf","Time","Loc1_L","Loc1_L","Loc3_L","Loc3_L","Loc2_L","Loc2_L","Loc1_P","Loc1_P","Loc1_P","Loc1_P","Loc1_P","Loc8_P","Loc8_P","Loc8_P","Loc8_P","Loc8_P","Loc10_P","Loc10_P","Loc10_P","Loc10_P","Loc10_P","Loc4_P","Loc4_P","Loc4_P","Loc4_P","Loc4_P"
,      -10.650002,  0.000    ,  0.000    ,  0.000    , 0.2184E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         43.3150,         40.6095,         40.4115,          0.1979,          0.8000
,      -10.633335,  0.000    ,  0.000    ,  0.000    , 0.2184E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         43.3154,         40.6095,         40.4115,          0.1979,          0.8000
,      -10.616665,  0.000    ,  0.000    ,  0.000    , 0.2184E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         43.3159,         40.6095,         40.4115,          0.1979,          0.8000
,      -10.599998,  0.000    ,  0.000    ,  0.000    , 0.2184E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         43.3164,         40.6095,         40.4115,          0.1979,          0.8000
,      -10.583332,  0.000    ,  0.000    ,  0.000    , 0.2184E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         43.3169,         40.6095,         40.4115,          0.1979,          0.8000
,      -10.566666,  0.000    ,  0.000    ,  0.000    , 0.2184E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         43.3173,         40.6095,         40.4115,          0.1979,          0.8000
,      -10.549999,  0.000    ,  0.000    ,  0.000    , 0.2184E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         43.3178,         40.6095,         40.4115,          0.1979,          0.8000
,      -10.533333,  0.000    ,  0.000    ,  0.000    , 0.2184E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         43.3183,         40.6095,         40.4115,          0.1979,          0.8000
,      -10.516666,  0.000    ,  0.000    ,  0.000    , 0.2184E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         43.3187,         40.6095,         40.4115,          0.1979,          0.8000
,      -10.500000,  0.000    ,  0.000    ,  0.000    , 0.2184E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         43.3192,         40.6095,         40.4115,          0.1979,          0.8000
,      -10.483334,  0.000    ,  0.000    ,  0.000    , 0.2184E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         43.3197,         40.6095,         40.4115,          0.1979,          0.8000
,      -10.466667,  0.000    ,  0.000    ,  0.000    , 0.2184E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         43.3201,         40.6095,         40.4115,          0.1979,          0.8000
,      -10.450001,  0.000    ,  0.000    ,  0.000    , 0.2184E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         43.3206,         40.6095,         40.4115,          0.1979,          0.8000
,      -10.433334,  0.000    ,  0.000    ,  0.000    , 0.2184E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         43.3211,         40.6095,         40.4115,          0.1979,          0.8000
,      -10.416668,  0.000    ,  0.000    ,  0.000    , 0.2184E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         43.3216,         40.6095,         40.4115,          0.1979,          0.8000
,      -10.400002,  0.000    ,  0.000    ,  0.000    , 0.2183E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         43.3220,         40.6095,         40.4115,          0.1979,          0.8000
,      -10.383335,  0.000    ,  0.000    ,  0.000    , 0.2183E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         43.3225,         40.6095,         40.4115,          0.1979,          0.8000
,      -10.366665,  0.000    ,  0.000    ,  0.000    , 0.2183E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         43.3230,         40.6095,         40.4115,          0.1979,          0.8000
,      -10.349998,  0.000    ,  0.000    ,  0.000    , 0.2183E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         43.3235,         40.6095,         40.4115,          0.1979,          0.8000
,      -10.333332,  0.000    ,  0.000    ,  0.000    , 0.2183E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         43.3239,         40.6095,         40.4115,          0.1979,          0.8000
,      -10.316666,  0.000    ,  0.000    ,  0.000    , 0.2183E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         43.3244,         40.6095,         40.4115,          0.1979,          0.8000
,      -10.299999,  0.000    ,  0.000    ,  0.000    , 0.2183E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         43.3249,         40.6095,         40.4115,          0.1979,          0.8000
,      -10.283333,  0.000    ,  0.000    ,  0.000    , 0.2183E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         43.3254,         40.6095,         40.4115,          0.1979,          0.8000
,      -10.266666,  0.000    ,  0.000    ,  0.000    , 0.2183E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         43.3258,         40.6095,         40.4115,          0.1979,          0.8000
,      -10.250000,  0.000    ,  0.000    ,  0.000    , 0.2183E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         43.3263,         40.6095,         40.4115,          0.1979,          0.8000
,      -10.233334,  0.000    ,  0.000    ,  0.000    , 0.2183E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         43.3268,         40.6095,         40.4115,          0.1979,          0.8000
,      -10.216667,  0.000    ,  0.000    ,  0.000    , 0.2183E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         43.3273,         40.6095,         40.4115,          0.1979,          0.8000
,      -10.200001,  0.000    ,  0.000    ,  0.000    , 0.2183E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         43.3277,         40.6095,         40.4115,          0.1979,          0.8000
,      -10.183334,  0.000    ,  0.000    ,  0.000    , 0.2183E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         43.3282,         40.6095,         40.4115,          0.1979,          0.8000
,      -10.166668,  0.000    ,  0.000    ,  0.000    , 0.2183E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         43.3287,         40.6095,         40.4115,          0.1979,          0.8000
,      -10.150002,  0.000    ,  0.000    ,  0.000    , 0.2183E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         43.3291,         40.6095,         40.4115,          0.1979,          0.8000
,      -10.133335,  0.000    ,  0.000    ,  0.000    , 0.2183E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         43.3296,         40.6095,         40.4115,          0.1979,          0.8000
,      -10.116665,  0.000    ,  0.000    ,  0.000    , 0.2183E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         43.3301,         40.6095,         40.4115,          0.1979,          0.8000
,      -10.099998,  0.000    ,  0.000    ,  0.000    , 0.2183E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         43.3305,         40.6095,         40.4115,          0.1979,          0.8000
,      -10.083332,  0.000    ,  0.000    ,  0.000    , 0.2183E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         43.3310,         40.6095,         40.4115,          0.1979,          0.8000
,      -10.066666,  0.000    ,  0.000    ,  0.000    , 0.2183E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         43.3315,         40.6094,         40.4115,          0.1979,          0.8000
,      -10.049999,  0.000    ,  0.000    ,  0.000    , 0.2183E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         43.3319,         40.6094,         40.4115,          0.1979,          0.8000
,      -10.033333,  0.000    ,  0.000    ,  0.000    , 0.2183E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         43.3324,         40.6094,         40.4115,          0.1979,          0.8000
,      -10.016666,  0.000    ,  0.000    ,  0.000    , 0.2183E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         43.3328,         40.6094,         40.4115,          0.1979,          0.8000
,      -10.000000,  0.000    ,  0.000    ,  0.000    , 0.2183E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         43.3333,         40.6094,         40.4115,          0.1979,          0.8000
,       -9.983334,  0.000    ,  0.000    ,  0.000    , 0.2183E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         43.3338,         40.6094,         40.4115,          0.1979,          0.8000
,       -9.966667,  0.000    ,  0.000    ,  0.000    , 0.2183E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         43.3342,         40.6094,         40.4115,          0.1979,          0.8000
,       -9.950001,  0.000    ,  0.000    ,  0.000    , 0.2183E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         43.3347,         40.6094,         40.4115,          0.1979,          0.8000
,       -9.933334,  0.000    ,  0.000    ,  0.000    , 0.2183E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         43.3351,         40.6094,         40.4115,          0.1979,          0.8000
,       -9.916668,  0.000    ,  0.000    ,  0.000    , 0.2183E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         43.3356,         40.6094,         40.4115,          0.1979,          0.8000
,       -9.900002,  0.000    ,  0.000    ,  0.000    , 0.2183E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         43.3360,         40.6094,         40.4115,          0.1979,          0.8000
,       -9.883335,  0.000    ,  0.000    ,  0.000    , 0.2183E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         43.3365,         40.6094,         40.4115,          0.1979,          0.8000
,       -9.866665,  0.000    ,  0.000    ,  0.000    , 0.2183E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         43.3370,         40.6094,         40.4115,          0.1979,          0.8000
,       -9.849998,  0.000    ,  0.000    ,  0.000    , 0.2183E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         43.3374,         40.6094,         40.4115,          0.1979,          0.8000
,       -9.833332,  0.000    ,  0.000    ,  0.000    , 0.2183E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         43.3379,         40.6094,         40.4115,          0.1979,          0.8000
,       -9.816666,  0.000    ,  0.000    ,  0.000    , 0.2183E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         43.3384,         40.6094,         40.4115,          0.1979,          0.8000
,       -9.799999,  0.000    ,  0.000    ,  0.000    , 0.2182E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         43.3388,         40.6094,         40.4115,          0.1979,          0.8000
,       -9.783333,  0.000    ,  0.000    ,  0.000    , 0.2182E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         43.3393,         40.6094,         40.4115,          0.1979,          0.8000
,       -9.766666,  0.000    ,  0.000    ,  0.000    , 0.2182E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         43.3397,         40.6094,         40.4115,          0.1979,          0.8000
,       -9.750000,  0.000    ,  0.000    ,  0.000    , 0.2182E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         43.3402,         40.6094,         40.4115,          0.1979,          0.8000
,       -9.733334,  0.000    ,  0.000    ,  0.000    , 0.2182E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         43.3407,         40.6095,         40.4115,          0.1979,          0.8000
,       -9.716667,  0.000    ,  0.000    ,  0.000    , 0.2182E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         43.3411,         40.6095,         40.4115,          0.1979,          0.8000
,       -9.700001,  0.000    ,  0.000    ,  0.000    , 0.2182E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         43.3416,         40.6095,         40.4115,          0.1979,          0.8000
,       -9.683334,  0.000    ,  0.000    ,  0.000    , 0.2182E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         43.3421,         40.6095,         40.4115,          0.1979,          0.8000
,       -9.666668,  0.000    ,  0.000    ,  0.000    , 0.2182E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         43.3425,         40.6095,         40.4115,          0.1979,          0.8000
,       -9.650002,  0.000    ,  0.000    ,  0.000    , 0.2182E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         43.3430,         40.6095,         40.4115,          0.1979,          0.8000
,       -9.633335,  0.000    ,  0.000    ,  0.000    , 0.2182E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         43.3435,         40.6095,         40.4115,          0.1979,          0.8000
,       -9.616665,  0.000    ,  0.000    ,  0.000    , 0.2182E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         43.3439,         40.6095,         40.4115,          0.1979,          0.8000
,       -9.599998,  0.000    ,  0.000    ,  0.000    , 0.2182E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         43.3444,         40.6095,         40.4115,          0.1979,          0.8000
,       -9.583332,  0.000    ,  0.000    ,  0.000    , 0.2182E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         43.3449,         40.6095,         40.4115,          0.1979,          0.8000
,       -9.566666,  0.000    ,  0.000    ,  0.000    , 0.2182E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         43.3453,         40.6095,         40.4115,          0.1979,          0.8000
,       -9.549999,  0.000    ,  0.000    ,  0.000    , 0.2182E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         43.3458,         40.6095,         40.4115,          0.1979,          0.8000
,       -9.533333,  0.000    ,  0.000    ,  0.000    , 0.2182E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         43.3463,         40.6095,         40.4115,          0.1979,          0.8000
,       -9.516666,  0.000    ,  0.000    ,  0.000    , 0.2182E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         43.3467,         40.6095,         40.4115,          0.1979,          0.8000
,       -9.500000,  0.000    ,  0.000    ,  0.000    , 0.2182E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         43.3472,         40.6094,         40.4115,          0.1979,          0.8000
,       -9.483334,  0.000    ,  0.000    ,  0.000    , 0.2182E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         43.3477,         40.6094,         40.4115,          0.1979,          0.8000
,       -9.466667,  0.000    ,  0.000    ,  0.000    , 0.2182E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         43.3481,         40.6094,         40.4115,          0.1979,          0.8000
,       -9.450001,  0.000    ,  0.000    ,  0.000    , 0.2182E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         43.3486,         40.6094,         40.4115,          0.1979,          0.8000
,       -9.433334,  0.000    ,  0.000    ,  0.000    , 0.2182E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         43.3490,         40.6094,         40.4115,          0.1979,          0.8000
,       -9.416668,  0.000    ,  0.000    ,  0.000    , 0.2182E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         43.3495,         40.6094,         40.4115,          0.1979,          0.8000
,       -9.400002,  0.000    ,  0.000    ,  0.000    , 0.2182E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         43.3500,         40.6094,         40.4115,          0.1979,          0.8000
,       -9.383335,  0.000    ,  0.000    ,  0.000    , 0.2182E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         43.3504,         40.6094,         40.4115,          0.1979,          0.8000
,       -9.366665,  0.000    ,  0.000    ,  0.000    , 0.2182E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         43.3509,         40.6094,         40.4115,          0.1979,          0.8000
